CVE_MUN,GM,IM,IMN,SOM labels
7023,Muy alto,46.3278465780139,0.725429601765908,3
7024,Muy alto,46.4378836071254,0.727152628500454,1
7025,Alto,51.5044924730301,0.806488672011725,3
7026,Muy alto,45.4293080626882,0.711359739134878,3
7027,Bajo,55.0370926693881,0.86180427467689,1
7028,Alto,51.6651883576316,0.809004945920024,3
7029,Medio,53.411133839476,0.836344022288845,3
7030,Alto,50.6852195036764,0.793659997514736,2
7031,Muy alto,45.2557776016108,0.708642493621175,3
7032,Alto,52.5820017564812,0.823360967793416,2
7033,Alto,49.9740571910312,0.782524185441443,3
7034,Medio,53.310646120513,0.834770524461207,2
7035,Alto,52.3329033180957,0.819460432924949,3
7036,Alto,52.0599373900267,0.815186166385033,3
7037,Alto,52.5506286011626,0.822869707843947,1
7038,Muy alto,48.5315608456366,0.759936700231522,3
7039,Alto,48.9210111099177,0.766034949362297,3
7040,Medio,54.488482551691,0.853213803748449,1
7041,Alto,52.2893584036738,0.818778580167671,2
7042,Medio,52.9477110108393,0.829087465749765,3
7043,Medio,53.4659644235862,0.837202592926888,1
7044,Alto,51.6527299008629,0.808809863825778,2
7045,Alto,51.0570492659982,0.79948233410773,3
7046,Medio,53.4321289661094,0.83667277675247,2
7047,Alto,52.5191148773229,0.822376246787071,2
7048,Medio,53.716152579478,0.841120191254916,2
7049,Alto,50.5089646729303,0.790900092163596,3
7050,Medio,52.6928205936953,0.825096236554786,3
7051,Medio,53.0837629810148,0.831217850255717,2
7052,Alto,49.1299085992887,0.769305993317883,3
7053,Alto,52.5462404399952,0.822800995347181,3
7054,Alto,52.3810255780799,0.820213960543325,2
7055,Medio,53.7172061335794,0.841136688445886,2
7056,Muy alto,45.5708330998031,0.713575824252094,3
7057,Medio,53.0043935129513,0.829975034846356,2
7058,Alto,51.4857630626166,0.806195395510849,3
7059,Muy alto,47.0642589778532,0.736960795063471,2
7060,Alto,48.7983796549241,0.764114711446422,2
7061,Medio,52.7896289931032,0.826612121358794,1
7062,Alto,51.6489356841444,0.808750451672474,3
7063,Medio,54.564009802543,0.85439645538359,3
7064,Muy alto,40.8340559064578,0.63940448569795,3
7065,Medio,52.6741669326229,0.824804146183168,2
7066,Muy alto,45.4935597483737,0.712365831112003,3
7067,Alto,49.7245203468974,0.778616785749097,3
7068,Medio,53.8688979626885,0.843511971376347,1
7069,Alto,52.2159881034543,0.817629703377551,2
7070,Medio,52.9851964072576,0.829674434888293,3
7071,Alto,52.1712242149923,0.816928763183282,2
7072,Alto,50.3948368506767,0.789113009301705,2
7073,Alto,51.4744684222445,0.806018537161661,1
7074,Bajo,56.2836431212427,0.881323519896874,1
7075,Alto,50.0594556971995,0.783861407196758,1
7076,Alto,48.9361378462015,0.766271813000236,3
7077,Muy alto,48.0926829231702,0.753064482763297,3
7078,Bajo,55.8329040362097,0.874265573130339,0
7079,Medio,53.246705867343,0.833769309083845,2
7080,Alto,50.8504760253906,0.796247684653064,3
7081,Muy alto,48.6987056909843,0.762553955889921,3
7082,Muy alto,35.9017299159572,0.562171125130602,3
7083,Alto,51.8389002231647,0.811725031975037,2
7084,Alto,52.3585588020491,0.819862162098269,3
7085,Alto,52.4575014394617,0.821411466099158,3
7086,Medio,54.1829143338017,0.848429030723386,1
7087,Alto,51.2573346789155,0.802618524931697,1
7088,Alto,51.7437643596455,0.810235336755335,3
7089,Bajo,55.5116640419866,0.869235401898699,0
7090,Alto,51.8493451247474,0.811888584597387,3
7091,Bajo,54.6305559373357,0.85543847524049,1
7092,Alto,50.649014322504,0.79309307476525,3
7093,Alto,49.8303546585047,0.780274003776557,3
7094,Alto,50.0047965654837,0.783005521264596,2
7096,Muy alto,48.3404725600387,0.756944523621499,3
7097,Bajo,55.0724437277739,0.862357823052242,1
7098,Alto,49.5923052604024,0.776546481501695,3
7099,Alto,51.782928377283,0.810848590765976,3
7100,Muy alto,47.4784672250844,0.743446719750927,3
7101,Muy bajo,58.3458969364367,0.913615544551574,0
7102,Alto,52.2950494073419,0.818867693364799,2
7103,Alto,52.5582458193254,0.8229889828793,3
7104,Medio,52.9232601681887,0.828704599582718,2
7105,Medio,53.8027392757174,0.84247601841311,3
7106,Alto,50.853665914174,0.796297633871962,2
7107,Alto,51.1558305458545,0.801029111473853,2
7108,Medio,53.7093421570287,0.841013549517598,1
7109,Alto,49.1812077809565,0.770109267108421,2
7110,Alto,50.3962000959717,0.789134355825762,3
7111,Muy alto,46.9222208672218,0.734736675929044,3
7112,Muy alto,44.1093576214964,0.690691152234511,3
7113,Alto,49.4393330730197,0.774151149942576,3
7114,Alto,51.4193366673905,0.805155250608916,2
7115,Muy alto,48.6718646044325,0.762133661829946,3
7116,Alto,49.0872296767312,0.768637700787977,3
7117,Alto,50.9137510583727,0.797238483608086,3
7118,Alto,49.319821722491,0.772279768520293,3
7119,Muy alto,47.997792091263,0.751578624397621,3
7120,Alto,50.038163850557,0.783528006510743,3
7121,Alto,49.8625241675954,0.780777733517792,1
7122,Medio,53.5005063060139,0.837743470732887,1
7123,Medio,53.2020823971516,0.83307056764427,1
7124,Alto,51.2981525524098,0.803257676023342,2
7125,Alto,50.0151909816176,0.78316828335508,3
8001,Muy bajo,57.8792460709196,0.906308441447489,0
8002,Muy bajo,59.6189434907829,0.933549681861274,0
8003,Muy bajo,57.199977652043,0.895672043363067,2
8004,Muy bajo,59.7382969251766,0.93541859053666,0
8005,Muy bajo,57.103885926836,0.89416738067963,0
8006,Bajo,56.4884627618087,0.884530710415418,2
8007,Muy alto,37.0071329897794,0.579480198849004,3
8008,Muy alto,21.4066346942113,0.335198107151815,3
8009,Alto,51.0463984941947,0.799315557844239,1
8010,Muy bajo,57.6734348889874,0.903085724771102,1
8011,Muy bajo,59.1702578267324,0.926523888809526,0
8012,Muy alto,36.2118547830645,0.567027248940815,3
8013,Muy bajo,57.3475230143538,0.897982398394209,1
8014,Bajo,56.5218322717029,0.885053230499164,2
8015,Bajo,55.9134308710109,0.875526511292076,2
8016,Muy bajo,57.2047721222766,0.895747118094339,2
8017,Muy bajo,59.7550793825456,0.935681380462485,0
8018,Bajo,55.5399045676485,0.869677609227504,2
8019,Muy bajo,61.1241347126691,0.957118881582995,0
8020,Muy alto,46.9759049848856,0.735577294498103,3
8021,Muy bajo,59.8239321190413,0.936759518491897,0
8022,Bajo,55.1876973474337,0.864162534334713,2
8023,Bajo,56.0690248832298,0.877962896979267,2
8024,Muy bajo,57.73560443975,0.904059213413096,2
8025,Muy bajo,57.0518593120914,0.893352716299496,2
8026,Bajo,56.1824495534136,0.87973896945834,2
8027,Muy alto,40.5223159301178,0.634523071524942,2
8028,Bajo,56.2443673197374,0.880708515506436,2
8029,Muy alto,39.3476294612872,0.616129116264177,3
8030,Muy alto,45.9632185719232,0.719720034652625,3
8031,Bajo,55.9626734119232,0.876297580950661,1
8032,Muy bajo,59.787543846929,0.936189728793106,0
8033,Bajo,56.1289051917859,0.878900539274304,2
8034,Muy bajo,56.6376640852616,0.886866995493405,2
8035,Bajo,55.7900940274089,0.8735952279723,2
8036,Muy bajo,58.8406142114328,0.921362128567362,0
8037,Muy bajo,59.0676837282585,0.924917721182414,0
8038,Muy bajo,57.1009447936851,0.894121326627736,2
8039,Muy bajo,56.6285335688641,0.886724024313792,2
8040,Muy bajo,57.308730023454,0.897374954145914,1
8041,Muy alto,43.8861029969325,0.687195295522998,3
8042,Bajo,54.9020494158249,0.859689685269232,3
8043,Bajo,56.3693172154256,0.882665056976955,2
8044,Bajo,56.5311710069503,0.885199462096183,2
8045,Muy bajo,58.5300430129362,0.916499015828764,0
8046,Muy alto,39.5596311496211,0.619448767655328,3
8047,Medio,52.8473147515901,0.827515400053958,3
8048,Muy bajo,57.3583167051025,0.898151412569479,2
8049,Alto,49.1095128896613,0.768986624890346,3
8050,Muy bajo,59.7135984544129,0.935031846857992,0
8051,Medio,53.6372905228771,0.839885321202882,2
8052,Muy bajo,58.592368680844,0.917474949047979,0
8053,Bajo,56.1029084642484,0.878493466701374,2
8054,Muy bajo,57.3957015514393,0.89873680723367,2
8055,Muy bajo,57.7002206334115,0.90350515225038,1
8056,Bajo,55.0714721618796,0.86234260968249,3
8057,Medio,53.8065434665338,0.842535586746907,2
8058,Muy bajo,57.522137155796,0.90071661283424,2
8059,Muy bajo,57.9758583067828,0.907821254603393,2
8060,Muy bajo,59.0695487231787,0.924946924407303,0
8061,Bajo,56.3293489861721,0.88203921013165,2
8062,Muy bajo,58.2701677860254,0.912429731450323,1
8063,Medio,53.9090226568948,0.844140268245057,2
8064,Bajo,55.0102836569811,0.861384482853384,2
8065,Muy alto,36.7851601354547,0.576004412875563,3
8066,Muy alto,41.6391520113259,0.652011170227399,3
8067,Bajo,56.0284819036415,0.877328050343614,2
9002,Muy bajo,60.637957252589,0.949506019183713,0
9003,Muy bajo,60.8769530595478,0.953248360904127,0
9004,Muy bajo,60.4421617230741,0.946440133685141,0
9005,Muy bajo,60.0921224607171,0.940959005995201,0
9006,Muy bajo,60.4422454901315,0.94644144536068,0
9007,Muy bajo,59.5445475030509,0.932384744232185,0
9008,Muy bajo,59.6833405260121,0.934558049809966,0
9009,Muy bajo,57.2813027602769,0.896945481375781,0
9010,Muy bajo,60.4870520786772,0.947143054178834,0
9011,Muy bajo,59.325104804355,0.928948576974607,0
9012,Muy bajo,59.5683005202987,0.932756683424605,0
9013,Muy bajo,58.5571719595363,0.916923817376475,0
9014,Muy bajo,62.3971454880912,0.977052458644538,0
9015,Muy bajo,61.3285335133283,0.960319482334293,0
9016,Muy bajo,61.2214578697982,0.958642826776515,0
9017,Muy bajo,60.3845963564287,0.945538740158663,0
10001,Muy bajo,56.6960494329267,0.887781228781461,1
10002,Alto,50.8021460659875,0.795490904750848,3
10003,Bajo,55.3986423304642,0.867465639191456,2
10004,Muy bajo,56.9816697852868,0.892253645994292,1
10005,Muy bajo,59.5910145755833,0.933112353918632,0
10006,Medio,54.341867581474,0.850918017362644,3
10007,Muy bajo,59.2730388873649,0.928133297176008,0
10008,Muy bajo,57.895155666715,0.906557563575854,1
10009,Medio,52.9964160469859,0.82985011883178,2
10010,Muy bajo,56.6751793788539,0.887454432780069,2
10011,Bajo,55.6061648400237,0.870715152876789,2
10012,Muy bajo,58.8038790671402,0.920786907332978,0
10013,Muy bajo,56.7490494471011,0.888611135241961,1
10014,Muy alto,28.2229952282718,0.441932826612379,3
10015,Bajo,55.8717551228194,0.874873927076598,2
10016,Muy bajo,56.885686159889,0.890750676003421,1
10017,Bajo,55.5609313837748,0.870006859904487,2
10018,Muy bajo,57.9369748090193,0.907212393143574,0
10019,Alto,50.5858068355353,0.792103333486792,3
10020,Muy bajo,57.3430224858356,0.897911926381115,1
10021,Muy bajo,56.7246617952508,0.888229258554902,1
10022,Muy bajo,57.3596245514937,0.898171891623803,1
10023,Alto,51.5504064424081,0.807207620872542,1
10024,Muy bajo,56.9146939292816,0.891204897301256,1
10025,Bajo,55.0338068365764,0.861752823108038,2
10026,Bajo,54.9460377012624,0.860378480599564,1
10027,Alto,52.2075436392665,0.817497474820746,3
10028,Muy bajo,56.5545756981802,0.885565946987937,2
10029,Bajo,55.8256287374821,0.874151652077484,2
10030,Bajo,55.7312859224862,0.87267437489395,2
10031,Bajo,55.7855929243672,0.873524746962966,2
10032,Bajo,56.4002460342517,0.883149359235346,0
10033,Medio,53.5585706988264,0.838652678314634,2
10034,Muy alto,47.0905774506537,0.737372905719436,3
10035,Medio,54.1944274563485,0.848609310199363,1
10036,Muy bajo,57.0767291965583,0.893742144078195,1
10037,Alto,51.8223254394095,0.81146549392898,2
10038,Muy bajo,58.469883553421,0.91555700241821,0
10039,Muy bajo,57.3614835396817,0.898201000791625,1
11001,Bajo,55.5402606919792,0.869683185638896,1
11002,Muy bajo,56.9612217570423,0.891933458330025,1
11003,Bajo,56.201217751103,0.880032853313976,1
11004,Muy bajo,56.7235853688555,0.888212403215642,1
11005,Muy bajo,57.409175625332,0.898947792478617,1
11006,Alto,49.6157618202359,0.776913778583595,3
11007,Muy bajo,58.8389938098381,0.921336755333543,0
11008,Bajo,55.7576546289023,0.873087272138425,1
11009,Medio,54.1045646023985,0.84720218297093,1
11010,Bajo,55.4795869955235,0.868733119993531,2
11011,Muy bajo,57.5912510275716,0.901798839878707,0
11012,Bajo,56.2000969935609,0.880015303810654,1
11013,Bajo,55.5459682282103,0.869772557712951,2
11014,Bajo,55.0125571352096,0.861420082358384,1
11015,Muy bajo,58.5616972804428,0.916994677603866,0
11016,Bajo,56.1618594066586,0.879416556415989,2
11017,Muy bajo,58.7609194025885,0.920114218774159,0
11018,Muy bajo,56.9345416463024,0.891515684927229,1
11019,Medio,53.9809899283802,0.845267175557831,2
11020,Muy bajo,59.0793372109962,0.925100198503638,0
11021,Muy bajo,58.3975353685313,0.914424130531653,0
11022,Bajo,54.7694574195741,0.857613479139607,2
11023,Bajo,55.2419593139735,0.865012201212964,1
11024,Bajo,55.7310473337048,0.872670638925684,2
11025,Muy bajo,57.4725524094044,0.899940184714104,1
11026,Bajo,56.0025333976943,0.876921732853678,1
11027,Muy bajo,58.3158092065983,0.913144412576166,0
11028,Muy bajo,56.6436237406066,0.886960315401902,1
11029,Medio,53.4163093212806,0.836425063131055,2
11030,Medio,53.9971522493502,0.845520255010706,1
11031,Muy bajo,57.6617426611668,0.902902640755803,0
11032,Muy bajo,57.2411850613912,0.896317294044056,1
11033,Bajo,55.0984879479621,0.862765639293985,1
11034,Medio,53.463378937803,0.83716210781781,2
11035,Bajo,56.1745084950172,0.879614623535625,1
11036,Bajo,55.6898140782752,0.872024983531029,2
11037,Muy bajo,56.9524941709445,0.891796796478137,1
11038,Muy bajo,56.6384969619746,0.886880037183594,1
11039,Bajo,56.1138010965813,0.878664030164154,1
11040,Alto,52.5499917148746,0.822859735091048,2
11041,Muy bajo,57.7259982373562,0.903908793652806,0
11042,Bajo,56.2909819677847,0.881438436020061,1
11043,Medio,53.004785386498,0.829981171040717,2
11044,Muy bajo,57.7476757905276,0.904248233966265,0
11045,Alto,51.4984381356938,0.806393869515015,3
11046,Bajo,55.54535694064,0.869762985800345,1
