CVE_MUN,GM,IM,IMN,Component 1,Component 2
14104,Bajo,55.6579100639381,0.87152541106814,0.0009114045784428329,-0.006305325491399891
14105,Muy bajo,57.8106105633017,0.905233704919979,0.0005483821783379863,-0.0025709177159722505
14106,Bajo,54.6741648285152,0.856121329784754,0.001169950833495703,-0.005960320830911412
14107,Bajo,56.2111456884431,0.880188310995758,0.0009898092001389732,-0.005510895951013453
14108,Muy bajo,57.9724592480987,0.907768030074957,0.0004086174191107946,0.0008876008556569024
14109,Bajo,55.7614463904937,0.873146645847854,0.0002684231253710587,0.004655205379530061
14110,Muy bajo,58.4865609129276,0.915818146657778,0.0003838422966402729,0.00038433890091875205
14111,Muy bajo,57.2541336081359,0.896520050265256,0.000989204566490032,-0.005096738506270101
14112,Bajo,56.2892011058668,0.881410550200898,0.0010059147998253948,-0.005284506556604426
14113,Bajo,56.2676647535904,0.88107332089694,0.0007915034937707971,0.0010757313775298395
14114,Muy bajo,57.4551970641766,0.899668424161712,0.0005425025704033427,-0.0014715854505465838
14115,Medio,53.1203941707621,0.831791443706599,0.0002944819594115328,-0.005632519088645032
14116,Muy bajo,57.6087678929162,0.902073129611335,0.0004069954822641286,-0.0012527019221483327
14117,Bajo,55.8449830188748,0.874454713188247,0.0009025063544752648,-0.00644769997153091
14118,Muy bajo,57.4565186639166,0.899689118574337,0.00039538191398865504,0.0008041908694855707
14119,Muy bajo,57.3808090186902,0.898503610897137,0.0005300891837031703,0.0007898438214886603
14120,Muy bajo,60.7295228613102,0.950939809182093,-2.8840409776117794e-05,0.003956953345507479
14121,Muy bajo,58.4852367080425,0.915797411452207,0.00036782384671784534,0.0008353299080832877
14122,Medio,53.6408216428189,0.83994061362682,0.0014362348937726264,-0.005676465439494521
14123,Bajo,55.6755413433868,0.871801492366406,0.0010146259019064598,-0.005041969256676094
14124,Muy bajo,57.1799967156272,0.895359169706774,0.0005177841185270656,-0.0006476454738066998
14125,Muy bajo,57.5154870793624,0.90061248189237,0.0002413374237124887,0.004942963190198284
15001,Medio,52.7750350397093,0.826383600359423,0.0008819514564553047,-0.0069980126207123
15002,Muy bajo,58.3893321583535,0.914295679676885,0.00025817855261386533,0.002288925010118246
15003,Medio,52.8398605360553,0.827398677412905,0.0008429997269659056,-0.006575086689701537
15004,Medio,54.0692949876164,0.846649909889065,0.0011934541108780427,-0.0026035261848379654
15005,Bajo,55.0208093575604,0.86154930067557,0.0002880576599881356,-0.0011668454935107452
15006,Muy bajo,57.9947011427992,0.908116307191354,0.0002342348965750918,0.0011520958979845852
15007,Medio,53.5385848546041,0.838339727808922,0.0012943362664817226,0.0004071351045740243
15008,Medio,52.7637158822957,0.826206358107487,0.0009075985800971429,-0.006560269019669827
15009,Muy bajo,57.8710471579132,0.906180057880446,0.0002284634200225738,0.0014282275421185287
15010,Muy bajo,58.0617527169983,0.909166241525927,0.0005118655200744313,-0.0014193199209471513
15011,Muy bajo,56.987059155138,0.892338036025637,0.0005581958634014409,-0.0011734853029549688
15012,Muy bajo,57.1814782074509,0.895382367806904,0.0002587076836389323,0.0003977592340530535
15013,Muy bajo,60.0444486219667,0.940212500029267,0.0001343116228176887,0.0021273331612684347
15014,Bajo,56.2588100892081,0.880934669175976,0.0005617116879591813,-0.002255402518806305
15015,Bajo,55.5118857552817,0.869238873620337,0.000843662627953461,-0.008275067844254465
15016,Bajo,56.316356242488,0.88183576184789,0.000984094602327557,-0.0043859527833154215
15017,Muy bajo,56.7473588228833,0.888584662419596,0.0011521145689054359,-0.001637747476294374
15018,Muy bajo,58.3860933939114,0.914244965133192,0.00039569865463480946,0.0015860204769725873
15019,Muy bajo,58.7882143366636,0.920541619454719,0.00022333203265732232,0.0015244560474306998
15020,Muy bajo,60.9474221057646,0.954351808094313,0.00013255623281022613,0.0013276600244170346
15021,Medio,53.8645161498103,0.843443358284954,0.0015538947612803852,0.0016989295043151446
15022,Muy bajo,57.7209686239134,0.903830036906132,0.0005352189495714719,-0.0010853551295228465
15023,Muy bajo,58.455142130742,0.915326172255072,0.00025162566477235105,0.0012984128243667436
15024,Muy bajo,60.4532758786705,0.946614165893927,0.0001399349043794007,0.0010813617300857003
15025,Muy bajo,57.8421149495718,0.905727019763511,0.00037969903341906786,0.0005751178376535451
15026,Medio,54.4480212259194,0.852580235697924,0.0005924495283852274,-0.006183441918880537
15027,Muy bajo,58.6309456024267,0.918079009951478,0.00038252431828154665,0.0005995556381663811
15028,Muy bajo,57.6703008675651,0.903036650357327,0.0004886571017047661,-0.000741608226545917
15029,Muy bajo,58.9428380369801,0.922962811407928,0.00012549826685841523,0.0022512892466507953
15030,Muy bajo,58.4280052369662,0.91490124626565,0.00012438776960693786,0.0018877663955019137
15031,Muy bajo,57.8019731893664,0.905098455665006,0.00024276052285707747,0.0022319650864306467
15032,Alto,51.3089834194411,0.803427272327458,0.002110785533018077,-0.004453027831741483
15033,Muy bajo,59.5106884993079,0.931854559356007,0.00011880163645309276,0.0027339672247647007
15034,Bajo,56.2483861797893,0.880771445261698,0.000405406910112006,0.001985306454270467
15035,Muy bajo,59.1562287026604,0.926304212251249,0.0001914031883984539,0.002106549086058113
15036,Muy bajo,56.8907355104959,0.890829741806615,0.0002782317769521746,-0.00034240629851401506
15037,Muy bajo,59.1984328386694,0.926965070284578,0.00020524806325034555,0.002225581749253095
15038,Bajo,56.2872796236821,0.881380462464061,0.0013171511039827715,-0.00017626499190416506
15039,Muy bajo,58.9256262064893,0.922693298096586,0.00021573745224151293,0.0012052926917770072
15040,Bajo,56.3260722540851,0.88198790106748,0.000737117649748881,-0.006192908396567902
15041,Alto,52.0516377992046,0.815056206343512,0.00020994948073875161,-0.008362045256951977
15042,Bajo,55.2078652199439,0.86447833515008,0.0005254082725588379,-0.0025351060661704247
15043,Muy bajo,56.7539379499164,0.888687682392594,0.0003871358731202202,-0.000319674346478616
15044,Muy bajo,59.7375364167683,0.935406682033405,0.0002590935862994075,0.0005409674258950442
15045,Bajo,55.0822462011482,0.862511316142933,0.0005375125734982199,-0.002984320391087276
15046,Muy bajo,56.5783783767566,0.885938663807648,0.0012106229859769697,-0.0008762967664663412
15047,Bajo,54.7573328375386,0.857423625059021,0.0012639616284111654,0.0010047229216180419
15048,Bajo,56.4647966957885,0.88416013275821,0.0004454076395592681,-0.00038716331223325135
15049,Bajo,55.6149598163669,0.87085286996613,0.0007786518713574041,-0.005005288821309888
15050,Muy bajo,57.0456403746941,0.893255336394908,0.00018675742002514562,0.0015046610457798539
15051,Muy bajo,59.3077941296522,0.928677515900469,3.333862521782016e-05,0.004702156850543272
15052,Bajo,54.637655843971,0.855549649897278,0.0005496737781549328,-0.0019424722992784197
15053,Muy bajo,58.6452834522869,0.918303520725938,0.00022996682371496694,0.0014864378390244334
15054,Muy bajo,60.4466812707242,0.946510903511373,0.00015016015547423522,0.0010975810801248447
15055,Muy bajo,58.8696477501044,0.921816753376243,0.00028399087101872906,0.00018333331660801507
15056,Alto,51.6659987825431,0.809017636046249,0.0010697143245973013,-0.007435390952656436
15057,Muy bajo,59.5112241221154,0.931862946463733,0.00012855641064235377,0.002468531332869688
15058,Muy bajo,59.4154480130066,0.930363225889144,7.984901030787622e-05,0.0031946470705889285
15059,Muy bajo,58.3600958496088,0.91383787977086,0.0001992239220926027,0.002025604646994215
15060,Muy bajo,58.6036528944795,0.917651644128983,0.0002871267211903356,0.00038252934009750365
15061,Muy bajo,56.8356593550787,0.889967325863672,0.0010251621484684294,-0.004232291695212991
15062,Muy bajo,58.6971613524029,0.919115856441957,0.00031523393014123676,0.001371626923594023
15063,Bajo,54.6187612306828,0.8552537865493,0.0012345649462129173,-0.0027478937033541006
15064,Bajo,54.8532153000352,0.85892501097965,0.00109444318429671,-0.000782323099687681
15065,Muy bajo,56.9895755168096,0.89237743874733,0.0004890797775389585,-0.0008907120203806325
15066,Medio,54.0222446615773,0.845913167264433,0.0013387403551706396,3.506343937725283e-05
15067,Muy bajo,56.7050122684209,0.887921574311495,0.0005703312912981266,-0.0022415854645614084
15068,Bajo,56.085230128654,0.878216648569357,0.0009329851032524916,-0.009601506797262717
15069,Muy bajo,57.8103765235517,0.905230040183214,0.0007411826972382277,-0.0075908264643674665
15070,Muy bajo,57.4383444491744,0.899404535664992,0.00034406667062474044,0.0011110788664355359
15071,Bajo,56.0249551539035,0.877272826350985,0.001122695626479789,-0.003318787453839995
15072,Muy bajo,58.2675633844705,0.912388950146586,0.0004991424762280347,-0.000243983307510843
15073,Muy bajo,59.7193742662461,0.935122288032956,0.00023959292715583765,0.0001985229304057926
15074,Alto,52.2588255953042,0.818300478881891,0.0003292005215162173,0.00814161566058555
15075,Muy bajo,57.7114697877946,0.903681298352284,0.0005012611263321938,-0.0006555986572534029
15076,Muy bajo,58.9621005848408,0.923264436099248,0.00026457252424963494,0.0009181338118264226
15077,Medio,53.8550805696197,0.843295610230908,0.0009845632188371879,-0.006374310608116588
15078,Bajo,54.9656106906239,0.860684966372737,0.0010243656009696236,-0.0045325249174780835
15079,Bajo,55.7048560989425,0.872260520640315,0.0003286596054259313,5.277019517599037e-06
15080,Alto,51.6389489230125,0.808594072891978,0.000962847192597446,-0.007828719721648107
15081,Muy bajo,60.1165617134056,0.941341690679571,0.0002058572742630008,0.0002466351589568273
15082,Medio,54.033257350005,0.846085610638571,0.000253064183888376,0.003759271454586676
15083,Muy bajo,56.9616908510154,0.891940803688793,0.0006723811282155781,-0.001485302101225107
15084,Muy bajo,56.8659783014653,0.890442078368436,0.0006832926026174367,-0.003211966042821729
15085,Bajo,54.6960360215221,0.856463802228545,0.0006871593582546541,-0.005084593849426217
15086,Medio,52.9101554133334,0.828499397359907,0.0007954362388350028,-0.0046837206386389045
15087,Bajo,55.6308545631773,0.871101759580056,0.0008430056991625479,-0.00230454637130444
15088,Bajo,56.3096708080365,0.881731077248669,0.0008752060991345365,-0.003284352355806054
15089,Muy bajo,57.6397975884192,0.902559011458094,0.0004870302390771292,-0.0005795470509190345
15090,Muy bajo,56.7073643694487,0.88795840494011,0.00023304164549816682,0.0013786252446734214
15091,Muy bajo,58.8909145602834,0.922149762026085,0.00020632871313034138,0.0019294736796806682
15092,Muy bajo,58.2626334105002,0.912311753615381,0.0003878329550591045,0.0010508801989190825
15093,Muy bajo,57.1654846883447,0.895131931556288,0.0005672496485823989,-0.002183040730865381
15094,Bajo,56.3165283563294,0.88183845691111,0.0006939608501215661,-0.005165863552104249
15095,Muy bajo,58.1570885980362,0.910659068741602,0.00029099343656768106,0.0023378427544066033
15096,Muy bajo,58.5875685555793,0.917399785766791,0.00031051732041096334,0.0007671743600048208
15097,Medio,53.5437211461746,0.838420154986608,0.0011493768592816798,-0.0031369101401028765
15098,Muy bajo,58.6034447832486,0.917648385396741,0.00018660173997086518,0.001283907672316925
15099,Muy bajo,57.6734713635661,0.903086295912242,0.0004759702606996779,0.0009533688040844186
15100,Bajo,55.8593612094664,0.874679855642416,0.0005118127451337423,-0.009260819191798835
15101,Muy bajo,57.0256828517235,0.892942829360583,0.00039924974379898054,-0.00022187267111282858
15102,Bajo,55.5768463252931,0.870256065739432,0.0010965454615754027,-0.004101462385600982
15103,Muy bajo,59.0269357545096,0.924279664623501,0.00023533786448799441,0.0017058463566378404
15104,Muy bajo,60.0298154572752,0.939983365035547,0.0001169134688476767,0.002357419106813319
15105,Alto,52.1900800672599,0.817224019587621,0.0009160912899139553,-0.007487626933452564
15106,Muy bajo,59.2839719834847,0.928304494245375,0.00022441703646882273,0.0013701449909058173
15107,Muy bajo,57.0838983356463,0.89385440281884,0.0003851095442995149,0.002009942591668589
15108,Muy bajo,59.7177324368111,0.935096579268979,0.00019743388662831984,0.0012798311884709302
15109,Muy bajo,59.9872455123799,0.939316778944166,0.00022107939410241645,0.0009853304795310938
15110,Muy bajo,56.8107855470385,0.889577836647277,0.0005134796616583479,-0.003356747073268699
15111,Alto,52.5274688610171,0.822507058545269,0.001833104117052399,0.0016129185625884817
15112,Medio,53.6074728043998,0.839418417229606,0.0007816045293746891,-0.0037229988813033362
15113,Medio,54.2232743522467,0.849061012442166,0.0013730977420865864,-0.0011117048345872954
15114,Alto,50.4215142696938,0.789530740555869,-0.0009132545734149781,-0.009877880924826742
15115,Muy bajo,58.1416849347648,0.910417868812443,0.0003201732357748923,0.00042678572214588357
15116,Bajo,55.5199407529248,0.869365003673082,0.001123584945406178,-0.004284143584356718
15117,Alto,49.69306767009,0.778124280603788,-0.00028560842893411107,-0.009638769911781626
15118,Muy bajo,58.3289806504099,0.913350659055221,0.0003329963302479604,-0.00048204332087171134
15119,Alto,52.2106690237787,0.81754641399253,0.0006833465716633455,-0.006132006029329076
15120,Muy bajo,58.5428109545988,0.916698944025731,0.0002076005329613031,0.0016302093709344913
15121,Muy bajo,60.6330017215897,0.949428422465002,3.475585252099266e-05,0.0030564109416357766
15122,Muy bajo,57.842075197698,0.905726397304491,0.00022886244029238386,0.0021189555446170525
15123,Alto,51.4452145772518,0.805560462662397,0.0008045145599268265,-0.0017982188279756443
15124,Alto,51.3136757810849,0.803500748180321,0.0006606748266859467,0.008114869259167207
15125,Muy bajo,58.0334425267733,0.908722943347018,0.0005281747609991483,-0.0005867162109289995
16001,Bajo,55.5208332560494,0.869378979029893,0.0005389507533802451,0.002703813294594196
16002,Medio,54.4348356055634,0.852373767233914,0.00036982743200714217,0.0011654997751291633
16003,Bajo,56.1158987511239,0.878696876514932,0.001316048183108898,-0.011599620499947956
16004,Bajo,55.3719219297881,0.867047234904332,0.0008394935530488166,-0.002175937297734985
16005,Bajo,54.7175607291958,0.856800849194231,0.0012873288079998464,-0.00269725904332753
16006,Bajo,56.2239695713675,0.880389115155029,0.00042657536938162425,0.011701120783181203
16007,Medio,54.1394548649169,0.847748515924301,0.0016701938468476258,0.0011064963573865275
16008,Muy alto,45.8029235033452,0.717210036965428,0.0040950757090466835,0.04737284223609326
16009,Bajo,56.1161324946162,0.878700536612714,0.0002535013300690852,-0.001493697224614949
16010,Medio,54.3086513354042,0.850397897177089,0.00032349171760163027,0.0012840262959941074
16011,Bajo,56.1030893074492,0.878496298454216,0.0009646137252668867,-0.005775403020163595
16012,Medio,54.5733475130326,0.854542670934327,0.0005873443457023729,-0.006822843914714906
16013,Alto,52.0859439168709,0.815593392401468,0.0008898051327495793,-0.005593295246418223
16014,Bajo,55.4922993564759,0.868932177873928,0.0005867232152129734,-0.022408223019287406
16015,Bajo,55.0523571202414,0.862043294733329,0.0002503512461600673,0.010759449634306424
16016,Medio,54.3965679715301,0.851774549342996,0.0007185160317690737,-0.00835981024998651
16017,Medio,53.7837857127363,0.842179231994984,0.0010788000359372256,-0.003356616872511161
16018,Bajo,54.9168003125041,0.859920663782029,0.0009745447250981261,-0.0054912890816693335
16019,Bajo,56.5040598607912,0.884774939278605,0.0002216427562085921,0.0006135404542631418
16020,Bajo,55.4465030805843,0.868215071929312,0.0010903607675097492,-0.008422226223412302
16021,Alto,49.7210255264174,0.778562061724212,0.0006746234246937702,-0.008016585226599635
16022,Bajo,55.4545219728321,0.868340636621815,0.0009385053567298167,-0.000772573440957925
16023,Bajo,56.1907594320442,0.879869090592624,0.00033678996640041124,0.0015095665261333916
16024,Medio,54.522100470383,0.85374021356825,0.000391425654130667,0.02659109773629958
16025,Medio,54.1673981306571,0.848186068576436,0.0009763643779252663,-0.007641598012869512
16026,Medio,52.6845548614317,0.824966806691168,0.0007641546238798893,-0.007359381673010935
16027,Medio,53.0979527872902,0.831440042873675,0.0007365911489406357,-0.006848385615677705
16028,Bajo,56.1250554840738,0.878840258209269,0.0008512067585281816,-0.007106182078332042
16029,Alto,50.2026295240015,0.786103310065811,-0.00010902887292695063,-0.012971079354658818
16030,Bajo,55.0513164689742,0.862026999582785,0.0007622235732668269,-0.007960398245966886
16031,Medio,54.1069094021507,0.847238899271733,0.0009521839710303465,-0.005098285932972682
16032,Bajo,54.9513810967818,0.860462150736857,0.0008750604307925143,-0.004926744372577612
16033,Bajo,55.554996717429,0.869913931288937,0.0007794790638212065,-0.004020907426677852
16034,Bajo,55.7161615923254,0.872437548932548,0.0006314424986678234,-0.0011254024374821442
16035,Medio,53.0841076746778,0.83122324767876,0.0005420549746260871,-0.001354064320033172
16036,Bajo,56.5076200133437,0.884830686312821,0.0007118438237866923,-0.0007300534885934518
16037,Medio,54.3165695782266,0.850521885839666,0.000763173660370973,-0.008233193581292033
16038,Medio,54.1138169169195,0.847347061339648,0.0003998477086466936,0.001869667787403235
16039,Bajo,55.5738548543853,0.870209223468322,0.001044363524918053,-0.004603947349873458
16040,Bajo,54.7452629609255,0.857234627589216,0.000855075444703021,-0.008334375856992185
16041,Medio,54.1609900707135,0.84808572727598,0.000993455124505944,-0.005467972092462531
16042,Bajo,55.2016207148845,0.864380554891487,0.0008761974942333909,-0.004650936537032618
16043,Muy bajo,57.2443166684179,0.896366330651758,0.00042757368014325665,-0.0033643154745932754
16044,Bajo,55.2772616698879,0.865564986975394,0.0006629473605165054,-0.008859603078990272
16045,Muy bajo,57.5414570062574,0.901019134804537,0.00048060533420146934,-0.0021285108931652034
16046,Medio,54.2766564374441,0.849896901603149,0.001020717989085472,-0.004912148874530576
16047,Bajo,54.8261275467996,0.858500854462698,0.0011847541095463961,-0.0036573184940001044
16048,Bajo,54.8630144847708,0.859078452574833,0.0009377659867953104,-0.005675183780053038
16049,Alto,52.08992382041,0.815655712151955,-0.0004182757855203757,0.002576628081272631
16050,Bajo,55.1878311554661,0.864164629582276,0.0005776363029648747,-0.0038314370174373316
16051,Muy bajo,58.7936730414104,0.920627095174036,-7.833207204836864e-05,0.004398985371994161
16052,Muy bajo,58.5704777395138,0.91713216737293,-7.556052976135367e-05,0.003260689870211751
16053,Muy bajo,59.3944378250976,0.930034235586903,0.00022117753747039325,0.0013645722837022855
16054,Bajo,54.6421978559205,0.855620771483173,0.0007534548570524329,-0.007806584600454964
16055,Bajo,55.521034975099,0.869382137669473,0.00040261463909532693,0.0033594073113743174
16056,Alto,52.1288602183374,0.816265401954722,0.0004451195850773699,0.05358443961693252
16057,Alto,50.6171391980445,0.792593954677637,0.0014773692879982603,-0.006299015904215402
16058,Muy bajo,57.3236910088425,0.897609222355512,0.0004964884910234303,0.004191503212404064
16059,Medio,54.3380688688435,0.850858534809616,0.0014172910020157777,-0.0021949135152133296
16060,Bajo,55.4871855410346,0.868852102641146,0.0007727063126875169,-0.00756513317801459
16061,Medio,53.6838880176803,0.840614973120577,0.0009868971935348171,-0.0027493870585654887
16062,Bajo,55.3950634417834,0.867409598775546,0.0006295750956151018,-0.0038360338261517585
16063,Bajo,55.1031659080392,0.862838889638355,0.0008452969262426536,-0.00461691882466245
16064,Medio,54.0615146534101,0.846528080683485,0.000823592349679632,-0.0019344529032140258
16065,Medio,54.1371733923324,0.847712791238812,0.0005034144128030403,0.021763056362059097
16066,Muy bajo,56.7188892104449,0.888138867910695,0.0003050029069998203,0.00962716371896044
16067,Bajo,54.8867932882303,0.859450795543442,0.0008379967656506213,-0.007192476393650669
16068,Muy bajo,57.3084270374388,0.897370209806588,0.0006817108636061702,-0.004993562042205652
16069,Muy bajo,58.2799022326766,0.912582159337204,0.00040409138397741457,-0.001066267063564178
16070,Muy bajo,57.7734164944307,0.904651297565393,0.0003410745021316641,-0.0027060040375878744
16071,Bajo,56.1135345519464,0.878659856446129,0.0005629835796933568,0.0026215842409134586
16072,Bajo,55.8600085888221,0.874689992702151,0.0005616561469233426,0.0020079891852867147
16073,Bajo,55.3159955022962,0.866171504884045,0.0007328934508467013,-0.003244888357792084
16074,Bajo,56.2208238524918,0.880339857575413,0.0001953161736372393,0.002541363463529831
16075,Bajo,55.8296249599325,0.874214227359412,0.00019973058463833027,0.0036544521049341355
16076,Muy bajo,57.8040980680807,0.905131728308424,0.00041418153486866066,-0.0023566624971851284
16077,Alto,51.9636423498246,0.813678320071732,0.0010495108859221406,-0.004562446776478878
16078,Bajo,55.9891267666508,0.876711803669888,0.0008424159774383948,-0.004233041206451659
16079,Bajo,54.7056721893059,0.856614691205139,0.0006828656938467465,-0.006827230201774014
16080,Medio,53.9194023375889,0.844302799599059,0.001065724563504204,-0.004266362563198517
16081,Alto,50.2818045098911,0.787343080154995,0.0006320768150137047,-0.004701917722252939
16082,Bajo,56.2759492599652,0.881203044737011,0.00022051867879562562,-0.006096827730687361
16083,Bajo,55.9180696016468,0.875599147357994,0.002589902425643841,-0.0382116930909455
16084,Medio,54.2513248442696,0.84950024410866,0.0005392389733705025,0.014150321861615026
16085,Bajo,55.2643211761604,0.865362356853237,0.0004713835745434153,0.00015733081407970953
16086,Muy bajo,56.8193987991662,0.889712708188313,0.000511314369789093,0.0018085430583417235
16087,Muy bajo,56.6534560818137,0.887114276181285,0.000615591571674257,-0.00028104265133288775
16088,Muy bajo,57.8355474082491,0.905624181206612,0.0005649349587936498,-0.0022619442640631183
16089,Bajo,56.4405324427355,0.883780188324581,0.0004032384307307447,-0.0010764309130771215
16090,Bajo,56.2074394192865,0.880130275978875,0.0003669726548671518,0.029077646344318378
16091,Muy bajo,56.896149072051,0.890914510646376,0.0003142443389520424,0.0005151814144828104
16092,Alto,50.4110654756438,0.7893671269829,0.0016443723151519426,-0.006918811524417377
16093,Medio,53.2808423535473,0.834303838949185,0.001005704693839589,-0.0036193538315700464
16094,Bajo,54.6605429720598,0.855908030470548,0.0007797069887853705,-0.007960527170271015
16095,Bajo,56.1137722418496,0.878663578339214,0.00042265497705032195,0.001542360843259467
16096,Alto,51.9390523450763,0.813293274819911,0.0008675203447719093,-0.0068457893200010115
16097,Alto,51.7136160943774,0.809763256879347,0.000380154509369876,-0.0017455731526246304
16098,Bajo,54.9490922131266,0.860426310004315,0.0005609475522243422,-0.002591092945501226
16099,Alto,51.9060997469425,0.812777282994107,0.000812802363580509,-0.006201767225355245
16100,Medio,54.35921924879,0.851189720324056,0.0008889975308307541,-0.003774772907519538
16101,Alto,48.781870097246,0.763856194749954,0.0014149073430485713,-0.006651848315571177
16102,Muy bajo,58.3570321766065,0.913789906915435,0.0003898888525007306,0.0004795648705642638
16103,Bajo,56.2651132511765,0.88103336792013,0.0003509138662086907,0.004193338667846735
16104,Bajo,54.6564283252631,0.855843600828171,0.0008704475282552237,-0.006342207558403267
16105,Muy bajo,56.6624752994663,0.88725550457745,0.0003977693837782684,0.0012331389811823753
16106,Bajo,56.3826286444353,0.882873495429392,0.00043609730249085846,-0.003125203606526196
16107,Muy bajo,57.6541687032487,0.902784043115676,0.0003850235840315442,0.0022326087661386127
16108,Muy bajo,57.8827980507358,0.906364060508029,0.0003965911818392319,-0.001505135317011744
16109,Bajo,56.0782728068268,0.878107706592226,0.0007792817803837166,-0.007950572629157542
16110,Bajo,55.8575084383995,0.874650843826058,0.0008967700120787658,-0.0031317288702402864
16111,Bajo,55.744150794406,0.872875820883844,0.0008523071987115755,-0.0022585863125375296
16112,Bajo,56.199890625095,0.880012072367685,0.00036423352496685503,0.005946481586037624
16113,Bajo,55.6952749999113,0.872110493963746,0.0009041035259222246,0.0008513360925708711
17001,Bajo,55.5938630597967,0.870522524119135,0.0004640015180178103,0.0017275644168899763
17002,Bajo,54.9390370623568,0.86026886033727,0.0004724259992406063,-0.004755687930899943
17003,Medio,54.3530576543147,0.85109323832982,0.0007120480421963554,-0.004661581324620348
17004,Bajo,55.5629529988975,0.870038515583774,0.00041041433844339235,0.0014624290869427606
17005,Bajo,55.1114422959897,0.862968486355201,0.0011242164528564012,-0.004120687356033014
17006,Muy bajo,57.9580385580829,0.907542222138952,0.0002997122481195239,0.0005022767036681296
17007,Muy bajo,59.8665562109064,0.937426952449469,0.00014298489361186606,0.001779045174825933
17008,Muy bajo,58.7152993650159,0.919399872476342,0.00018810796930477538,0.002352392886089878
17009,Bajo,55.9324009093389,0.875823555691206,0.00012951464675060843,0.0015455871021203206
17010,Bajo,55.7685412410388,0.873257741333306,0.0006281736527429665,-0.004936818217803167
17011,Muy bajo,59.2033181473043,0.927041567418791,0.0002570431449893319,0.0009730892709761401
17012,Muy bajo,57.6666492097488,0.902979470478029,0.00035503858489994614,0.000378889226118818
17013,Bajo,56.1381289761248,0.879044970900076,0.00045195990798615565,-0.00030551450839328933
17014,Bajo,55.9424011163551,0.875980145015536,0.0009743883365807041,-0.005221202198748206
17015,Muy bajo,56.5617138008141,0.885677719740904,0.00047479606349808503,0.0005921006273852572
17016,Bajo,55.272686546171,0.865493346905303,0.0008128338062331939,-0.0065796549323231205
17017,Muy bajo,56.7295573982754,0.888305916884932,0.00041677785715255603,0.0013416220691591036
17018,Muy bajo,57.6801965323474,0.903191602695768,0.00030962151802413514,0.0005556195795782747
17019,Bajo,55.0676136184833,0.862282190262939,0.0006315026542232254,-0.0033278752139097954
17020,Bajo,55.8013241636197,0.873771076276093,0.00020471774756748728,-0.003096758274283835
17021,Bajo,55.9889657770181,0.876709282796293,0.0010060091693745183,-0.004878805766044822
17022,Bajo,56.417741353284,0.883423311582711,-5.1082056898193605e-05,0.002768300620878532
17023,Medio,52.7432378319901,0.825885700339526,0.004082786354587724,0.05769252673966149
17024,Bajo,56.4150412871134,0.883381032304229,0.00023480058682885644,0.003476778526447308
17025,Bajo,56.3191714903408,0.881879844711212,0.0002771757967429426,0.0032789297620788582
17026,Bajo,55.389973766087,0.867329901537572,0.0007088077618099997,-0.006445442317233779
17027,Medio,52.9232765906559,0.828704856735699,0.0026754150059122347,0.01908770686725525
17028,Muy bajo,57.0851818212047,0.893874500416425,0.0003664712616561385,0.002312364363932985
17029,Muy bajo,57.0586872662098,0.893459632558352,0.00036550491431797046,0.00234113781637789
17030,Bajo,55.8864974298262,0.87510477108708,0.0004749755354268614,-0.0015712550398691767
17031,Muy bajo,58.8472052044298,0.921465334344843,0.00026807796149499303,0.0007266607083670356
17032,Muy bajo,57.0924123849299,0.893987720981402,0.00041201290709469825,0.0005839261303754427
17033,Bajo,55.5609322725122,0.870006873820877,0.0005325377147030995,-0.0007946718740291423
17034,Medio,53.3693711847824,0.835690077238495,0.0007393574691989023,-0.010555859193346678
17035,Medio,54.0726502137528,0.846702448060809,2.1580903154084374e-05,0.06273085550030578
17036,Bajo,55.4327259116483,0.867999340637811,0.0006063113449796423,-0.008455107297868521
18001,Bajo,56.165745740119,0.87947741098927,0.00040105270673923825,0.0002529587719403864
18002,Muy bajo,57.7746965284034,0.90467134111595,0.00045724624735502483,-0.00025741116614500615
18003,Muy bajo,56.8523963832021,0.890229404430736,0.0009911609509133737,-0.0050743133104364044
18004,Muy bajo,57.8620063955865,0.906038492124668,0.001132197988389129,-0.0073242760570989725
18005,Muy alto,42.2200364320564,0.661107011824373,0.0038467217196113865,0.0688475163614382
18006,Muy bajo,58.6716456142859,0.918716315493948,0.00034257653942534985,0.0009448714496723421
18007,Bajo,55.3940101245822,0.867393105294104,0.0006646368625991419,-0.002914701662870212
18008,Muy bajo,59.4733172465226,0.931269377547916,0.00022263952038425742,0.00043210105103272026
18009,Muy alto,28.6701418337889,0.448934520149441,0.006219831025374264,0.07811840923985283
18010,Bajo,54.7731710810543,0.85767162990999,0.0010563243390989986,-0.004621231119666613
18011,Medio,54.510692957507,0.853561587792738,-0.0024025285727354993,0.02220086266151728
18012,Muy bajo,56.5786284653895,0.885942579847585,0.0008048603575924835,-0.0018998332846190764
18013,Muy bajo,56.9067881999424,0.89108110458241,0.0009224251800093766,-0.0059887744784882305
18014,Bajo,55.6729153793905,0.871760373424844,0.0009062631695040069,-0.005177761558185967
18015,Bajo,56.2647291568377,0.881027353537339,0.0007346963696879144,-0.003013790434494704
18016,Muy bajo,56.6217048398928,0.886617095921817,0.0005778447414056341,-0.0006573572740995687
18017,Muy bajo,59.7486066662693,0.935580026733842,0.00018097675990175023,0.0011092338865654574
