CVE_MUN,GM,IM,IMN,linear Component 1,linear Component 2,rbf Component 1,rbf Component 2,cosine Component 1,cosine Component 2,sigmoid Component 1,sigmoid Component 2
20067,Muy bajo,58.6802535451019,0.918851103710651,-0.029628614095040785,0.02638150003673568,0.026660232865991212,0.034918807210096346,-0.026243757831897172,0.021474665831826497,-0.02982394094366376,0.02554996240240711
20068,Medio,53.7176072907667,0.841142970009139,-0.0014207403565514672,0.01868981011561079,0.002500132408643454,0.014131689874063963,-0.003361767156454597,0.03576278861718918,-0.0014284208690254197,0.04643122399142119
20069,Alto,51.0443385174192,0.799283301474856,0.020481897571504457,-0.015461183264101746,-0.03098975538183725,0.013832627469647809,0.027703530337327448,0.008908652352608102,0.02318392614921351,-0.0045105220231934084
20070,Alto,51.2388780696729,0.802329520117492,0.013357398990789825,0.016159759130348967,-0.015570671926714207,0.016866072175596797,0.015688533825441338,0.04228362459687643,0.012105014989613373,0.043367704541402825
20071,Alto,48.9623664960151,0.766682517153236,0.027207062189318405,0.005951553200234187,-0.027551413248568146,0.02635548907761219,0.027475011715964632,0.01654468881249724,0.02715350964804361,0.006295557389869736
20072,Alto,50.7456443679553,0.794606166794519,0.014114224538856648,0.005634009793388184,-0.017612391467351884,0.012255347816104007,0.017360272531601693,0.013256674827718855,0.01380554219272952,0.01401512095113092
20073,Medio,53.7122986438932,0.841059843987278,0.002931951175067752,0.00024452018619791545,-0.008009092327604772,-0.010896061319640086,0.010177875384407417,0.02730939273526743,0.003655682724310556,0.01734979247997389
20074,Medio,53.9709881759041,0.845110562033749,0.006655283887350619,-0.028217687709358313,-0.019157046192885923,-0.017546859204144918,0.015836158172366215,-0.018156041931904194,0.009213611945006951,-0.025858191570129103
20075,Bajo,54.7239925437443,0.85690156245874,-0.002302901472735864,-0.020936473886905733,-0.00298411366944239,-0.031113158410339754,0.0004190844211384145,-0.0402708676046744,-0.0017634412066566995,-0.03143132729457941
20076,Medio,53.0221582544358,0.830253205974358,0.008932307629715548,-0.013498781125398648,-0.021779256128433323,-0.019084322596257672,0.021685404319017283,-0.017731228814803754,0.010830417044913988,-0.012447859079269466
20077,Bajo,54.7552363824369,0.857390797489819,-0.0050562813757019645,-0.0029112755083631234,0.005828671914875245,-0.014141037535304287,-0.007392498030377747,-0.00954714338722359,-0.00499696787892224,0.0043103898631469285
20078,Bajo,56.3340682489814,0.882113107219325,-0.011449917817234844,-0.013731021994501975,0.014827191224911183,-0.021782383440643045,-0.01563806102665886,-0.02981769527453764,-0.012588474525776364,-0.02397808153529728
20079,Muy bajo,57.4234987738464,0.899172073050461,-0.02049281700828061,0.016804755693223563,0.030190351014399007,0.021164763147336688,-0.025301185531513726,0.027183972947667147,-0.02069402508503568,0.03228924218794186
20080,Alto,50.7699913151665,0.794987406103579,0.01959874237661828,-0.016619652222822367,-0.028227731406540467,0.009856501344586193,0.025429765198962926,-0.006989234782578342,0.02167886972410071,-0.02531673732778419
20081,Alto,51.1694163495146,0.801241846251462,0.015743911504385692,-0.019722278083432767,-0.023307423706736944,0.0016199930129454428,0.02136363008887413,-0.01590629132753181,0.01860561240755138,-0.03111440674087319
20082,Alto,51.9709118474639,0.813792150287619,0.013085217537167392,-0.012141852002082005,-0.028042891263401728,-0.010079364301277875,0.026769288857450294,-0.010133986423413486,0.01490660696657791,-0.012747525492780985
20083,Muy bajo,57.4191093230082,0.899103340359246,-0.018320666362159937,0.010826661287963,0.028662423979796053,0.0165961605779962,-0.023930349284162798,0.02218487885487022,-0.018454256072910465,0.024479123667361786
20084,Muy bajo,57.7558189861148,0.904375745076069,-0.020554919663844404,-0.006455374316980586,0.022072948553400164,-3.2626964290178654e-05,-0.021444228592858557,-0.017517910462725304,-0.023257701064913,-0.02093513435934674
20085,Muy alto,45.6364988947621,0.71460405921239,0.04639908256635868,0.018170281902615222,-0.008401901057510822,0.03040202573710064,0.024349173507158546,0.021136040922904314,0.043678694159607616,0.022425943237472015
20086,Alto,52.1562937600981,0.816694973038734,0.008758535778538249,0.00321299260303446,-0.014356939891011397,-0.00899989868120919,0.013821497123647128,-0.006542001189682151,0.008945861075186159,0.0005615866848001254
20087,Alto,51.6854796929552,0.809322679991222,0.00902663869825234,0.002119878908385161,-0.010282068290377226,0.015610165157455379,0.00947494466110031,0.007202188672383081,0.008601929713361234,0.011058490260798937
20088,Alto,50.4378716663702,0.789786874622815,0.020914474105068272,-0.006047375567026706,-0.031807836360616605,0.008314656936360408,0.029278307148266753,0.0035633933907630072,0.022850709670905762,-0.008441265950468268
20089,Medio,53.7912024038994,0.842295367056599,0.004793526225940878,-0.019581248059276555,-0.016337095326605846,-0.02754974327218797,0.015799335833747468,-0.027792164137617873,0.0066873250662167275,-0.0184947918524862
20090,Alto,50.214059158291,0.78628228223187,0.013008595841686786,0.008675846589758661,-0.012266811807531712,0.0188163638947796,0.012274033894235679,0.009845480703048444,0.011954136946107103,0.013613038832221347
20091,Muy bajo,59.6069046409014,0.933361170226905,-0.032073462062561175,0.0151107504380931,0.025379627340987497,0.0331661882890924,-0.02715625889480931,0.011493339215511638,-0.03470648126076676,0.012560156080272196
20092,Medio,53.8980277956531,0.843968104019841,0.0006750334358071593,-0.00925009741732379,-0.004911075394515668,-0.028305209594016608,0.00481150143742356,-0.030370915190478447,0.001751785588048529,-0.006925441616467185
20093,Medio,54.3316861075621,0.850758589651001,0.005096368493245683,-0.03131486467243165,-0.014933737719054365,-0.016399846531584862,0.011646493421239064,-0.028569656018629222,0.0076729635415910625,-0.04021950227859529
20094,Medio,52.946088571782,0.829062060612119,0.005222708821394755,-0.010141277006437034,-0.01253903120190665,-0.013571145214249047,0.011157064937181951,-0.008990178309040295,0.006586394213699835,-0.002516597646716377
20095,Alto,48.7904353620807,0.763990314876769,0.028850462639646503,-0.008011893412534226,-0.029547533687207746,0.030647169927373253,0.028937480335497846,0.013010237199423423,0.02994694923164102,-0.004581278842792708
20096,Bajo,55.7596518882316,0.873118546439885,-0.007738552100549412,-0.01330664195392153,0.009819814311932965,-0.027641279928882996,-0.011990331778625225,-0.028884628480458314,-0.008101813203785847,-0.016459328042782086
20097,Medio,52.6781018236657,0.82486576110061,0.015274519434730252,-0.02486574666082956,-0.01846844541932027,0.010323945620395868,0.01812054217331947,-0.009672411788449556,0.018027743126051436,-0.03098257147475161
20098,Alto,50.314929345097,0.787861768973641,0.02181930778646574,-0.012158237472772226,-0.03517470818036405,0.012512745662066862,0.030745859368793337,0.003777670012684119,0.023966534720589856,-0.011684573544001242
20099,Muy alto,48.3984626321626,0.757852567444697,0.03097102474483984,-0.015670446461182836,-0.024722031734165033,0.02944181031230442,0.027986493932422595,0.00651771377779314,0.03350988253334213,-0.0178218052294745
20100,Alto,50.0842628400557,0.784249852529153,0.0215126003544131,-0.01705163122260847,-0.020953250869696086,0.018243607549995343,0.02188143117374242,-0.00743608303479211,0.02313627267194576,-0.03394182637983269
20101,Alto,49.5264191262107,0.775514796335666,0.026115896204172564,-0.013378483722339296,-0.025149867413500324,0.024368090193888987,0.025927039195053164,0.0015594863168503067,0.02754109063568388,-0.023441472157022976
20102,Medio,53.6555622753586,0.840171431417477,-0.002100358591891348,0.00686824234933734,0.0013999053483482835,-0.004046871595394122,-0.003316629610063413,-0.0023919359713884154,-0.0025071159689438794,0.01384603042098064
20103,Alto,49.8695121912607,0.780887156242979,0.01630897966616539,0.030349023583495588,-0.0057927210438947,0.026789438364031304,0.008537919229538794,0.031055547070925886,0.012193773757933474,0.06700638072672811
20104,Alto,51.9315629637717,0.813176001531844,0.014913947547368949,-0.009836345151678437,-0.025588823720577775,0.002688047453637005,0.022746545076167177,0.0011139141688890426,0.016369509695157797,-0.005943236209863186
20105,Medio,53.1879020415157,0.832848523010174,0.008079487284107947,-0.019371026590494403,-0.022602471728703152,-0.019325573656846305,0.02192009847118012,-0.016973605857406836,0.010079219958916594,-0.015206842073213937
20106,Medio,53.5690449158839,0.83881668997652,0.006377030722819646,-0.029756486886081707,-0.01764032196944374,-0.01590483244066831,0.014083077684698384,-0.02813490194328959,0.008595112213171947,-0.039155644782236015
20107,Muy bajo,57.097601682762,0.894068978163374,-0.016577330029212658,0.012371631766410816,0.026964718079662588,0.017395644157441038,-0.02247492977984979,0.0304608285276845,-0.01607356924639132,0.03103778590035199
20108,Alto,51.715462134898,0.809792163304717,0.012503199567610588,-0.0035611920945154227,-0.023950645633855634,-0.00577423030859399,0.02441149899480568,0.0008704878622464883,0.013387603852884688,5.481605808931167e-06
20109,Medio,54.5196452641362,0.853701768455399,-0.0012645816434252483,-0.009169029899710596,-0.0013493407766371171,-0.026771662466723068,-0.00019666457512000627,-0.02201850852776511,-0.0003721834682636029,-0.004534878391278306
20110,Muy alto,45.8780899973498,0.718387039650412,0.03417650568113164,0.016844806890182834,-0.012105651388081435,0.030608343529925388,0.022242437268423534,0.015873599327369262,0.033604927420132394,0.008457310767856913
20111,Muy alto,48.2163800352858,0.755001407386601,0.026787575681642684,0.005991714336967308,-0.02834760806366422,0.02414642557932304,0.028702529313639275,0.015786317287513636,0.02708637232229476,0.00661573527254087
20112,Alto,52.4204519350181,0.820831322422311,0.008648958192328776,-0.01472974938590634,-0.020554057619825972,-0.009086688950132869,0.018843640098868245,-0.010492465383016502,0.009836301775022675,-0.012199835524743893
20113,Medio,53.1585043861825,0.832388196641123,0.010296061379034764,-0.023404907898699822,-0.025259993662231306,-0.01290816318912398,0.022224320211577782,-0.015333476648994074,0.012778887662959225,-0.021803585375809037
20114,Medio,53.2828345727823,0.834335034329784,0.008299046023884316,-0.026082782366890565,-0.02056249922823409,-0.015877387907947627,0.01732681947343736,-0.025975085932205516,0.010755628104889496,-0.0325357348911664
20115,Bajo,56.430270864509,0.883619506290854,-0.015161152158135646,-0.0019208668216551881,0.018934724498563826,-0.004623415945430303,-0.018508667680205412,-0.014008102921873131,-0.016426083059156497,-0.007135593707168168
20116,Muy alto,47.7122020004302,0.747106681038193,0.03541547358939766,-0.016301920040814863,-0.021999197988059917,0.0345876468146449,0.02843786779134548,0.013331172219525981,0.03788719096261068,-0.006526546785322665
20117,Alto,49.514607877209,0.775329848614316,0.022289199384378334,0.0050253951271933715,-0.023382833835693943,0.015558737859030315,0.02387462089453337,0.003950217860925476,0.02243806181195133,-0.008419747223819515
20118,Alto,51.1229095126086,0.800513613910264,0.01941246975213405,-0.02469767880531129,-0.025152592707836794,0.011933417083482653,0.0234159866877844,-0.010155688510592608,0.022395323188013082,-0.03500935790137559
20119,Alto,52.1509442527787,0.816611207199157,0.013609252361878096,-0.012944536159282908,-0.022527804985646098,0.006021034447446041,0.019939511047742952,0.003538722915208006,0.01497171525284535,-0.003304846395230828
20120,Medio,53.4949759474877,0.837656873015108,0.006677693390833293,-0.018109216194279378,-0.017270704825890996,-0.017415046222969417,0.015401247440555788,-0.022300515656932043,0.008445751577849506,-0.020035250602208936
20121,Medio,53.697321132963,0.840825317010695,0.004514874961979208,-0.018685464556247446,-0.014547078674872073,-0.029572309679267852,0.01319185688199241,-0.03549495003380567,0.006569804101644602,-0.023285540668273454
20122,Medio,53.4842135833253,0.837488349370582,0.009185715728181179,-0.01786362340304118,-0.01583130025672456,0.001315516041028862,0.013602727424094274,-0.008763821254327456,0.010848146944265901,-0.016571316293308345
20123,Alto,51.9427063945541,0.8133504921493,0.012894784074368336,-0.011076524165725722,-0.027055360041439488,-0.008566742042634115,0.026709829587484343,-0.005405619509505119,0.014664579824906923,-0.007842833972976236
20124,Muy alto,47.5153390418427,0.744024081085915,0.032652391950063295,0.028287952446897663,-0.012653105600668634,0.03261516398455458,0.021098520433198816,0.03556181256931174,0.02842105442339761,0.05773643961333802
20125,Alto,48.877043561317,0.765346478741968,0.02687843676298589,0.009785401054566564,-0.02448393494597817,0.023678615221133712,0.026072094244114125,0.011521354183823931,0.02646130930794922,-0.0005732266435798167
20126,Muy alto,48.2919554450303,0.756184813122975,0.03128412577588661,-0.0031364985887749434,-0.0294781014344768,0.03183256619496608,0.029816088495159043,0.014538787641461198,0.03235809006378189,-0.001005372930957046
20127,Alto,49.8872444442766,0.781164818646779,0.02033048728183226,0.0031436162674252344,-0.0236681300769369,0.011855347329332667,0.023230078746865848,-0.00014167991571344642,0.020222672205085005,-0.011366164277261717
20128,Medio,54.5860113680138,0.854740969278722,0.0007699690249632425,-0.02765152331532783,-0.009485053036653394,-0.022209214615631113,0.006414075746820117,-0.033898406647334574,0.0017731440671213308,-0.039793136629296136
20129,Bajo,55.9626870393986,0.876297794337961,-0.006791960479543514,-0.021231982209309167,0.004642520507401526,-0.03204461248357026,-0.007306091683559669,-0.03757466320010548,-0.007478643103186132,-0.030273855994422845
20130,Muy alto,48.6974246547803,0.762533896645817,0.021645018351726147,0.010334899933616921,-0.02189523783241343,0.013984135834124434,0.023023670948006385,0.004587752048866927,0.02162001372864465,-0.0018797798580251469
20131,Alto,50.5400808484444,0.791387328166971,0.022215893047522126,0.00019444548507429704,-0.024799812191172704,0.02555509360950782,0.02382930771317207,0.02540361569852501,0.021979056866644357,0.01769341804483563
20132,Medio,53.3074795817417,0.834720940871001,-0.0004907526236088315,0.006404392608108045,-0.0012002988255627397,0.001575644963542987,-0.0006912641365747579,0.0025409878208197388,-0.0007863076408115806,0.01492422213287106
20133,Alto,49.6828463440692,0.777964228863582,0.021347116557227482,0.008056564900603322,-0.017302671055380775,0.017791082438411716,0.019566237014815656,0.0007227743323454004,0.020395974159548247,-0.012766206479327823
20134,Muy alto,47.5773503641158,0.744995092089972,0.033775111743058604,0.002563832298499939,-0.021291068074027513,0.0343930923908757,0.02748865217216503,0.026330961853212105,0.03485830751054506,0.02565027519382133
20135,Medio,53.3269090157916,0.835025178767783,0.004668784281887332,-0.008092301103408016,-0.012754925340420109,-0.01993974881582167,0.014247225327715248,-0.011103047983981242,0.005871192966312419,-0.00027492454595887036
20136,Alto,52.3091673192806,0.8190887602175,0.010922930366120931,-0.00834893678645492,-0.022505585561576832,0.001986256018829,0.020932113614667708,0.01677853027833478,0.0116596526503348,0.007205649792212927
20137,Alto,49.3932188858618,0.773429065949975,0.02687032992205541,0.008663714056559467,-0.018470535811966726,0.0255342009380453,0.022555706670395994,0.013749904839843516,0.026617397697944016,0.0059792865100209225
20138,Medio,53.5417399646662,0.838389132441448,0.007726725705501928,-0.02462483693929766,-0.021255566774798597,-0.01629633097071571,0.018394449668380355,-0.020707783181544294,0.009675437657953659,-0.025707564540282325
20139,Alto,49.4760041170334,0.774725367455803,0.028261895958194647,-0.014949634508665809,-0.029690719599744526,0.02846612611136894,0.02887340466183966,0.012340486600646398,0.03090397454089914,-0.005418318240656685
20140,Medio,54.284787448249,0.850024221916219,0.0032755403872379227,-0.019217568339944528,-0.01280744258556277,-0.021014451713983653,0.010934683129346845,-0.01726960662198736,0.004634604389930652,-0.014625783665026192
20141,Alto,49.9974742666701,0.782890864255806,0.016122754510871425,0.03346744309368274,-0.009990479828779082,0.019462778736645387,0.011723506180617918,0.021021869185756072,0.012820833396660923,0.03208737684568666
20142,Alto,49.1642373230957,0.769843533356539,0.026272708736891817,-0.025543034206785983,-0.022424196140118383,0.02355716451313197,0.025222567343953048,-0.0022318818805847906,0.029779953409472114,-0.031622424019150004
20143,Bajo,54.6074943315048,0.855077362588604,-0.00269605720806585,-0.0012179667065563234,0.005468886940617099,-0.017047919770127814,-0.008915331148788412,0.013406383116247806,-0.001718378836825518,0.010113710780609684
20144,Alto,51.8874337335198,0.812484999201875,0.012666347031966167,-0.011355187796625461,-0.02462607177017553,-0.012158482205870756,0.02361840357981431,-0.013442568529748344,0.015019014345698046,-0.014166912756558037
20145,Muy bajo,56.8535980147554,0.890248220308519,-0.019291252820411945,0.02307616025519307,0.022010844621239648,0.023671398852432936,-0.021782161891281394,0.023277788612183138,-0.020035096629706622,0.039894181340979364
20146,Alto,50.1101566351824,0.784655313323782,0.021561385986785878,-0.009913409692304823,-0.027947061089656736,0.02169372787521479,0.02578617779927568,0.015730171077927808,0.02276676456209414,0.006752799483616016
20147,Medio,54.1663772463591,0.848170082949121,0.003950082360413217,-0.02827556738423819,-0.015384399616756915,-0.025591073316216875,0.012249171270578665,-0.03184370152995877,0.005944936575215821,-0.03432376888160256
20148,Alto,49.8568091417192,0.780688244166317,0.02266471361047304,-0.006293512514655158,-0.029727739646085053,0.015886130527141776,0.027499027809214666,0.007719516098115843,0.024437320727603705,-0.00504189817834685
20149,Alto,49.4663248596582,0.774573803756178,0.027726328660290595,-0.0006011606402355398,-0.023847712212870402,0.026968390957174914,0.025800368279575617,0.010728915739854822,0.02806778002618847,-0.005845756472966315
20150,Muy bajo,56.6986109343695,0.887821338329148,-0.01463098319683974,0.01574664716439024,0.02485851363979047,0.015782241645930513,-0.021194163395024473,0.03243859287509624,-0.013988383596314463,0.038879788831779935
20151,Alto,51.8376351069472,0.811705222015766,0.017942592287813048,-0.020631375035576854,-0.02763279859828269,0.0014356667752269592,0.025009791199788547,-0.011393251251220527,0.021583655833114623,-0.027514443606418842
20152,Muy alto,46.0605155508224,0.721243569931498,0.035334953333193794,0.008230849878898177,-0.01601215744991545,0.03143680289329764,0.02551971159014717,0.015006540306189716,0.03604238045294438,0.0025527961558237866
20153,Medio,53.4679774006205,0.837234113345734,0.005759519472888729,-0.010629765176886142,-0.015493473042541447,-0.014901509150195797,0.015080750125315023,-0.0037071007876100792,0.007151120334899542,-0.00016698031429932396
20154,Alto,51.7905043555149,0.810967220041405,0.0153389518134796,-0.02098393025540004,-0.03106408126790066,-0.0037944270813511146,0.027064615162576237,-0.010470507146666048,0.01820774122976644,-0.02170396660156442
20155,Muy alto,47.4517287226026,0.743028032014718,0.031851757071759884,0.02137250306495654,-0.01837520580329896,0.02809111744950953,0.024831982095037234,0.01662410830442393,0.03082605440127563,0.009407073661115154
20156,Medio,54.2831951643502,0.849999288966385,0.002734786369125552,-0.022922437939122044,-0.013164864192317719,-0.028391523172591596,0.011538588937323341,-0.03384981513267098,0.004156124790176583,-0.026613488392230305
20157,Muy bajo,59.6943416023054,0.934730311354242,-0.03185396681544209,0.014687042042347038,0.027958076370007932,0.03388554001543656,-0.02770834428021547,0.014650960122817937,-0.034369938046728936,0.015045595112154326
20158,Alto,51.6142592890443,0.80820746758523,0.01617170481390772,-0.013771877366959884,-0.03057847707996383,0.001840674439227638,0.027349768371199765,-0.0021987371275969917,0.01791997768135751,-0.012510110731299923
20159,Alto,49.3702005081557,0.77306863019036,0.026302573912143006,0.008105248276093298,-0.022729124849099853,0.023988957205910225,0.024647498428062874,0.01474050372649715,0.0263668189869016,0.007457233375980189
20160,Medio,53.4188966771846,0.836465577523622,0.006988519461930619,-0.021831454314425628,-0.01934473504686042,-0.023752818138936604,0.017708190249466974,-0.02619009495307422,0.009561859541452217,-0.0223332297248029
20161,Alto,52.2098020371041,0.817532838187813,0.008426772818171344,-0.0018682586965015286,-0.016147015895374678,-0.011917911884955116,0.016247156755869192,-0.003281899075946944,0.00950603302025867,0.0043641402287021595
20162,Muy alto,48.7225000159212,0.762926541903265,0.023922040296203276,0.018625228010680287,-0.013786515997628144,0.026639377938740043,0.0186511339636334,0.02355431785091688,0.022666728045845616,0.03392095361830745
20163,Alto,50.3106392009844,0.787794591287541,0.020678629525972884,-0.014498539303597428,-0.031195320514679947,0.017390540606515768,0.0273151583622841,0.007232180132997187,0.02221935573318973,-0.007598721766966304
20164,Alto,50.8624705483086,0.796435502188875,0.019703352882860254,-0.02440197400805499,-0.029215754916640406,0.007978393154974093,0.026118279181607845,-0.008547232017915896,0.023459005209465054,-0.0290145493891142
20165,Alto,51.3122143802363,0.803477864676901,0.015651994413728602,-0.007682627360538097,-0.02393598600108398,-0.0017037731874616066,0.02238456271577319,-0.004563395802456537,0.017938940584701163,-0.009565477535397406
20166,Medio,53.4490745653694,0.83693812125326,0.0029216134787855273,-0.009960144536330786,-0.010240569705945557,-0.029011455703729747,0.01200517757394442,-0.03200615443979912,0.0042299641326743525,-0.008373330091488688
20167,Alto,49.8142867665551,0.780022402950721,0.02356266234095995,2.9122280167318534e-05,-0.024164981447991254,0.02135869451413885,0.024874096425774813,0.011976160370993177,0.024232009827388455,0.00028881386755302753
20168,Alto,50.7133724460325,0.794100833410865,0.015471240939193004,-0.002791277622365907,-0.024263337664770877,-0.002288102630839935,0.022914924719655085,-0.008333720289604852,0.016334204828820465,-0.012772663728822839
20169,Muy alto,42.1285692489624,0.659674763034332,0.055035301163067325,0.030714120972469047,-0.006293893364521978,0.028457228343040597,0.024975366417143808,0.02220629940878433,0.05051105636723347,0.026571599927871378
20170,Muy alto,44.8309808837109,0.70199076821929,0.03961819845062368,0.01934261403374484,-0.009880077779401784,0.031402393290834524,0.02302539158554908,0.021687917393714395,0.0377601347547193,0.021909814210031513
20171,Muy alto,37.9560375879217,0.594338724241179,0.06957270654907448,0.056471250130429564,-0.004660330388837229,0.025842474836865116,0.02318038158752174,0.02451875717200967,0.05905387913016632,0.054130475460386046
20172,Bajo,54.9727124026363,0.860796169299216,-0.0023836439632548383,-0.022294319644557633,-0.003266575358589612,-0.0300868514691051,0.0005401587310090052,-0.03848669951247591,-0.001884781822385568,-0.03285143420238739
20173,Medio,53.5576564047212,0.838638361741393,0.007275614817209122,-0.017313126589200124,-0.016445795769864217,-0.008373894414326621,0.013845214324634411,-0.013494055146143063,0.008781322380666966,-0.01660392377462749
20174,Muy bajo,56.9821162572956,0.892260637124582,-0.01712818541687643,-0.0034895791164612543,0.020458309354715078,-0.0019098496930764473,-0.019651148120882173,-0.013742064881555903,-0.018699951022598183,-0.011003534728983829
20175,Alto,52.1829034826534,0.81711164426052,0.012565098049561081,-0.020958743648261145,-0.02733275892930443,-0.01115930574754583,0.024078154881448623,-0.018256584362856675,0.015258873963049233,-0.024760147159938906
20176,Alto,51.0510220524862,0.799387956332359,0.011758026139893085,0.0070555223292529225,-0.016426926353268503,0.0005588347361554922,0.015810885561201842,0.001211113193959157,0.01158369104440489,0.005059591254334191
20177,Bajo,54.6717567502474,0.856083622630466,0.0002863406771714396,-0.004699851181143576,-0.002980298051565843,-0.009370824939839538,0.002483950047960303,0.02134743946863604,0.0011072817384447842,0.012551960915727437
20178,Bajo,55.9700562511271,0.876413185937709,-0.01225937411559863,-0.003823689097367844,0.015921595988907564,-0.010281505927105458,-0.01624423870083827,-0.014343052058058567,-0.01329905418139884,-0.004143965029171959
20179,Medio,52.9014141484512,0.828362521317292,0.011727587500745824,-0.02085667452456737,-0.025105683833634315,-0.00991952244982362,0.02204676743881053,-0.013936906071876694,0.014430139869285824,-0.0203820770585346
20180,Medio,53.0735355247974,0.831057702525164,0.005111006315663616,-0.010709796280269183,-0.014180971070032697,-0.0248412936722002,0.015221626412467954,-0.02508303242113548,0.006487990266648119,-0.009965450541439817
20181,Medio,52.7766854844928,0.826409444027766,0.011257025330676728,-0.022980231362039236,-0.023827393061782675,-0.014304107435973015,0.020905492553707175,-0.023519172014635232,0.014406627570017956,-0.02924758489442765
20182,Alto,49.2832779081029,0.771707543245933,0.023953111607408473,-0.014157168226338548,-0.02949106855711424,0.01925700706334786,0.027761959663207818,0.0019247509371622046,0.026076622442533826,-0.017284919251366947
20183,Alto,51.4231342883384,0.805214716067714,0.01542089390971851,-0.02133493388713003,-0.029537672705716746,-0.002234391639334265,0.026299494383696703,-0.00775828737810503,0.018453971436458202,-0.018635050592348306
20184,Bajo,56.135935257653,0.879010620321861,-0.013276061295925378,0.010345420774637206,0.024606356413103308,-0.00032227915041521145,-0.025246756348911832,0.023242152255152942,-0.012198327776146036,0.01855820213685134
20185,Medio,53.0479493437922,0.830657058539564,0.004036943952911452,-0.0003451246628035384,-0.009223747890361483,-0.017810959479836144,0.011544590039869927,-0.0033398185927714487,0.0048775347892783235,0.009017242990539928
20186,Medio,53.0379743767515,0.830500864438122,0.0064307192645737,-0.016758639871986558,-0.016026557276904434,-0.019085337191080267,0.014086627615180432,-0.02733932267305563,0.008091119521815078,-0.02373992008746658
20187,Alto,49.9259166065363,0.781770370886733,0.021907936489803916,-0.017593281550143287,-0.029808448714481777,0.012063265636437922,0.027404183683369374,-0.003568610770360076,0.025060212544606046,-0.022078748256938768
20188,Alto,49.4912542042221,0.774964162597243,0.02350125064893983,0.01442102388155954,-0.023159048589743284,0.025980215053093763,0.023532803159155433,0.030899054516266566,0.021926861309572266,0.0294716176977029
20189,Muy alto,48.2565535365573,0.755630468506026,0.029970125175414572,0.007882594899174504,-0.01827885628882711,0.02567941307393491,0.024104752466543963,0.006157497782130568,0.02982467900686796,-0.01394738575538067
20190,Alto,50.9969745902309,0.798541648292674,0.014351658657356969,-0.0048928754395965455,-0.02723033177511693,-0.0025693611330175627,0.0271758972304164,0.0005236712145496951,0.015341618455070908,-0.0023397933944475807
20191,Medio,54.135791987488,0.847691160361484,0.0058407774283992415,-0.017545193924277058,-0.013402499001743095,-0.0027362264431192514,0.010681442900910578,-0.009501435910730629,0.006877367666175514,-0.015299766536741208
20192,Muy bajo,56.5687442185092,0.885787806297598,-0.012074900165030895,-0.014699260982264808,0.015020168746846075,-0.02147598160939278,-0.01577533551887304,-0.0291471326958301,-0.013500994860221107,-0.02517783904705135
20193,Bajo,54.9030641250815,0.859705574203994,-0.0013568177214430298,-0.012472933705946009,-0.0023844610836303197,-0.020124232932532234,0.0007503646841830663,-0.01740421727987435,-0.0006604292912930893,-0.009880473349581698
20194,Medio,54.298486097845,0.850238723704132,0.002289250789776013,-0.032329144766166336,-0.012475802994191614,-0.01952169664811477,0.008748869687962804,-0.032515633310330666,0.0036035847988472405,-0.045328564435269614
20195,Muy alto,47.3753170226969,0.741831531138307,0.031278044299496995,-0.01154384085010104,-0.017374034910478436,0.028438280723249047,0.024982688933439162,0.00497753235054476,0.03316031386585657,-0.021623662481853205
20196,Bajo,55.3169588176331,0.86618658906155,-0.002389670368174142,-0.01971926124663492,-0.002831506827100437,-0.020994937164760426,9.196260929169683e-05,-0.03132188366759921,-0.0019041005375684877,-0.029342028412021527
20197,Medio,52.8631145952429,0.827762803616515,0.009163961362542893,-0.01588139751060723,-0.02267947254377808,-0.017685949518490323,0.023275823274241717,-0.017468491561784264,0.011215991188111205,-0.01375387168288
20198,Alto,49.5751735858624,0.776278223320987,0.02115087670850398,-0.009232721877025566,-0.028964877062600463,0.013393272857380656,0.026842835468117936,0.0012933746441618314,0.02280358744669445,-0.010958961574774767
20199,Alto,48.9076056980293,0.765825039268779,0.026449898043633503,-0.015860228464640497,-0.025222503774075273,0.02017628069946344,0.026788583860812714,-0.0026595235104696154,0.029556646284380407,-0.027464844702532434
20200,Alto,49.1404262712266,0.769470685422718,0.026770146641640298,-0.012211336419858505,-0.02625307606590205,0.02531238975407963,0.02673085401136971,0.0038415162657114716,0.028216866705187794,-0.01852932363506681
