CVE_MUN,GM,IM,IMN,Component 1,Component 2,Component 3
14092,Bajo,56.0448422210952,0.877584230145868,-1.2296475,0.87695765,-3.1845431
14093,Muy bajo,59.1237133258666,0.925795066703137,-5.6700473,2.0796247,-0.8169872
14094,Muy bajo,57.9676593594859,0.907692870499409,-5.146117,1.2321141,-0.2652513
14095,Muy bajo,57.3013674111292,0.897259665883643,-2.5134718,0.37849703,-3.2580478
14096,Muy bajo,57.0152420497042,0.89277934093169,-2.805228,1.9335327,-0.2409919
14097,Muy bajo,59.9504294537918,0.938740290704524,-6.6957955,1.3641381,-0.45611575
14098,Muy bajo,60.0936135138161,0.940982353811595,-6.994197,1.7073686,-0.45664012
14099,Medio,54.0856193248939,0.846905526291835,0.13712896,-0.07094252,-1.433984
14100,Bajo,55.2807861176981,0.865620174923037,-1.4138567,0.71184236,-1.1815202
14101,Muy bajo,59.6390450844693,0.933864444842503,-6.432979,1.3371953,-0.09273713
14102,Muy bajo,56.7078140746701,0.887965446698011,-1.560258,0.42918193,-3.22636
14103,Muy bajo,56.6318364929324,0.886775743507937,-1.4336958,0.019457806,-3.0072024
14104,Bajo,55.6579100639381,0.87152541106814,-0.9300946,0.3402356,-3.0775054
14105,Muy bajo,57.8106105633017,0.905233704919979,-3.9963312,2.23705,-1.1361055
14106,Bajo,54.6741648285152,0.856121329784754,-0.35172233,0.9806975,-2.6351578
14107,Bajo,56.2111456884431,0.880188310995758,-1.6100333,0.65019715,-2.8062878
14108,Muy bajo,57.9724592480987,0.907768030074957,-4.603152,1.2244915,0.22612001
14109,Bajo,55.7614463904937,0.873146645847854,-2.1115525,1.9117833,-0.76220655
14110,Muy bajo,58.4865609129276,0.915818146657778,-4.647815,1.6808991,-0.69600314
14111,Muy bajo,57.2541336081359,0.896520050265256,-2.4055333,0.994061,-3.4324555
14112,Bajo,56.2892011058668,0.881410550200898,-1.5860574,0.9005652,-3.3933494
14113,Bajo,56.2676647535904,0.88107332089694,-2.350505,1.2317579,-1.4039109
14114,Muy bajo,57.4551970641766,0.899668424161712,-3.2857568,1.1411757,-1.015588
14115,Medio,53.1203941707621,0.831791443706599,0.18633404,1.5849931,-1.7833335
14116,Muy bajo,57.6087678929162,0.902073129611335,-2.8969662,1.8664706,0.04598931
14117,Bajo,55.8449830188748,0.874454713188247,-1.0469174,1.1650124,-3.5751297
14118,Muy bajo,57.4565186639166,0.899689118574337,-3.5334392,2.0116682,-0.66607046
14119,Muy bajo,57.3808090186902,0.898503610897137,-3.7998078,1.4934809,-0.22540084
14120,Muy bajo,60.7295228613102,0.950939809182093,-7.3659945,1.5459223,-0.6345903
14121,Muy bajo,58.4852367080425,0.915797411452207,-4.966254,1.660363,-0.35824004
14122,Medio,53.6408216428189,0.83994061362682,1.2533337,1.5562193,-1.1032361
14123,Bajo,55.6755413433868,0.871801492366406,-0.7249413,0.35115632,-2.4556606
14124,Muy bajo,57.1799967156272,0.895359169706774,-3.183988,1.760504,-0.8816302
14125,Muy bajo,57.5154870793624,0.90061248189237,-3.3206427,2.3991928,-1.0334979
15001,Medio,52.7750350397093,0.826383600359423,0.15908197,-2.7606695,-0.017408237
15002,Muy bajo,58.3893321583535,0.914295679676885,-6.190427,1.4786203,0.95892555
15003,Medio,52.8398605360553,0.827398677412905,0.35557002,-2.9677472,0.013810011
15004,Medio,54.0692949876164,0.846649909889065,0.017001953,-1.769828,-0.97256863
15005,Bajo,55.0208093575604,0.86154930067557,-1.5267141,-1.7182069,-0.083598815
15006,Muy bajo,57.9947011427992,0.908116307191354,-4.6861315,0.10379011,1.252072
15007,Medio,53.5385848546041,0.838339727808922,0.36607322,-1.3857375,-0.5222759
15008,Medio,52.7637158822957,0.826206358107487,0.78346467,-1.2338058,-0.25282326
15009,Muy bajo,57.8710471579132,0.906180057880446,-4.784478,-0.056593247,0.9047185
15010,Muy bajo,58.0617527169983,0.909166241525927,-4.827925,0.48267537,-1.0835268
15011,Muy bajo,56.987059155138,0.892338036025637,-4.048434,0.35303214,1.7672123
15012,Muy bajo,57.1814782074509,0.895382367806904,-3.5554912,-0.43830702,1.8217242
15013,Muy bajo,60.0444486219667,0.940212500029267,-6.842399,1.0623901,0.048018433
15014,Bajo,56.2588100892081,0.880934669175976,-3.0453527,-0.66130143,-0.90185696
15015,Bajo,55.5118857552817,0.869238873620337,-2.2708662,-0.2838733,1.8559828
15016,Bajo,56.316356242488,0.88183576184789,-2.0787945,-0.89030206,-1.4552007
15017,Muy bajo,56.7473588228833,0.888584662419596,-2.4956713,-1.2377586,-2.4126143
15018,Muy bajo,58.3860933939114,0.914244965133192,-5.003289,-0.06132618,-0.9758316
15019,Muy bajo,58.7882143366636,0.920541619454719,-5.8042817,0.74418336,0.61412615
15020,Muy bajo,60.9474221057646,0.954351808094313,-7.412735,0.9465639,-0.47677806
15021,Medio,53.8645161498103,0.843443358284954,0.5403739,-1.4662297,-0.33735263
15022,Muy bajo,57.7209686239134,0.903830036906132,-5.4798894,-0.19047493,0.114192456
15023,Muy bajo,58.455142130742,0.915326172255072,-5.620564,0.7693444,0.8535379
15024,Muy bajo,60.4532758786705,0.946614165893927,-7.1900797,0.9837049,-0.6052356
15025,Muy bajo,57.8421149495718,0.905727019763511,-5.360734,0.9093448,1.408756
15026,Medio,54.4480212259194,0.852580235697924,-0.57367,-2.0115967,0.06396739
15027,Muy bajo,58.6309456024267,0.918079009951478,-5.4684644,0.0997269,-0.75300103
15028,Muy bajo,57.6703008675651,0.903036650357327,-4.2216687,-0.41903666,-1.2027738
15029,Muy bajo,58.9428380369801,0.922962811407928,-5.959324,0.54263353,0.95592594
15030,Muy bajo,58.4280052369662,0.91490124626565,-5.3338037,0.12152869,1.3783875
15031,Muy bajo,57.8019731893664,0.905098455665006,-4.611301,0.23316573,2.0905986
15032,Alto,51.3089834194411,0.803427272327458,1.7035244,-1.5526878,1.3669236
15033,Muy bajo,59.5106884993079,0.931854559356007,-6.3638263,0.88451684,0.40008217
15034,Bajo,56.2483861797893,0.880771445261698,-3.0457776,-0.43338716,2.2652965
15035,Muy bajo,59.1562287026604,0.926304212251249,-6.1511436,0.5828232,0.30906615
15036,Muy bajo,56.8907355104959,0.890829741806615,-3.2864318,-0.03246589,0.44586194
15037,Muy bajo,59.1984328386694,0.926965070284578,-6.2408195,0.57114804,-0.028040575
15038,Bajo,56.2872796236821,0.881380462464061,-2.2741058,-0.7086396,-2.4188406
15039,Muy bajo,58.9256262064893,0.922693298096586,-6.002706,0.60365415,0.7409898
15040,Bajo,56.3260722540851,0.88198790106748,-3.0830734,0.62787694,0.11295494
15041,Alto,52.0516377992046,0.815056206343512,1.942642,-2.2810013,-0.08995759
15042,Bajo,55.2078652199439,0.86447833515008,-1.7689832,-1.0514784,0.033862773
15043,Muy bajo,56.7539379499164,0.888687682392594,-2.9614708,-0.63470066,0.90226173
15044,Muy bajo,59.7375364167683,0.935406682033405,-6.472389,0.46430087,0.21450146
15045,Bajo,55.0822462011482,0.862511316142933,-1.6518632,-1.7154357,-0.835504
15046,Muy bajo,56.5783783767566,0.885938663807648,-2.644084,-0.5211558,-2.6360366
15047,Bajo,54.7573328375386,0.857423625059021,-0.6174792,-1.2707483,-0.9536872
15048,Bajo,56.4647966957885,0.88416013275821,-3.1340213,-0.7599396,-0.3082983
15049,Bajo,55.6149598163669,0.87085286996613,-1.594243,-0.90967983,0.27788192
15050,Muy bajo,57.0456403746941,0.893255336394908,-3.7401037,-0.22573449,1.9236486
15051,Muy bajo,59.3077941296522,0.928677515900469,-6.7887087,1.7571416,-1.2078229
15052,Bajo,54.637655843971,0.855549649897278,-0.5729482,-0.6025251,-0.23368594
15053,Muy bajo,58.6452834522869,0.918303520725938,-5.626376,0.69897425,0.7231758
15054,Muy bajo,60.4466812707242,0.946510903511373,-7.228211,0.8619762,-0.41245717
15055,Muy bajo,58.8696477501044,0.921816753376243,-5.909664,0.96373105,-0.06516153
15056,Alto,51.6659987825431,0.809017636046249,0.97268116,-2.8090484,0.28084368
15057,Muy bajo,59.5112241221154,0.931862946463733,-6.4615755,1.0911211,0.38692567
15058,Muy bajo,59.4154480130066,0.930363225889144,-6.2421947,0.76521957,0.6656545
15059,Muy bajo,58.3600958496088,0.91383787977086,-5.6712656,0.86375606,1.200801
15060,Muy bajo,58.6036528944795,0.917651644128983,-5.8744183,1.1773076,0.46375868
15061,Muy bajo,56.8356593550787,0.889967325863672,-2.2327437,-0.6047574,-2.6666076
15062,Muy bajo,58.6971613524029,0.919115856441957,-5.692501,0.36787152,-0.26060316
15063,Bajo,54.6187612306828,0.8552537865493,-0.07828791,-1.1690524,-1.5447692
15064,Bajo,54.8532153000352,0.85892501097965,-1.0146887,-1.4361839,-0.87253565
15065,Muy bajo,56.9895755168096,0.89237743874733,-3.2569885,-0.61277366,-0.41419813
15066,Medio,54.0222446615773,0.845913167264433,1.1900964,-0.80922335,-2.2275634
15067,Muy bajo,56.7050122684209,0.887921574311495,-3.0113282,-0.54270786,-0.9012502
15068,Bajo,56.085230128654,0.878216648569357,-2.855641,-0.27550378,1.8096913
15069,Muy bajo,57.8103765235517,0.905230040183214,-3.2160363,-0.46151206,-2.9165282
15070,Muy bajo,57.4383444491744,0.899404535664992,-4.743379,0.6552433,1.9191608
15071,Bajo,56.0249551539035,0.877272826350985,-1.7032217,-0.6206624,-2.4598165
15072,Muy bajo,58.2675633844705,0.912388950146586,-4.8939366,-0.20761758,-0.2808833
15073,Muy bajo,59.7193742662461,0.935122288032956,-6.712183,0.5181922,0.09894641
15074,Alto,52.2588255953042,0.818300478881891,1.4901476,0.17152324,2.4298987
15075,Muy bajo,57.7114697877946,0.903681298352284,-4.3623104,-0.25678006,-0.60121804
15076,Muy bajo,58.9621005848408,0.923264436099248,-5.8755293,0.17559794,0.7831299
15077,Medio,53.8550805696197,0.843295610230908,-0.059065524,-2.716938,-0.5839505
15078,Bajo,54.9656106906239,0.860684966372737,-0.82291085,-0.67880327,-1.6151175
15079,Bajo,55.7048560989425,0.872260520640315,-2.0593617,-1.7439264,-0.47348648
15080,Alto,51.6389489230125,0.808594072891978,1.2889805,-2.6267262,0.48348978
15081,Muy bajo,60.1165617134056,0.941341690679571,-6.959483,0.6918333,0.031078622
15082,Medio,54.033257350005,0.846085610638571,-0.9965565,-1.6052258,0.32710636
15083,Muy bajo,56.9616908510154,0.891940803688793,-4.5532355,-0.65265304,-0.87774366
15084,Muy bajo,56.8659783014653,0.890442078368436,-3.682658,-0.44970578,-0.32307643
15085,Bajo,54.6960360215221,0.856463802228545,-0.7934052,-1.1637588,-0.116832994
15086,Medio,52.9101554133334,0.828499397359907,0.6185137,-2.846525,0.06880105
15087,Bajo,55.6308545631773,0.871101759580056,-1.5781561,-0.5638001,-0.47544977
15088,Bajo,56.3096708080365,0.881731077248669,-2.6175385,-0.78025407,-1.1592839
15089,Muy bajo,57.6397975884192,0.902559011458094,-4.1877937,-0.65413487,0.042230736
15090,Muy bajo,56.7073643694487,0.88795840494011,-3.1657999,-0.32422763,1.107896
15091,Muy bajo,58.8909145602834,0.922149762026085,-5.8926306,0.9332504,0.548865
15092,Muy bajo,58.2626334105002,0.912311753615381,-5.196481,0.15664782,-0.36199957
15093,Muy bajo,57.1654846883447,0.895131931556288,-3.8480067,-0.6461116,-0.84531677
15094,Bajo,56.3165283563294,0.88183845691111,-2.9804087,-0.13907315,1.8405204
15095,Muy bajo,58.1570885980362,0.910659068741602,-5.393791,0.5992998,0.32769412
15096,Muy bajo,58.5875685555793,0.917399785766791,-5.514311,0.99208605,0.100922294
15097,Medio,53.5437211461746,0.838420154986608,0.15779297,-2.0656223,-0.59505796
15098,Muy bajo,58.6034447832486,0.917648385396741,-5.156938,-0.3381013,1.1038142
15099,Muy bajo,57.6734713635661,0.903086295912242,-5.106373,-0.29043406,-0.51372457
15100,Bajo,55.8593612094664,0.874679855642416,-3.8929358,1.7612008,2.5312054
15101,Muy bajo,57.0256828517235,0.892942829360583,-3.4466367,-0.64803976,0.47224584
15102,Bajo,55.5768463252931,0.870256065739432,-1.2160853,-0.7116916,-2.227702
15103,Muy bajo,59.0269357545096,0.924279664623501,-6.142537,0.31372043,0.02499849
15104,Muy bajo,60.0298154572752,0.939983365035547,-6.838843,1.1018131,0.06750167
15105,Alto,52.1900800672599,0.817224019587621,1.0880294,-1.9513966,0.13075572
15106,Muy bajo,59.2839719834847,0.928304494245375,-6.42215,0.65380824,-0.027104964
15107,Muy bajo,57.0838983356463,0.89385440281884,-3.0198135,0.5070781,-0.29030845
15108,Muy bajo,59.7177324368111,0.935096579268979,-6.560752,0.6470655,0.21903835
15109,Muy bajo,59.9872455123799,0.939316778944166,-6.764854,0.8656622,-0.013155655
15110,Muy bajo,56.8107855470385,0.889577836647277,-3.6716223,0.50472325,-0.724037
15111,Alto,52.5274688610171,0.822507058545269,0.77253014,-2.05212,0.3044484
15112,Medio,53.6074728043998,0.839418417229606,-0.046259344,-2.550125,0.06695184
15113,Medio,54.2232743522467,0.849061012442166,1.1533475,-0.8836446,-0.99647343
15114,Alto,50.4215142696938,0.789530740555869,1.3474231,-3.0627956,1.4424673
15115,Muy bajo,58.1416849347648,0.910417868812443,-4.898476,0.37907016,0.19712514
15116,Bajo,55.5199407529248,0.869365003673082,-1.4240345,0.86822426,-2.6258335
15117,Alto,49.69306767009,0.778124280603788,1.6838605,-3.0432963,1.5189487
15118,Muy bajo,58.3289806504099,0.913350659055221,-5.5226955,0.8682031,-0.012388061
15119,Alto,52.2106690237787,0.81754641399253,1.69228,-2.0541992,-0.091995634
15120,Muy bajo,58.5428109545988,0.916698944025731,-5.608338,0.7204382,0.7806741
15121,Muy bajo,60.6330017215897,0.949428422465002,-7.3685236,1.3662839,-0.5416059
15122,Muy bajo,57.842075197698,0.905726397304491,-4.577877,0.14501503,2.0727534
15123,Alto,51.4452145772518,0.805560462662397,1.846414,-0.6711388,1.9238944
15124,Alto,51.3136757810849,0.803500748180321,2.032493,-0.15468271,2.0258448
15125,Muy bajo,58.0334425267733,0.908722943347018,-5.108247,-0.068690576,-1.0677074
16001,Bajo,55.5208332560494,0.869378979029893,-1.5757085,0.5557981,1.1680577
16002,Medio,54.4348356055634,0.852373767233914,-1.7143148,2.4189818,-0.31115648
16003,Bajo,56.1158987511239,0.878696876514932,-1.4074905,0.8076368,-0.59357065
16004,Bajo,55.3719219297881,0.867047234904332,-0.4930866,1.4650962,-1.3881778
16005,Bajo,54.7175607291958,0.856800849194231,0.26940036,-0.6867551,-1.5881648
16006,Bajo,56.2239695713675,0.880389115155029,-2.9112408,1.9155456,0.9411422
16007,Medio,54.1394548649169,0.847748515924301,0.48597503,-1.3953301,-1.1918606
16008,Muy alto,45.8029235033452,0.717210036965428,3.305965,-2.3954687,3.107756
16009,Bajo,56.1161324946162,0.878700536612714,-2.7564955,2.1541247,-0.720921
16010,Medio,54.3086513354042,0.850397897177089,-1.5764219,2.1180918,0.47784653
16011,Bajo,56.1030893074492,0.878496298454216,-0.8764287,0.4962407,-2.8912754
16012,Medio,54.5733475130326,0.854542670934327,-1.4112909,2.3152866,-0.13153827
16013,Alto,52.0859439168709,0.815593392401468,2.9134474,-0.5924422,-0.49638256
16014,Bajo,55.4922993564759,0.868932177873928,-2.2710013,2.2051876,-1.1636266
16015,Bajo,55.0523571202414,0.862043294733329,-1.9061909,2.143709,0.19439329
16016,Medio,54.3965679715301,0.851774549342996,1.4975321,0.13420635,-2.888932
16017,Medio,53.7837857127363,0.842179231994984,0.95603424,-1.2682812,-1.1688546
16018,Bajo,54.9168003125041,0.859920663782029,0.71851146,0.114281565,-2.523526
16019,Bajo,56.5040598607912,0.884774939278605,-2.959126,2.5678732,-0.7407857
16020,Bajo,55.4465030805843,0.868215071929312,-0.8175281,0.99027926,-0.6722056
16021,Alto,49.7210255264174,0.778562061724212,3.564574,0.8794837,1.9371097
16022,Bajo,55.4545219728321,0.868340636621815,-0.42391086,0.7302516,-1.5939263
16023,Bajo,56.1907594320442,0.879869090592624,-2.1676667,2.3566723,-0.54062265
16024,Medio,54.522100470383,0.85374021356825,-1.3470426,1.0693437,2.697209
16025,Medio,54.1673981306571,0.848186068576436,0.12052247,0.14485385,0.7886007
16026,Medio,52.6845548614317,0.824966806691168,1.6934518,1.1997952,-1.4289618
16027,Medio,53.0979527872902,0.831440042873675,2.2296257,-0.5642008,-3.0238886
16028,Bajo,56.1250554840738,0.878840258209269,-0.5813027,0.84160715,-3.5815742
16029,Alto,50.2026295240015,0.786103310065811,2.3814003,-2.5597818,1.4488945
16030,Bajo,55.0513164689742,0.862026999582785,0.75101024,0.7127094,-3.6024413
16031,Medio,54.1069094021507,0.847238899271733,1.0900022,0.10235413,-2.582081
16032,Bajo,54.9513810967818,0.860462150736857,0.06201929,0.225746,-2.210243
16033,Bajo,55.554996717429,0.869913931288937,-1.8533778,1.3699976,0.13141929
16034,Bajo,55.7161615923254,0.872437548932548,-1.8187922,0.64700127,0.8642626
16035,Medio,53.0841076746778,0.83122324767876,0.862836,-0.7398626,0.90289724
16036,Bajo,56.5076200133437,0.884830686312821,-1.9037457,1.7196062,-0.4636531
16037,Medio,54.3165695782266,0.850521885839666,1.614613,0.036512338,-3.0570037
16038,Medio,54.1138169169195,0.847347061339648,-0.97197413,0.76146615,1.4663087
16039,Bajo,55.5738548543853,0.870209223468322,-0.91996056,0.4457159,-2.301581
16040,Bajo,54.7452629609255,0.857234627589216,-0.35580206,0.3955498,0.17554185
16041,Medio,54.1609900707135,0.84808572727598,0.9645211,-0.14319284,-1.7803489
16042,Bajo,55.2016207148845,0.864380554891487,-0.5377477,1.8056271,-1.1664212
16043,Muy bajo,57.2443166684179,0.896366330651758,-3.016172,2.2232122,0.0020476354
16044,Bajo,55.2772616698879,0.865564986975394,0.68100935,0.27597377,-3.2079513
16045,Muy bajo,57.5414570062574,0.901019134804537,-3.6668866,1.9087186,-0.59278744
16046,Medio,54.2766564374441,0.849896901603149,1.1450564,-0.20283155,-1.9827604
16047,Bajo,54.8261275467996,0.858500854462698,-0.0731027,0.046768006,-0.5107116
16048,Bajo,54.8630144847708,0.859078452574833,1.0609925,0.028035708,-2.6035523
16049,Alto,52.08992382041,0.815655712151955,1.4447846,-1.4938508,1.6735015
16050,Bajo,55.1878311554661,0.864164629582276,-1.2510116,0.41906813,0.13010603
16051,Muy bajo,58.7936730414104,0.920627095174036,-4.995066,2.335273,-0.9746736
16052,Muy bajo,58.5704777395138,0.91713216737293,-6.1394167,1.829729,-0.06932119
16053,Muy bajo,59.3944378250976,0.930034235586903,-6.5396137,0.85211486,-0.3565021
16054,Bajo,54.6421978559205,0.855620771483173,1.0703709,0.22968313,-3.0188887
16055,Bajo,55.521034975099,0.869382137669473,-2.2619903,1.7459354,0.8287391
16056,Alto,52.1288602183374,0.816265401954722,-0.07508748,1.1846594,3.2506514
16057,Alto,50.6171391980445,0.792593954677637,1.8130226,-2.2908044,1.1254127
16058,Muy bajo,57.3236910088425,0.897609222355512,-3.629329,1.8415711,0.33432
16059,Medio,54.3380688688435,0.850858534809616,0.61715925,0.032203034,-1.8711544
16060,Bajo,55.4871855410346,0.868852102641146,0.3214111,0.31528953,-3.0067272
16061,Medio,53.6838880176803,0.840614973120577,1.6537704,-0.9460036,-0.2696875
16062,Bajo,55.3950634417834,0.867409598775546,-1.4719425,1.7990726,-0.37860563
16063,Bajo,55.1031659080392,0.862838889638355,-0.6093136,1.6208357,-1.1286557
16064,Medio,54.0615146534101,0.846528080683485,-0.014282831,-0.101124175,0.42578775
16065,Medio,54.1371733923324,0.847712791238812,-1.0176939,1.3049265,2.4341745
16066,Muy bajo,56.7188892104449,0.888138867910695,-3.4497437,1.0376347,0.72479624
16067,Bajo,54.8867932882303,0.859450795543442,1.2801183,0.133091,-3.1796703
16068,Muy bajo,57.3084270374388,0.897370209806588,-3.6287353,2.5125635,-1.2295846
16069,Muy bajo,58.2799022326766,0.912582159337204,-4.3078136,1.5507371,-0.11742433
16070,Muy bajo,57.7734164944307,0.904651297565393,-3.3186707,2.2335567,-0.07800885
16071,Bajo,56.1135345519464,0.878659856446129,-1.632353,1.5501244,-0.71907824
16072,Bajo,55.8600085888221,0.874689992702151,-1.7733005,1.3416036,0.29810023
16073,Bajo,55.3159955022962,0.866171504884045,-1.5066082,1.4016888,0.6121885
16074,Bajo,56.2208238524918,0.880339857575413,-2.304678,2.3663886,-0.46296734
16075,Bajo,55.8296249599325,0.874214227359412,-2.938919,2.3944066,0.08552935
16076,Muy bajo,57.8040980680807,0.905131728308424,-3.6673348,1.8283187,0.15663977
16077,Alto,51.9636423498246,0.813678320071732,2.272457,-0.05053153,0.37140015
16078,Bajo,55.9891267666508,0.876711803669888,-1.7162629,1.2943959,-0.15445407
16079,Bajo,54.7056721893059,0.856614691205139,-0.5863214,0.1420904,1.9398137
16080,Medio,53.9194023375889,0.844302799599059,1.096071,-0.82065845,-1.5812565
16081,Alto,50.2818045098911,0.787343080154995,3.2936397,-2.3643494,-0.15405293
16082,Bajo,56.2759492599652,0.881203044737011,-2.8897083,1.9083232,-0.92640334
16083,Bajo,55.9180696016468,0.875599147357994,-2.860672,2.3118598,-2.0681129
16084,Medio,54.2513248442696,0.84950024410866,-0.97553474,0.7325752,3.0354946
16085,Bajo,55.2643211761604,0.865362356853237,-1.8536052,2.214719,-0.6639755
16086,Muy bajo,56.8193987991662,0.889712708188313,-2.506647,1.9954866,-0.633024
16087,Muy bajo,56.6534560818137,0.887114276181285,-2.9564044,1.6647605,-0.94908386
16088,Muy bajo,57.8355474082491,0.905624181206612,-3.9177148,0.23500079,-1.5159874
16089,Bajo,56.4405324427355,0.883780188324581,-2.9390638,2.430043,-0.50587845
16090,Bajo,56.2074394192865,0.880130275978875,-2.9794059,1.5626235,2.1875768
16091,Muy bajo,56.896149072051,0.890914510646376,-3.2599366,2.215548,-1.0525362
16092,Alto,50.4110654756438,0.7893671269829,2.1827521,-1.7704787,1.2711911
16093,Medio,53.2808423535473,0.834303838949185,0.25077674,-1.9065748,-0.42884353
16094,Bajo,54.6605429720598,0.855908030470548,1.2124798,0.64604753,-3.7410593
16095,Bajo,56.1137722418496,0.878663578339214,-2.8064826,2.3510349,-0.68755656
16096,Alto,51.9390523450763,0.813293274819911,2.80295,-2.4991164,-1.9354267
16097,Alto,51.7136160943774,0.809763256879347,2.1966686,-1.474533,1.3088267
16098,Bajo,54.9490922131266,0.860426310004315,-0.8434525,-0.014736075,-0.18820778
16099,Alto,51.9060997469425,0.812777282994107,3.422382,-1.1084065,-1.2992353
16100,Medio,54.35921924879,0.851189720324056,0.41683745,-0.015985794,-1.5898072
16101,Alto,48.781870097246,0.763856194749954,2.2548902,-2.6907015,1.879712
16102,Muy bajo,58.3570321766065,0.913789906915435,-5.346062,1.7035806,-0.033911757
16103,Bajo,56.2651132511765,0.88103336792013,-2.0147336,1.8507715,-0.5726615
16104,Bajo,54.6564283252631,0.855843600828171,1.049624,0.36888313,-3.1032057
16105,Muy bajo,56.6624752994663,0.88725550457745,-2.375628,1.6164055,-0.28209382
16106,Bajo,56.3826286444353,0.882873495429392,-1.9611437,2.1365385,0.10691443
16107,Muy bajo,57.6541687032487,0.902784043115676,-3.8199654,0.57776433,0.23133796
16108,Muy bajo,57.8827980507358,0.906364060508029,-3.9818275,1.7645304,-0.17581925
16109,Bajo,56.0782728068268,0.878107706592226,-0.3590821,0.7791758,-3.6685488
16110,Bajo,55.8575084383995,0.874650843826058,-1.1939427,0.79117703,-0.87718666
16111,Bajo,55.744150794406,0.872875820883844,-1.4842257,0.57067007,-0.6114287
16112,Bajo,56.199890625095,0.880012072367685,-2.9236362,0.55045354,0.90539956
16113,Bajo,55.6952749999113,0.872110493963746,0.2700283,0.7791898,-2.81653
17001,Bajo,55.5938630597967,0.870522524119135,-1.6606941,-0.43833145,-0.32830894
17002,Bajo,54.9390370623568,0.86026886033727,-0.42285675,1.8641244,1.5788898
17003,Medio,54.3530576543147,0.85109323832982,-0.7499894,-0.112841256,1.7240505
17004,Bajo,55.5629529988975,0.870038515583774,-2.1357026,-0.13826486,0.47843626
17005,Bajo,55.1114422959897,0.862968486355201,-0.060794238,-0.7704477,-2.0732055
17006,Muy bajo,57.9580385580829,0.907542222138952,-4.8378596,-0.06982578,0.8060497
17007,Muy bajo,59.8665562109064,0.937426952449469,-6.8491106,0.94892883,-0.19632655
17008,Muy bajo,58.7152993650159,0.919399872476342,-5.7723703,0.698192,0.37935215
17009,Bajo,55.9324009093389,0.875823555691206,-3.5725956,1.7449217,2.2637208
17010,Bajo,55.7685412410388,0.873257741333306,-2.3174608,0.21630378,1.2125435
17011,Muy bajo,59.2033181473043,0.927041567418791,-6.125864,0.25617704,0.38007504
17012,Muy bajo,57.6666492097488,0.902979470478029,-4.5350413,0.14197981,0.2846908
17013,Bajo,56.1381289761248,0.879044970900076,-2.2229767,-0.30500233,0.45795104
17014,Bajo,55.9424011163551,0.875980145015536,-1.2204686,-0.73253256,-2.517744
17015,Muy bajo,56.5617138008141,0.885677719740904,-2.7124515,-0.07506887,-0.16928995
17016,Bajo,55.272686546171,0.865493346905303,-1.2138162,-1.0232306,0.021505184
17017,Muy bajo,56.7295573982754,0.888305916884932,-3.2557893,-0.27190602,0.052564472
17018,Muy bajo,57.6801965323474,0.903191602695768,-4.4659567,0.2649362,0.87478906
17019,Bajo,55.0676136184833,0.862282190262939,-1.31086,-0.041293908,0.6155395
17020,Bajo,55.8013241636197,0.873771076276093,-3.3137655,1.9610595,2.2681286
17021,Bajo,55.9889657770181,0.876709282796293,-1.4215498,-0.9659665,-2.4559357
17022,Bajo,56.417741353284,0.883423311582711,-2.850217,-0.71895444,1.7415082
17023,Medio,52.7432378319901,0.825885700339526,1.9282172,2.0763583,2.1046638
17024,Bajo,56.4150412871134,0.883381032304229,-2.9229822,-0.40126243,0.35590187
17025,Bajo,56.3191714903408,0.881879844711212,-2.811894,-0.21342106,0.25512275
17026,Bajo,55.389973766087,0.867329901537572,-2.0114806,0.6213156,1.5068643
17027,Medio,52.9232765906559,0.828704856735699,1.4253708,2.0231223,2.419791
17028,Muy bajo,57.0851818212047,0.893874500416425,-3.8194637,0.1703035,0.6135929
17029,Muy bajo,57.0586872662098,0.893459632558352,-4.100503,0.27857018,1.114208
17030,Bajo,55.8864974298262,0.87510477108708,-2.5437489,-0.09679078,1.452578
17031,Muy bajo,58.8472052044298,0.921465334344843,-5.794102,0.0464544,0.4524205
17032,Muy bajo,57.0924123849299,0.893987720981402,-3.4542544,-0.73208815,0.04925918
17033,Bajo,55.5609322725122,0.870006873820877,-1.845599,-0.47048515,0.34736922
17034,Medio,53.3693711847824,0.835690077238495,-0.20646593,-0.5853895,2.9737704
17035,Medio,54.0726502137528,0.846702448060809,-1.3248336,1.2244859,2.9600627
17036,Bajo,55.4327259116483,0.867999340637811,-1.4052396,-0.073867455,3.004753
18001,Bajo,56.165745740119,0.87947741098927,-3.024944,-0.584129,0.09316284
18002,Muy bajo,57.7746965284034,0.90467134111595,-3.894233,0.29530352,-0.88321173
18003,Muy bajo,56.8523963832021,0.890229404430736,-2.455635,0.6828935,-3.2392547
18004,Muy bajo,57.8620063955865,0.906038492124668,-4.820672,1.7062496,-1.0077292
18005,Muy alto,42.2200364320564,0.661107011824373,3.4078197,-2.3067162,3.6478364
18006,Muy bajo,58.6716456142859,0.918716315493948,-5.243956,0.28095478,0.27671227
18007,Bajo,55.3940101245822,0.867393105294104,-1.7768147,-0.87580496,-0.33711508
18008,Muy bajo,59.4733172465226,0.931269377547916,-6.4976006,0.98938596,-0.67470556
18009,Muy alto,28.6701418337889,0.448934520149441,3.5106478,-2.50134,3.7755077
18010,Bajo,54.7731710810543,0.85767162990999,-0.5803895,-1.1263113,-1.8405949
