CVE_MUN,GM,IM,IMN,Perplexity 200 Component 1,Perplexity 200 Component 2,Perplexity 200 Component 3,Perplexity 300 Component 1,Perplexity 300 Component 2,Perplexity 300 Component 3,Perplexity 400 Component 1,Perplexity 400 Component 2,Perplexity 400 Component 3
20212,Muy alto,47.7686084921693,0.747989928196475,7.948337,-2.5379555,0.5212985,6.371545,-1.4958014,2.1680253,5.743701,-0.80799186,1.5376918
20213,Alto,50.6135779119906,0.792538189894367,7.7862983,-0.9229389,-1.4796823,4.9833307,0.27833766,2.5938082,5.305759,0.7524205,0.4197989
20214,Alto,51.7290127691255,0.810004347377956,6.4094763,-0.36751878,-1.762713,4.1305847,0.46142533,1.6887074,4.136668,0.8044303,0.17563428
20215,Bajo,55.4548652282207,0.868346011523483,-0.3289121,0.73451424,-4.1733365,-0.102830835,2.1271892,-3.1366634,-1.1746074,0.06685377,-2.238845
20216,Medio,53.176117230939,0.832663989277764,5.599943,1.7504761,0.49169287,5.276728,0.9946948,-1.1118385,2.7830806,1.768388,1.7236719
20217,Muy alto,43.8823527879406,0.687136572469446,5.180009,-2.529449,4.4520774,5.3845806,-4.637533,-0.81564635,5.4259624,-3.0058088,-1.291861
20218,Alto,51.7912704973914,0.810979216756932,5.8622093,-0.56093025,-2.2860258,3.5804172,0.3853007,1.5858476,3.7583537,0.76738244,-0.027351346
20219,Alto,51.2801858919568,0.802976343125308,6.7730584,0.39707646,-0.5336024,5.207988,0.9139684,0.9334077,4.2106056,1.3014112,0.7038004
20220,Medio,52.9061923977213,0.828437342050851,5.242288,1.192925,-0.38580924,4.5929723,1.0694462,-0.57508457,2.7584357,1.5807828,0.9497328
20221,Medio,53.2931925348868,0.834497225600901,3.626087,0.71188194,-0.58005244,3.1889238,0.6038997,-1.475805,1.5639845,0.4808139,-0.006018288
20222,Medio,53.1902719802369,0.832885632952243,4.2085605,0.44740963,-2.6033251,3.7618089,1.1814119,-0.12076223,2.5250723,1.3516773,0.4537353
20223,Bajo,54.8478552839259,0.85884108058705,3.585844,2.3701606,-3.1205742,2.6562836,3.0074263,0.27009735,1.7912053,2.6407115,-0.84494424
20224,Medio,54.3424849984449,0.850927685253133,1.9675122,1.1675897,2.296308,1.1651435,2.0066807,-3.5635653,1.9468714,-0.8142468,-3.0779812
20225,Muy alto,46.2536051198448,0.72426708385471,5.5769086,-2.0678558,2.8990893,5.190614,-3.4479506,0.06725694,5.16046,-1.9732268,-0.4752398
20226,Medio,53.6587989749911,0.840222113629125,3.8109732,0.45910394,-2.805866,2.9724286,1.2192975,-0.15276743,2.0488086,1.1835226,-0.10302818
20227,Muy bajo,57.7714847193374,0.904621048655934,-7.1843348,-0.53020895,-0.035007365,-5.9067526,-0.3024146,0.33632237,-5.532286,0.47167376,1.0721656
20228,Alto,49.4558796892282,0.774410246924054,7.3227224,-2.6746364,-1.2583476,4.9886646,-1.4271574,2.642105,5.081004,-0.1779805,1.9744866
20229,Muy alto,47.1001042680882,0.737522082421745,7.840425,-3.5012941,0.8602519,6.8425927,-1.9515386,1.7662395,5.6655006,-1.4815089,2.0193386
20230,Medio,53.3438821462574,0.835290954368939,5.065298,1.3592975,-2.8509731,2.6881628,1.9460388,1.1025684,2.8630228,1.8151834,-1.1159345
20231,Muy alto,47.1670388270881,0.73857018446115,6.3796988,-4.28764,1.2412281,6.7769995,-1.6910031,0.35438335,4.961073,-2.1813433,1.7732968
20232,Muy alto,48.1592038155556,0.754106107359229,6.237683,-3.6438792,1.9525169,6.3503013,-2.534428,0.33307686,4.8773537,-2.3744416,1.0318115
20233,Alto,50.6224125901472,0.792676528658852,7.967512,-0.7015043,-0.974071,5.464647,0.3899724,2.3826582,5.383306,0.810846,0.7070849
20234,Muy alto,46.4117693086444,0.726743714930176,7.4985476,-2.9052465,1.4579885,6.552108,-2.2127914,1.4802673,5.7028275,-1.5618339,1.2698412
20235,Alto,50.5611646956697,0.791717471871591,6.5929,-0.85455614,-1.9131907,4.011083,-0.040421534,1.9317026,4.336648,0.1399291,-0.13023557
20236,Muy alto,46.3304756754335,0.725470769772516,5.7715364,-4.7256017,1.481428,6.8758435,-1.6878933,-0.36705703,4.704674,-2.7752366,1.7581952
20237,Bajo,54.6729777518524,0.856102741816301,2.4881516,2.9622512,-2.1643848,1.6440659,2.8289785,0.36759737,1.3909453,2.3534324,-1.3919511
20238,Medio,52.9297214400769,0.828805774108172,3.9725964,-0.9460376,-0.9677307,3.7393415,-0.09912975,-0.93096876,2.147155,0.13882063,1.0638958
20239,Medio,52.7846713896631,0.826534492188546,3.4732952,0.83490247,2.809962,3.6056106,-2.8436594,-2.3835092,3.48786,-0.8814564,-3.0428262
20240,Muy alto,45.6994653019075,0.715590025516331,6.8653994,-2.6584568,2.881713,5.9478374,-3.5432634,0.9611289,5.9239607,-2.1060972,0.28939307
20241,Medio,53.2235242465546,0.833406317164752,5.133455,1.9420868,-1.6632587,3.7559876,2.173194,0.60777456,3.047142,2.0907323,-0.5664827
20242,Muy alto,44.9684577332552,0.704143464353117,8.791021,-2.7448852,-0.2120133,6.486629,-1.4986666,3.0530407,6.4301805,-0.5065196,1.5925096
20243,Bajo,55.1909726983336,0.864213821771415,-0.5785621,2.1120844,-1.6783491,-0.60682064,2.3711307,-1.1941894,-0.49130732,1.0959712,-2.7041926
20244,Alto,52.4573367132723,0.821408886716285,4.131673,-0.8263877,-1.0123672,3.6523316,-0.1553843,-0.41782564,2.4323916,0.00038593216,0.69642717
20245,Alto,48.7736475645481,0.763727441331414,4.3364134,-1.0858394,4.475742,4.0451484,-4.7593775,-1.0123352,5.096658,-2.2139037,-2.3244908
20246,Medio,52.9864585900361,0.829694198913994,5.2670054,0.68143606,-1.6750222,3.9166727,1.1386929,0.655762,3.188694,1.3243909,0.18450986
20247,Muy bajo,57.6974997126782,0.903462546418472,-2.8900867,2.7259862,-3.6821086,-2.6313367,3.37672,-2.1355884,-2.893973,1.3983643,-2.8555787
20248,Muy alto,38.5469763638553,0.603592003047731,5.758401,-2.9698014,4.482916,6.160335,-4.6143875,-0.4010709,5.522186,-3.4364355,-0.6009834
20249,Alto,50.5870982469375,0.79212355519206,6.015119,-2.7553709,-0.5366392,4.81596,-1.5294122,1.3929961,3.9838376,-0.782499,1.8179748
20250,Medio,54.0389472848692,0.846174707099716,4.4907265,2.0730984,0.25326166,4.1309977,1.1672058,-1.7277621,1.7927594,1.596238,1.1935756
20251,Alto,49.6894717289195,0.778067973169619,7.30782,-2.25351,-1.3575712,4.8815517,-0.97735643,2.5663486,5.011799,0.014694184,1.4292859
20252,Alto,50.046044323747,0.783651403753444,6.746116,-0.7247173,0.7595947,5.982988,-0.5322417,0.44825304,4.5397205,0.17150928,1.4001004
20253,Muy alto,44.950677296844,0.703865047464404,4.957122,-5.0415106,1.7359526,7.008019,-2.3404515,-0.950216,4.5609956,-3.5470629,1.1921221
20254,Alto,51.4580981482366,0.805762201453624,3.5623682,-2.2779963,-0.7587148,4.171921,-0.6824469,-0.55633396,2.557128,-1.2304196,0.31968814
20255,Alto,51.0976839718127,0.80011861704843,6.50158,-1.9345206,-1.1046739,4.6164703,-0.79943395,1.8533682,4.2365446,-0.08299269,1.5204238
20256,Medio,54.1803790601044,0.848389331865691,2.759532,0.03634103,-2.9886544,2.2700849,0.9650946,-1.057247,1.2033865,0.65649706,-0.2751894
20257,Alto,50.5228974367453,0.791118259854356,7.728554,-0.50327706,-1.0310984,5.3164434,0.50624174,2.175667,5.1500044,0.89209294,0.6476014
20258,Alto,52.5189117034454,0.822373065366911,5.6917577,1.7436836,0.06401639,5.194072,1.2589931,-0.78371817,3.0236976,1.9876044,1.3189044
20259,Alto,48.8923983586943,0.765586913499234,8.440467,-1.4640584,-1.1602502,5.5609307,-0.14622742,3.057524,5.964398,0.51462805,0.8380721
20260,Alto,51.6430011775482,0.808657525558381,6.6005993,-0.47187236,-0.33077386,5.248657,0.19545332,1.0254618,4.2264423,0.69619805,1.142717
20261,Alto,49.7764240023264,0.779429524757475,4.395265,-2.9854097,-1.3780812,3.5956151,-2.0103006,0.89329195,3.4389455,-1.4440343,0.22891489
20262,Bajo,54.8612656957314,0.859051068972311,3.3474376,2.3609579,-2.865998,2.6535406,2.774272,-0.86417,1.2785403,2.2083905,-0.51389694
20263,Alto,49.6306110506632,0.777146296866033,7.2185283,-2.16895,0.2686588,6.031633,-0.9543503,1.5044792,5.0499873,-0.49682802,1.6405941
20264,Alto,49.5193260765046,0.775403729048848,5.8522305,-0.86945367,1.418391,5.0676165,-1.8122197,-0.22801536,4.713831,-0.6126398,-0.2364337
20265,Alto,49.4017980791693,0.773563404177288,3.875563,-1.4994963,2.136986,3.686121,-2.958972,-0.45207614,4.053191,-1.4085819,-1.286593
20266,Alto,50.828917715961,0.795910111530645,5.2672143,-1.5962105,-0.2817555,4.9149146,-0.8198715,0.25764045,3.638367,-0.6348663,1.0178127
20267,Bajo,54.9865774015841,0.861013275886467,3.9265158,3.1981378,-2.2459114,2.996479,3.3345706,-0.5566175,1.5863397,2.9416406,-0.5973609
20268,Medio,52.899233702561,0.828328378569234,2.5787663,-0.43161407,-1.2613239,2.0719843,0.08158796,-0.8707245,1.7622226,-0.14665516,-0.70481545
20269,Medio,53.1428375914754,0.832142876439887,3.5369847,2.4017427,0.86461264,3.430921,1.5233928,-2.683876,1.6703258,0.49919865,-3.3833284
20270,Muy alto,46.8971516543939,0.734344126945622,5.588734,-2.6165402,2.8217077,5.6053977,-3.0760825,-0.22195005,5.0948505,-2.1515515,-0.22099562
20271,Muy alto,48.523345268306,0.759808055724353,6.8143334,-3.2429035,-0.25147593,5.5772595,-1.6668276,1.7959666,4.7641573,-1.0081505,1.8396304
20272,Alto,51.7386771961527,0.810155678854973,4.43512,-3.507711,0.9124339,2.3452337,-1.729842,3.017375,2.600412,-1.2249441,3.047297
20273,Muy alto,47.269059327979,0.740167683520569,6.9793477,-3.886865,1.7069534,6.898429,-2.074983,0.6153712,5.2299953,-2.2833953,1.6581289
20274,Alto,48.9661426242979,0.766741646066811,5.055727,-3.03566,3.0471308,5.406613,-3.2244058,-0.953282,4.6568484,-2.6189754,-0.6239493
20275,Alto,49.0606703594234,0.768221818842216,8.017658,-1.1534498,-0.5765383,5.7320504,-0.057040952,2.3529456,5.511257,0.29898226,0.76679444
20276,Muy alto,47.2418640853462,0.739741843869253,8.768192,-1.9627047,-0.7337242,6.0178275,-0.6158304,3.2012525,6.2840333,0.16534987,1.1336038
20277,Alto,49.4468624814672,0.774269049999995,7.2350388,-3.7250335,1.589024,6.8069367,-1.0577348,0.46284077,5.0587234,-1.9656395,2.1089623
20278,Alto,49.7756830096573,0.779417921843535,4.443172,-1.8315138,2.501465,4.045831,-3.2283576,-0.030251507,4.3138404,-1.839503,-0.8363038
20279,Medio,53.0972058717847,0.83142834721636,3.9076447,-1.3927238,-2.1445568,2.518399,-0.41861507,0.12123517,1.9354209,-0.2553723,0.5181977
20280,Medio,54.34150637698,0.850912361402966,4.042844,2.5597644,-1.8331172,3.2518592,2.5889544,-0.5923294,1.8824579,2.3206162,-0.30018228
20281,Bajo,55.5490683855603,0.869821101862485,1.9997638,3.323469,-3.0602643,1.5779393,3.6036062,-0.46824396,0.77149165,2.7305439,-1.53447
20282,Alto,51.9027207537724,0.812724372663694,4.079799,1.8528166,-0.9974628,3.8597336,2.24819,-0.73529845,3.0656378,1.2776546,-1.5757748
20283,Medio,53.6719929226672,0.840428712487379,3.652559,0.01470537,-2.5701718,3.297461,0.88211524,-0.7021565,1.8858583,0.93584186,0.36775953
20284,Muy alto,46.3475384588448,0.725737949214026,8.540241,-2.657557,-0.17549232,6.316102,-1.4572186,2.8568926,6.162359,-0.5138154,1.5592204
20285,Alto,50.709168331092,0.79403500282187,2.5832958,-2.2609794,0.44678372,2.0128736,-1.913225,-1.0840329,2.4549534,-1.9555484,-0.66860193
20286,Alto,51.9604872808828,0.813628916083094,6.1447663,0.48115996,-2.0162034,3.7552636,1.0502414,1.5621334,3.8984768,1.1405694,-0.37153652
20287,Medio,53.550859906398,0.838531938036512,3.4765148,1.6512941,-2.24369,2.6020427,1.9681416,-0.03199474,2.065744,1.5936377,-0.8777963
20288,Alto,52.5196819263618,0.822385125985843,5.7274237,0.48300105,-0.1861557,5.062008,0.49038178,-0.21507256,3.1037166,0.7439756,1.8788285
20289,Alto,51.0491183760023,0.799358147408017,5.926786,-1.0832977,-0.9911745,4.407544,-0.2305866,1.1174489,3.830207,0.17085463,0.7692581
20290,Medio,53.2467117267401,0.833769400833849,4.7901335,1.5944887,-2.708817,2.379466,2.0078807,0.9333151,2.6116202,1.7476218,-1.314534
20291,Alto,52.589636983477,0.82348052482203,4.7933,-0.013584611,-0.6003037,4.2771344,0.23095347,-0.41115066,2.6870677,0.6291937,1.1005113
20292,Muy alto,48.6992771711282,0.762562904473631,5.432695,-2.9600596,2.6511004,5.556746,-2.9723065,-0.271657,4.76405,-2.3039472,-0.0853559
20293,Muy bajo,58.8988536274167,0.92227407676839,-7.4863014,3.210552,-0.679359,-6.4694023,2.6762872,0.15654796,-6.0681562,1.8383003,-1.120374
20294,Muy bajo,57.2850570323075,0.897004268050865,-6.715026,-1.0235833,0.08605851,-5.3461046,-0.88870066,0.20069048,-4.9715624,-0.12426737,1.3280158
20295,Muy bajo,57.0414850344605,0.893190269549943,-4.829384,0.50763375,2.8856204,-4.9092283,-1.6519591,1.1855112,-4.21591,0.29853222,1.7664509
20296,Medio,54.5513714183356,0.854198555876064,2.490414,2.7136245,-2.0781019,1.663185,2.5974333,0.27908486,1.44305,2.1075876,-1.3530663
20297,Muy alto,47.5669384478965,0.744832055972508,5.935997,-4.2702355,1.5228951,6.5781517,-1.9105448,-0.17430362,4.5573673,-2.531833,1.4574358
20298,Medio,53.4313866494277,0.836661153106336,0.015946891,-1.4341509,3.6815443,-0.09126447,-3.320997,0.9044574,-0.5443526,-1.8386402,2.3801079
20299,Medio,53.6068943318134,0.839409359153978,3.978492,0.3936375,-2.633178,3.3661652,1.1464076,-0.23404638,2.2204452,1.2152544,0.22718386
20300,Alto,50.8011468272046,0.795475258062175,5.5969515,-1.0831696,-0.24471265,4.559905,-0.6332225,0.5847234,3.8366039,-0.18285733,0.5131844
20301,Medio,52.7893927924627,0.826608422785491,5.619772,1.7904317,0.7037604,5.4762373,0.96952045,-1.1403606,2.903536,1.871679,1.8412092
20302,Muy alto,48.3996098124331,0.757870530691173,6.7129235,-2.5612512,0.40594608,5.43935,-1.9004197,1.6066924,4.8716927,-1.0239297,1.1305797
20303,Medio,52.9416250443961,0.82899216798526,5.5627365,1.5184654,0.14931393,5.053409,0.9782154,-0.81284827,2.8635368,1.6029576,1.447334
20304,Alto,51.5914795658191,0.807850768822646,5.0191803,0.6506789,1.0286278,5.030592,-0.21060984,-1.0812904,3.629931,-0.77249414,-0.23832567
20305,Bajo,56.4557380770907,0.884018287396514,-3.078499,2.7514377,-3.2367375,-2.7846978,3.2529325,-1.8516942,-2.9654515,1.4692392,-2.686317
20306,Muy alto,48.1619717003709,0.754149448583301,7.149867,-3.503844,-0.02772054,6.0567875,-1.759841,1.8879098,5.124529,-1.109573,2.0116315
20307,Alto,52.2420864602107,0.818038367322608,1.7767605,-0.85973674,-0.13989687,1.6413293,-0.9133218,-1.354581,1.6754466,-1.0208344,-1.5054541
20308,Alto,51.9926821720513,0.814133043272342,4.0170465,-1.7502787,-0.31176728,4.8142104,-0.4204063,-1.5073467,2.5372894,4.9920694e-05,2.1890795
20309,Muy alto,46.9858139705765,0.735732455423434,6.7530866,-2.8403454,2.3373983,6.0260453,-2.9882941,0.9551896,5.5266623,-2.0020065,0.664044
20310,Muy alto,48.7265683301703,0.762990246042429,3.6042428,-1.4136016,4.738517,4.0196056,-4.819479,-1.6172199,4.6759224,-2.7775786,-2.4438376
20311,Muy alto,47.8230109057491,0.748841794279908,8.527816,-3.321233,1.7748241,7.5875106,-1.1225693,1.3681859,6.290733,-1.8035653,2.0892117
20312,Muy alto,46.9607271736682,0.735339631097786,4.6616783,-1.530894,4.2222652,4.4411273,-4.561564,-0.73969334,5.1674,-2.3694112,-1.8087184
20313,Alto,50.634721241479,0.792869265008444,7.5552278,-0.36123726,-0.45301604,5.589701,0.5118845,1.7650074,5.019758,0.8768312,0.69859123
20314,Medio,54.0939934127565,0.847036652853332,3.888782,2.2693417,-1.7635207,3.066832,2.370755,-0.42156062,1.9116198,2.066551,-0.52739936
20315,Muy alto,47.1380611251779,0.738116433978244,7.77427,-3.6881883,2.7353544,7.9224596,-1.665199,0.6679686,6.2095904,-2.7320418,1.3012452
20316,Medio,53.5344254027423,0.838274596581582,4.8079844,1.9340105,0.5286128,4.5860844,0.9326517,-1.6784256,2.0901163,1.6008288,1.6156405
20317,Alto,51.8538626620502,0.811959322944377,3.4641495,0.4913809,2.8241255,3.5664022,-2.9529877,-2.0866368,3.6216314,-1.1046944,-2.6448672
20318,Bajo,55.0903064133824,0.862637527848917,-3.2185893,-0.7821194,4.005918,-3.454416,-3.181891,1.154472,-3.088661,-0.27408215,2.9995608
20319,Alto,51.0560128139934,0.799466104711792,6.491777,-0.27116525,0.35325634,5.647711,-0.07283017,0.43657207,4.113975,0.61062634,1.437922
20320,Medio,53.1293059271352,0.831930989408683,4.9000745,2.2026532,-0.9638016,4.2650824,2.1836524,-0.34611505,2.9887972,2.2512975,-0.11903174
20321,Alto,52.5285452980084,0.822523914050449,5.0797143,0.318586,-1.6560351,3.5303588,0.77634096,0.64625156,3.0613317,0.8901424,-0.088933565
20322,Muy alto,47.4097094203431,0.74237006822067,8.453324,-2.1178787,-0.022794299,6.2846484,-0.97593117,2.71236,6.0642347,-0.3033814,1.2912885
20323,Alto,51.6506203606087,0.808776831361298,5.643705,-1.9164549,-1.5974863,3.9937017,-0.75616175,1.4334098,3.4513376,-0.17527999,1.4239851
20324,Alto,52.178716970936,0.817046089313501,0.8871281,-2.5292957,1.5685846,0.8283495,-2.6981924,0.62986535,1.1694288,-1.6174444,1.5930964
20325,Muy alto,48.661800040139,0.76197606476022,6.8808026,-2.6917732,0.6548933,5.854774,-1.7379923,1.390864,5.012785,-1.1198373,1.3738027
20326,Alto,49.0109646846964,0.767443497152647,5.9180923,-1.6463935,1.51913,4.879622,-2.2835836,0.680119,4.94749,-0.8576732,0.14010343
20327,Medio,52.9007482096349,0.828352093642233,0.30470303,-1.5496385,2.3989646,0.6022039,-2.1227064,0.67554814,0.29386777,-1.2125645,1.5491098
20328,Alto,49.7217061954916,0.77857272005461,5.3686614,-2.8992157,1.4863803,4.7408304,-2.6478148,1.223621,4.232975,-1.8767363,0.75426424
20329,Alto,50.8827202143745,0.796752583777491,6.0892053,0.8774816,0.78625786,5.871976,0.06901693,-0.4061166,3.658591,1.1096143,1.9440049
20330,Alto,51.7173019635777,0.809820972461304,5.321993,-1.1025789,-1.1967188,4.1525254,-0.2357625,0.60840297,3.3114526,0.15774317,0.83890754
20331,Alto,51.4319658423504,0.805353005912444,6.3011284,-0.36804485,-1.0446985,4.551561,0.3520693,1.2397721,4.067852,0.6559104,0.461258
20332,Medio,54.2764232252853,0.849893249825309,4.0485764,2.617565,-2.4643292,3.2412357,2.8650088,-0.27262053,1.9553722,2.564562,-0.37176844
20333,Bajo,54.9787896226522,0.860891330106845,-0.43488938,2.7243004,-0.99869925,-0.57731414,2.552992,-0.21340823,0.029481975,1.2662852,-3.1805108
20334,Medio,52.894359256912,0.828252051534262,0.28886005,-1.9343034,1.9008118,0.8328679,-1.6766534,0.8566778,0.70199215,-0.8738035,1.4200722
20335,Alto,51.8210830994088,0.811446040613566,6.2636867,0.2114422,0.003373093,5.3853426,0.32728097,0.32262415,3.808695,0.8943852,1.4899399
20336,Medio,52.8351803080602,0.827325391556094,6.0345454,1.2000629,-2.7012136,3.3632567,1.8365835,1.6883912,3.7284274,1.8820907,-0.8407348
20337,Muy alto,47.2293319903789,0.7395456087033,8.454203,-1.2924315,0.77242446,6.9105654,-0.28734332,2.0889509,6.287872,-0.15637483,0.8154097
20338,Muy bajo,56.9821096412451,0.89226053352644,-6.8915377,-1.3304502,-0.2530562,-5.414828,-1.1511431,-0.2765755,-5.16466,-0.040573414,1.714172
20339,Bajo,55.6341582780187,0.871153491156609,-1.3114069,1.7840958,-2.7582972,-1.1098237,2.464749,-1.8935218,-1.3382096,0.9308823,-2.3598197
20340,Medio,52.7085208072624,0.825342080048859,3.8059533,1.6397493,-1.1334199,3.331329,1.9650061,-0.8936523,2.247062,1.4216148,-0.9025064
20341,Medio,53.3629336470293,0.835589274356567,3.7973964,1.570617,-0.36104366,3.5297215,1.5489758,-1.713475,1.4204139,1.8648635,0.12707941
20342,Muy bajo,56.631783852539,0.886774919232637,-3.6795142,3.0275261,-3.339032,-3.345127,3.554642,-1.8725548,-3.5002167,1.7348256,-2.8784957
20343,Medio,54.1368791854952,0.847708184369195,3.7479835,1.5547405,-1.2420934,3.2840106,1.7061751,-1.1929644,1.5595785,1.6818749,0.007602437
20344,Alto,50.82088666831,0.795784356501445,3.4769242,-1.0065979,2.422984,3.4511485,-2.818252,-0.8442418,3.7784202,-1.4443086,-1.4751744
20345,Alto,51.878152700038,0.8123396711342,2.904558,-0.31748,1.2440414,2.8060982,-1.9021509,-1.0339837,2.8837037,-0.7623954,-1.5675889
20346,Alto,52.5098698457851,0.822231482459735,5.689923,0.21960515,-2.1089349,3.329216,0.8350637,1.3068838,3.4728434,1.0648605,-0.3564409
20347,Medio,52.9561460213299,0.829219546274829,4.12994,-1.4155971,-1.7139313,3.598543,-0.3047877,-0.4680492,2.233571,0.05058133,1.1787738
20348,Alto,50.7964080029673,0.79540105466976,6.232959,-0.89003766,-0.24686106,5.0095615,-0.2246138,0.9509678,4.1544313,0.15851513,0.82198226
20349,Alto,52.0470251628168,0.814983978877203,3.4557407,0.19054928,2.490182,3.499748,-2.7261705,-1.7129091,3.6208541,-0.8248231,-2.330442
20350,Muy bajo,60.7781072895856,0.951700573712699,-9.054124,3.023079,0.7612099,-7.6532855,1.9834712,1.3112503,-6.9317107,1.5900733,-0.56845784
20351,Alto,51.7344870163757,0.810090066471246,6.2968564,0.40647817,-2.1477742,3.910226,1.1131082,1.6521058,4.0291996,1.2403808,-0.2800966
20352,Muy alto,46.0418417009038,0.720951163430646,8.366029,-3.1773734,-1.1704899,5.6099696,-1.8457022,3.4212947,6.2893095,-0.13050473,2.2040641
20353,Alto,52.5033612783691,0.82212956735214,4.7892375,-0.20680831,-1.5734854,3.494726,0.33876637,0.411576,2.8812783,0.54639345,0.17401992
20354,Muy alto,48.4828729146059,0.759174314991817,8.255381,-1.589506,-0.51684713,5.8892326,-0.39621225,2.6251547,5.775173,0.12284718,1.0132399
20355,Alto,50.806467074437,0.795558565729509,7.0733104,-0.7917992,-1.2155272,4.846097,0.21246195,1.9086391,4.6886463,0.6272391,0.60428065
20356,Medio,53.019420174159,0.830210331447881,4.305445,1.7448213,-2.0300586,3.80641,2.1204226,-0.27780378,2.448639,2.1569107,-0.08615032
20357,Medio,52.8052412759881,0.82685658798076,5.020073,0.7132953,-0.2070607,4.5986786,0.52997726,-0.68425417,2.7461874,1.1084611,1.21747
20358,Alto,52.2896594214521,0.818783293687144,5.328384,1.3601226,-1.6153203,3.9227283,1.6180027,0.72321683,3.321741,1.5496917,-0.33891654
20359,Alto,50.9479658597759,0.797774239780449,7.4380264,0.70874417,0.059730064,6.139638,1.0372304,0.86123884,4.649318,1.7706082,1.314186
20360,Alto,52.0155293004577,0.814490797506254,3.9125004,0.2639912,0.9149963,3.6029813,-1.0855702,-1.2366815,2.982718,-0.548013,-0.77617335
20361,Alto,50.2577499095684,0.786966418591342,6.4832735,-1.429574,-0.46581325,5.132357,-0.5010296,1.2310526,4.353131,-0.008399339,1.1192112
20362,Medio,53.3564225932454,0.835487320315912,3.7473898,2.5583143,-1.1212988,3.2650936,2.580602,-0.6584785,2.3849454,2.0459318,-1.5115185
20363,Medio,54.5242268769378,0.853773510135524,4.232786,2.1727762,0.10438916,3.7949924,1.3957942,-1.8280841,1.5159099,1.7091054,0.8741238
20364,Alto,52.2277125755336,0.817813292293067,5.017762,-2.9144542,0.12416964,2.7612276,-1.7860907,1.9475044,2.7308545,-0.91550106,2.1671252
20365,Medio,53.4915531468688,0.837603276721016,4.4765897,1.866324,0.10540208,4.1884346,1.2629473,-1.6089689,1.9497993,1.8976226,0.95034623
20366,Alto,50.2459886096789,0.786782253003575,6.561857,-2.5451827,-0.25683796,5.3314605,-1.238146,1.432682,4.4263225,-0.6048803,1.7307892
20367,Muy alto,48.4107011491627,0.758044205588262,4.691156,-1.8369291,2.7452862,4.299053,-3.513721,-0.0126917865,4.6643667,-1.9043618,-0.94888985
20368,Alto,52.2256656395788,0.817781240124788,3.6642747,0.2111221,1.1810837,3.4380188,-1.3947175,-1.2945956,2.9830515,-0.8386587,-1.0280463
20369,Medio,54.1772143001168,0.848339776128761,3.5004585,2.9346335,0.24796538,3.1449523,2.2677593,-2.366371,1.350065,1.1415436,-3.2920318
20370,Bajo,54.5908214866612,0.854816289042376,3.6205528,2.4855502,0.5703057,3.0398402,1.7557214,-2.4850209,0.6579868,1.7290118,0.4393593
20371,Alto,50.954892999416,0.797882709146535,6.6995864,0.30626053,-0.7008391,5.01186,0.9128768,1.1840086,4.423708,0.82345027,-0.01499949
20372,Muy alto,48.2717177281597,0.755867918642128,5.91404,-0.47543058,3.023939,5.0132465,-3.15852,-1.2548708,5.5345216,-0.6554412,-1.3184936
20373,Alto,50.8057522501962,0.795547372576737,5.887363,0.5195435,1.0649549,5.8058157,-0.4583715,-0.73260975,3.5059655,0.859358,2.1546896
20374,Muy alto,47.6036316714101,0.745406620785836,7.8895655,-3.677239,1.5052971,7.274122,-1.7507613,1.2646519,5.7562466,-1.9211485,2.033286
20375,Muy bajo,58.5347969918961,0.916573456523042,-8.030802,1.3309344,1.4215801,-6.614362,0.52561647,1.5290643,-5.878634,0.78200233,0.8145818
20376,Alto,52.244526200821,0.818076570265116,5.93127,0.40825322,-2.7158835,3.1772883,1.1282372,1.7097853,3.7530017,1.2594423,-0.7625061
20377,Alto,49.3177498894513,0.772247326498313,5.367645,-3.1549327,2.5413306,5.658964,-2.582796,-0.5425713,4.5267,-2.2955663,0.016400851
20378,Alto,51.9025439579238,0.812721604286757,4.377692,0.24071261,0.61453116,4.111924,-0.635568,-1.0158272,2.970442,-0.5840297,0.09145415
20379,Alto,51.6825946306106,0.809277503930121,5.9695334,0.8207583,0.66549563,5.624597,0.18727517,-0.42325285,3.5033526,1.0262852,1.8011771
20380,Medio,54.0630639684229,0.846552340800363,3.1666598,1.4723417,-1.9945871,2.4697886,1.8030838,-0.59113514,1.5722743,1.4032507,-0.690409
20381,Medio,54.5356858134997,0.85395294113439,2.6753435,2.709315,-2.3759375,1.8949884,2.724822,0.21381536,1.5013627,2.2229028,-1.3141176
20382,Alto,52.4884961070652,0.821896799457759,4.5639405,-1.3839245,-1.7482185,3.6119733,-0.35564503,0.2279782,2.5945,0.052882064,1.0206605
20383,Medio,53.1442585592703,0.832165126817959,5.423463,1.8204159,0.5190818,5.16629,1.0080142,-1.2528545,2.631733,1.8101289,1.7047588
20384,Alto,50.8953733456253,0.796950714203194,6.9962387,0.258395,-0.06904567,5.766193,0.5811452,0.84519833,4.4589076,1.1844802,1.2826868
20385,Muy bajo,56.6961261437307,0.887782429965892,-7.0265293,-1.6957976,-0.6138775,-5.529002,-1.4967811,-0.71136165,-5.463727,-0.33461165,2.1971767
20386,Muy alto,47.3549432350158,0.74151250597794,8.069829,-3.5838368,1.470051,7.3168344,-1.6274382,1.3632312,5.8632903,-1.8351185,2.039931
