CVE_MUN,GM,IM,IMN,Perplexity 100 Component 1,Perplexity 100 Component 2,Perplexity 200 Component 1,Perplexity 200 Component 2,Perplexity 300 Component 1,Perplexity 300 Component 2,Perplexity 400 Component 1,Perplexity 400 Component 2,SOM labels
20372,Muy alto,48.2717177281597,0.755867918642128,19.85252,3.6884387,13.4183445,-4.649515,7.6332345,-5.8219314,6.25167,-4.7603273,2
20373,Alto,50.8057522501962,0.795547372576737,15.915472,-4.451914,9.674917,2.8523922,10.487113,1.3954227,8.155445,0.9616888,0
20374,Muy alto,47.6036316714101,0.745406620785836,28.617954,-4.7109528,17.747929,0.4846366,12.7063675,-4.236129,10.290814,-3.303411,2
20375,Muy bajo,58.5347969918961,0.916573456523042,-25.744604,15.524604,-15.571794,8.889242,-12.8840885,0.82165015,-10.247906,0.40031832,1
20376,Alto,52.244526200821,0.818076570265116,14.594748,-14.32829,7.379449,-2.6085076,7.981374,1.6230093,6.227359,1.2182996,0
20377,Alto,49.3177498894513,0.772247326498313,22.673286,2.8340912,15.449818,-4.4743633,8.829571,-5.7141075,7.1391034,-4.509482,2
20378,Alto,51.9025439579238,0.812721604286757,13.984355,-3.2773197,10.161874,-3.692462,6.6581297,-1.9538156,5.389193,-1.491145,0
20379,Alto,51.6825946306106,0.809277503930121,20.095057,-15.427073,9.451305,2.9250965,10.140975,1.3930106,7.894072,0.8646168,0
20380,Medio,54.0630639684229,0.846552340800363,7.5426574,-14.580453,3.8182395,-1.7473637,5.193391,2.9005566,3.8390417,2.155266,0
20381,Medio,54.5356858134997,0.85395294113439,4.344198,-17.76076,2.6236956,-2.4608917,4.7449965,4.8204427,3.483799,3.6432106,0
20382,Alto,52.4884961070652,0.821896799457759,15.222633,-8.584128,8.776731,0.4608855,7.3094864,-0.489838,5.757255,-0.4677294,0
20383,Medio,53.1442585592703,0.832165126817959,19.048645,-16.688913,7.6179547,3.1855416,9.668084,2.7842894,7.437006,2.2041533,0
20384,Alto,50.8953733456253,0.796950714203194,21.342808,-13.371102,11.418083,3.0720077,10.613577,0.4671602,8.433349,0.3728,2
20385,Muy bajo,56.6961261437307,0.887782429965892,-14.928609,20.337175,-10.11882,11.277769,-10.803309,-2.8422313,-9.307513,-1.9812121,1
20386,Muy alto,47.3549432350158,0.74151250597794,28.902962,-5.049518,17.794777,0.72959656,12.840469,-4.102174,10.405904,-3.1636767,2
20387,Medio,53.9889097519205,0.845391188972251,3.6521955,-16.180843,2.7627218,-3.588326,4.2422547,4.352282,3.1199687,3.2280905,0
20388,Alto,49.2878599922242,0.77177929230627,22.071545,-0.8102036,14.73304,-2.4222798,9.369117,-4.4227676,7.5531325,-3.5398,2
20389,Alto,50.6267966410976,0.792745176795341,24.411676,-12.723924,13.457486,3.7840364,11.974259,-0.033995606,9.47736,0.12912095,2
20390,Muy bajo,59.2376750764187,0.927579549113307,-28.219635,13.154164,-16.733704,7.8536515,-13.133838,1.8824968,-10.46258,1.1983168,1
20391,Muy alto,46.2649006059431,0.724443955446794,27.649488,-7.7149467,16.449154,1.780467,12.585781,-2.9646847,10.14766,-2.2887063,2
20392,Muy alto,47.4820780115397,0.743503259641594,22.130888,2.2337415,15.4036455,-4.1035323,9.16982,-5.666603,7.546644,-4.4960694,2
20393,Alto,51.8444318706952,0.81181164987683,19.816603,-10.864321,11.110493,1.73674,9.762084,-0.30809215,7.7067847,-0.24449842,2
20394,Alto,51.357334555443,0.80418438382574,15.606026,3.3462117,11.424847,-6.0611644,5.85579,-5.4530506,4.769988,-4.5729184,0
20395,Muy alto,45.9089767935002,0.718870683892186,24.214024,-1.0470344,14.628325,-2.466086,10.43842,-4.9114695,10.44473,-1.614204,2
20396,Muy alto,44.8422391340918,0.702167056751861,27.984756,-9.541918,16.145557,3.1013403,13.206688,-2.0491774,10.651809,-1.4690317,2
20397,Medio,54.5630199976586,0.854380956416636,-7.5540996,16.202822,-5.059935,8.683493,-6.395676,-3.8799546,-5.0803943,-3.2892087,4
20398,Alto,52.6369304103301,0.824221074067081,12.206747,-15.763028,6.766231,-1.5679953,7.792109,2.0710897,6.058815,1.5089663,0
20399,Bajo,55.8540974297137,0.874597432177226,-14.738281,20.05448,-9.867879,11.095794,-10.312005,-2.940039,-8.504227,-2.3827016,1
20400,Medio,53.1680311710493,0.832537372833467,8.129601,-14.393073,4.431335,-2.6514802,5.328669,2.7981117,3.9608502,2.0230703,0
20401,Medio,53.756400468584,0.841750417184302,1.5301877,8.463539,2.0665653,3.7125463,-1.0596038,-3.096949,-0.9232526,-2.616185,4
20402,Alto,51.4295469223902,0.805315128992339,7.063727,-1.2172734,5.3602347,-9.065158,3.3083198,-1.8215312,2.7325094,-1.7211792,0
20403,Bajo,56.1721848198107,0.879578238015809,-10.060941,-13.373718,-7.2400546,-5.0215983,-2.4473877,6.0534935,-2.456464,4.4974384,3
20404,Bajo,55.6239920102871,0.870994301552586,-1.6696796,-14.788929,-1.6831514,-5.0299916,1.788788,4.985919,1.109779,3.7194788,3
20405,Medio,53.394499444537,0.836083550814613,10.804083,-15.293447,4.979122,-1.0916158,6.72288,2.8459082,5.18374,2.138912,0
20406,Muy alto,40.8112840713157,0.639047910451769,23.455517,6.076997,16.862806,-6.195613,8.724305,-7.793015,7.1248198,-6.3706746,2
20407,Alto,48.8081408183251,0.76426755768042,19.508162,1.1590384,13.734857,-4.0575967,8.092863,-4.930868,6.6268635,-3.9280012,2
20408,Medio,53.3651955720257,0.835624692954032,6.776841,-11.043445,5.23064,1.2313467,4.867788,1.9747274,3.8056538,1.4113971,0
20409,Muy bajo,59.1520989315474,0.926239545783127,-27.614302,14.651672,-15.773405,7.8299966,-12.553638,1.3606874,-9.986545,0.7756589,1
20410,Medio,52.8262604843605,0.827185719530903,7.247645,-9.77943,8.627026,-4.7096133,5.14792,0.890861,4.0506196,0.42164353,0
20411,Bajo,55.279739345339,0.865603783924713,3.9353602,-11.725881,0.6714603,-0.9101144,3.018169,3.5230327,1.8873445,3.1886578,3
20412,Alto,50.3096351600402,0.787778869403704,15.966361,-5.5405316,10.724158,-1.5634338,7.693384,-1.713733,6.2228274,-1.5332271,0
20413,Bajo,55.610652529718,0.870785423851769,-9.318614,15.432646,-6.3794684,8.679849,-7.503175,-3.065581,-6.171769,-2.5290542,1
20414,Medio,52.80277783685,0.826818013952288,2.58203,6.0317035,6.8823185,-4.103849,0.12967525,-2.485834,0.34833932,-2.2680159,4
20415,Medio,52.7107982916197,0.825377742284261,13.746029,-14.773935,6.648886,-1.9572713,7.508175,2.0573866,5.812762,1.55201,0
20416,Alto,50.8390377886686,0.796068577784883,21.279833,-14.525605,10.895236,3.4107847,10.833781,1.0545439,8.603743,0.87238526,2
20417,Alto,51.4458804966845,0.805570890033937,15.712823,1.5689245,10.95809,-5.3483768,6.349767,-4.333602,5.2089987,-3.3884585,0
20418,Bajo,54.7900826274877,0.857936441190906,-7.988773,14.143997,-4.840922,7.378859,-5.4286222,-2.850286,-4.126274,-2.4124405,1
20419,Bajo,55.413818795446,0.867703281511599,7.2175865,-19.533005,1.9373213,-0.75737,5.2569404,5.5947447,3.5324874,4.3119173,3
20420,Alto,50.0945324757257,0.784410660731232,22.491106,-10.493097,13.178023,1.9617329,11.167355,-1.5413998,8.982108,-1.2519141,2
20421,Bajo,54.7177461520833,0.856803752658592,-2.5740879,-9.852893,-2.043282,-3.9551349,0.49775028,3.1517951,0.12166343,2.2200541,3
20422,Medio,54.4357959993165,0.852388805663483,-0.56807494,-9.515849,-0.833247,-3.0093105,2.0199416,2.5204263,1.6464739,1.7060285,0
20423,Alto,51.8901631445987,0.81252773798078,18.449316,-15.086523,8.51528,2.3488977,9.4766445,1.6616622,7.36103,1.2263156,0
20424,Alto,50.1231360769611,0.784858553318216,23.693192,-7.1362934,13.757775,0.8706611,10.605272,-2.0974417,8.469414,-1.6354563,2
20425,Alto,51.4299964218825,0.805322167528809,19.181894,-9.767278,11.166144,0.64122844,9.287894,-0.7828721,7.3534045,-0.6109167,0
20426,Muy alto,48.6004743002607,0.761015789022322,26.47923,-2.8463466,17.048761,-0.89137733,11.635333,-4.603712,9.436575,-3.559038,2
20427,Medio,53.0481071216159,0.830659529120699,6.7681284,-6.8539414,5.9171424,-5.363917,3.6334925,0.4846875,2.7139788,0.14479412,0
20428,Alto,50.2302012319628,0.786535044640236,19.728891,-6.518244,12.382142,-0.14944522,9.467114,-1.9312376,7.577594,-1.5729091,2
20429,Alto,50.7899803118819,0.795300405972945,17.360323,0.25848043,11.794899,-4.024577,7.5442348,-3.8225756,6.221362,-2.8368986,0
20430,Medio,53.0337428951625,0.830434605325499,13.497128,-8.384512,8.034569,1.4797916,6.9256034,-0.22360134,5.494081,-0.21394145,0
20431,Medio,53.9154945203507,0.844241608619719,5.5699296,-11.3470955,5.2512403,2.2069373,3.9331834,2.3316522,3.0192137,1.6155989,0
20432,Bajo,54.9434987781757,0.86033872459751,6.1988263,-17.667118,2.7257576,-1.6737716,5.168509,4.786792,3.7321887,3.66846,0
20433,Muy alto,47.6199911986166,0.745662788213918,26.533615,-9.290357,15.444769,2.463312,12.442384,-2.1097467,9.981727,-1.5898188,2
20434,Alto,49.7014575104752,0.778255653827864,25.336124,-11.466713,14.067896,3.226493,12.0410595,-0.7493996,9.558967,-0.47034585,2
20435,Muy alto,48.4845928358274,0.759201246564487,25.769138,-9.46423,14.978408,2.5179217,12.2576065,-1.813482,9.843954,-1.363068,2
20436,Muy alto,45.092783383954,0.70609023101588,20.323492,7.7254524,15.47705,-7.7122097,7.149615,-7.989601,5.868304,-6.5972247,2
20437,Alto,50.3660609714925,0.788662419081806,22.554844,-10.743655,12.9062,2.325981,11.273279,-1.1645446,9.168199,-0.87810695,2
20438,Alto,50.2964176637473,0.787571901806885,23.649343,-8.2402935,13.944385,1.3015919,10.952758,-1.9292263,8.747449,-1.4755832,2
20439,Alto,48.7982205220227,0.764112219646654,25.503866,-2.1601634,16.296202,-1.5531194,10.685431,-4.5847907,8.522042,-3.5649128,2
20440,Alto,52.541761775247,0.822730865690296,13.907102,-15.243632,6.285913,-2.6921065,7.229467,2.5324492,5.490689,1.9502729,0
20441,Medio,53.262042239936,0.834009455334631,3.806607,13.436302,2.3917408,6.85201,-1.2839811,-5.4667354,-0.9594089,-4.504045,1
20442,Medio,53.756333386356,0.841749366769971,10.616276,-13.797268,5.0579476,-0.005916575,6.728829,2.892558,5.299612,2.2672138,0
20443,Bajo,55.8759046278587,0.874938902550543,-1.0890405,-15.823097,0.10204819,-2.752783,2.4294329,5.487246,1.6452264,4.2100015,3
20444,Medio,53.7290543995454,0.84132221580138,8.015753,-15.047572,4.1091475,-1.7403443,5.364364,2.8130693,4.017057,2.0783064,0
20445,Medio,53.5535314203014,0.838573770226226,11.814972,-8.271584,7.80046,0.4742196,5.5643125,0.23059975,4.220077,0.1607893,0
20446,Alto,52.5173177386999,0.822348106097358,13.078659,-8.939622,7.9658194,-0.27830577,6.629015,-0.12636845,5.198504,-0.20019129,0
20447,Alto,51.8377854330154,0.811707575912782,19.070604,-4.5556912,11.102586,0.8339763,8.424887,-1.9655356,6.8204813,-1.2496277,2
20448,Muy alto,48.3442703894791,0.757003992344999,28.365835,-4.510558,17.773409,0.40274683,12.765326,-4.2859898,10.407305,-3.3358366,2
20449,Alto,52.1495671686957,0.816589643978941,12.002227,-15.037644,6.9049153,-1.3228278,8.285631,1.642466,6.496705,1.0844854,0
20450,Muy alto,44.1186431724611,0.690836551039681,29.464184,-4.2743006,18.425491,0.5201017,13.166105,-4.5882096,10.737019,-3.5853524,2
20451,Muy alto,44.4291367505471,0.695698448350676,20.844467,6.9600873,15.65399,-7.203102,7.5422564,-7.7736564,6.204344,-6.404239,2
20452,Muy alto,48.4040264456717,0.757939689020949,29.867056,-5.3465405,18.217714,1.2165649,13.357568,-3.942276,10.83729,-2.9566495,2
20453,Alto,52.2569610942902,0.818271283390886,4.530087,-5.5490303,4.2027564,-7.1406794,2.730539,-0.10301497,2.1451368,-0.41736653,0
20454,Alto,50.1776973947895,0.785712907621031,22.657267,-9.751546,13.498382,1.4607655,10.896508,-1.8329188,8.701963,-1.4612772,2
20455,Alto,49.9234229838912,0.781731324226548,6.249387,-0.5352194,5.4593816,-10.318059,3.1771004,-2.4912097,2.7362194,-2.3737822,0
20456,Alto,52.1929545013752,0.817269029225444,14.760465,-13.297026,7.6090055,-2.7013683,7.7180834,1.2213935,5.9345407,0.8453377,0
20457,Alto,51.7341915541368,0.810085439943787,19.872395,-14.073358,10.070213,2.6259139,9.989698,1.0409019,7.8526163,0.81804043,0
20458,Medio,54.5213860391446,0.853729026569349,4.7941256,-17.467052,2.7573686,-2.405662,4.7665844,4.5801134,3.4929833,3.418607,0
20459,Medio,54.1773430228497,0.848341791747613,0.6814197,-12.67636,-0.4719865,-5.6048717,1.6924521,3.513298,0.9965762,2.5123978,3
20460,Alto,49.4988304758647,0.775082796467077,23.955894,-7.4524784,14.084504,1.0483601,10.908156,-2.1414852,8.713544,-1.6770616,2
20461,Alto,49.6208829508289,0.776993968361473,23.210745,-13.306529,12.639259,3.7001987,11.529636,0.21873498,9.149657,0.22027978,2
20462,Bajo,54.7586371979169,0.857444049527234,-1.0294653,-11.241654,-1.1014822,-4.27299,1.340962,3.397562,0.8368011,2.4386134,3
20463,Medio,53.0819304203056,0.831189154905432,9.400788,-17.734573,3.3522975,-0.1382556,6.643963,4.555263,4.981789,3.5392396,0
20464,Medio,53.0205289183895,0.830227692839463,5.8647213,-16.209684,3.9575014,-3.2718852,5.7303467,3.984962,4.4664764,3.0701854,0
20465,Alto,50.2138824372691,0.786279515026615,23.595438,-7.727552,13.410672,1.2799207,10.662586,-1.6589779,8.518454,-1.2760432,2
20466,Muy alto,43.7481213509579,0.685034694979612,28.593662,-5.6658144,17.743845,0.6313286,12.734924,-4.384155,10.334864,-3.441999,2
20467,Medio,52.8457154791546,0.827490357673367,2.7323654,8.433246,0.33013704,4.085295,-0.4758505,-3.883729,-0.29521608,-3.1950042,4
20468,Alto,49.8649844722351,0.78081625846438,23.814968,-11.733264,13.223559,2.6182156,11.200642,-0.6805821,8.845903,-0.5170742,2
20469,Alto,49.1408928451377,0.769477991320822,22.116625,-3.416788,15.68107,-1.3841406,10.342753,-4.2184806,8.418401,-3.4265864,2
20470,Alto,50.6875641619017,0.793696711599423,16.10323,-5.8876815,10.627084,-1.1431729,9.003524,-0.42599508,7.1901774,-0.30401188,0
20471,Medio,54.1298786487458,0.847598565706526,10.116639,-12.417453,5.48148,-0.17679392,5.932168,1.8072058,4.5800376,1.3440493,0
20472,Bajo,55.1268808613649,0.86321023280273,-4.680202,-12.720674,-3.5721815,-5.448229,-0.017504793,4.766357,-0.38343048,3.5092456,3
20473,Bajo,54.6516242189044,0.855768375208591,8.459168,-18.59881,3.1483805,0.064486906,6.5865984,4.626251,4.995843,3.5047998,0
20474,Alto,52.3542038367847,0.819793969403144,8.437345,-6.4467983,5.39481,-5.6348634,4.168528,-0.18369679,3.3518355,-0.35306954,0
20475,Alto,51.3465944047261,0.804016208012855,19.727623,-9.717003,11.510381,0.7341216,9.322011,-1.1382635,7.361451,-0.9539061,2
20476,Medio,53.6561067159525,0.840179956599466,8.739557,-11.469623,4.8073087,-1.5752664,5.1102133,1.8359677,3.8031716,1.3062793,0
20477,Alto,50.7690022916533,0.79497191937181,22.89208,-13.377136,12.271635,3.5481362,11.159861,0.41047317,8.765037,0.43474358,0
20478,Medio,52.98765344698,0.829712908710823,9.774322,-17.681545,3.703864,-0.23651382,6.9070377,4.245797,5.2807655,3.2762644,0
20479,Medio,53.2512253219745,0.833840077453534,9.513974,-18.669594,3.9124813,-0.75940025,6.8096995,4.177583,5.2368603,3.2576077,0
20480,Muy alto,48.0230459550292,0.751974064757754,27.647545,-0.48761865,18.437529,-2.0513415,11.840974,-6.180582,9.585565,-4.984043,0
20481,Alto,52.3134293543232,0.819155497754684,14.274779,-10.446747,8.316314,-0.5958032,7.735471,0.48759872,6.084176,0.34224766,0
20482,Alto,52.519989421088,0.822389940925307,6.387611,7.4220037,9.027084,-9.446782,0.90411085,-5.279801,0.66268194,-4.5123835,4
20483,Bajo,55.8357156701387,0.874309599404645,-13.639629,18.643904,-8.723635,10.156838,-8.580045,-3.032108,-6.2109146,-2.5552845,1
20484,Alto,51.6063108661805,0.808083006345206,12.424602,-0.38395992,7.8039923,-5.5068192,5.2411876,-1.6989037,4.311062,-1.3996326,0
20485,Muy alto,48.1332158058393,0.753699171295248,9.203014,-0.8086244,6.433302,-10.106637,4.0242825,-2.9563994,3.2665873,-2.751389,2
20486,Medio,53.6505596835076,0.840093097791325,9.634905,-9.820724,5.602349,0.4011631,5.0332303,0.89586914,3.7082558,0.5098339,0
20487,Medio,53.0426663947868,0.830574334910554,12.129722,-4.2856855,6.157614,3.7995365,9.831372,4.0602846,1.2763647,-6.4562726,3
20488,Medio,54.4258691471755,0.852233364974407,5.8654776,-18.17357,3.1299047,-1.5853548,5.7664204,4.615565,4.3738766,3.5624254,0
20489,Alto,50.6875080323753,0.793695832689156,17.757303,-6.141786,11.163826,-0.51804394,8.358171,-1.5121509,6.5926003,-1.3202231,0
20490,Alto,50.2237078805819,0.786433367794574,23.823942,-9.591993,13.970142,2.0684745,11.406018,-1.227002,9.116851,-0.8299766,2
20491,Alto,52.0912398392836,0.81567631917598,20.324486,-16.157013,8.946379,3.2713785,10.348211,2.0602207,8.068185,1.539885,2
20492,Alto,49.3792887808089,0.773210939891729,18.619032,-0.072237,12.968816,-3.7078109,7.952548,-4.423194,6.472669,-3.5189817,0
20493,Bajo,54.949829315233,0.860437851997458,-0.61638373,-11.312282,-0.64433485,-3.6927698,2.0770853,3.4876862,1.4546258,2.5778675,3
20494,Muy alto,48.5927597890768,0.760894990513664,22.137077,1.0352945,15.262073,-2.9305117,9.712142,-4.789039,7.969054,-3.6993754,2
20495,Muy alto,47.5692714238263,0.744868587128705,26.901207,-2.509869,16.94694,-0.8688617,11.551905,-4.4776874,9.335821,-3.3956537,2
20496,Bajo,55.9422894145845,0.875978395921267,-2.219091,-13.065631,-3.1323195,-4.0311413,1.0201471,4.7054253,0.45182502,3.5666277,3
20497,Muy alto,46.8524520228997,0.733644192926041,27.777355,-9.3470335,15.983601,2.958366,13.00908,-1.9947671,10.466404,-1.3959621,2
20498,Muy alto,47.5112566808134,0.743960156993721,19.207338,7.1086626,14.72281,-7.5736566,6.748641,-7.5545444,5.5391903,-6.2444015,2
20499,Bajo,55.648676519915,0.871380826619297,-4.951104,-10.786074,-3.4968457,-3.7664428,-0.4232667,4.0211735,-0.652632,2.9156976,3
20500,Alto,51.0794466846879,0.799833046513352,16.164268,-6.2931433,10.563809,-0.9365644,8.805361,-0.49466163,6.9184284,-0.43822834,0
20501,Alto,52.5539267132105,0.82292135168855,14.353635,-16.322046,6.309048,-2.5367022,8.015877,2.793573,6.304287,2.2206728,0
20502,Muy alto,45.7940075417243,0.717070425415016,29.530054,-5.4137387,18.093582,1.0877658,13.215112,-4.0521183,10.729836,-3.1063633,2
20503,Bajo,55.0567640353756,0.862112300891113,4.509044,-18.948566,1.9986678,-1.9322767,4.448876,5.575967,3.1440015,4.2791615,3
20504,Medio,53.671572928247,0.840422135959275,18.801586,-17.526257,7.5387406,3.525836,9.666942,3.110894,7.4122286,2.602721,0
20505,Bajo,56.2139112768298,0.880231616260955,-13.52323,2.9570901,-9.467558,1.1488297,-6.1026855,2.7364101,-5.1361046,1.8111652,1
20506,Medio,53.177916491188,0.832692163189187,11.9381695,-16.984974,7.1523786,-0.74151546,7.7774625,2.2745051,5.968811,1.6442642,0
20507,Alto,50.7852211460312,0.795225884059175,8.130372,-1.3723307,5.8416076,-9.227897,3.8840466,-2.1470191,3.2198262,-1.9251168,0
20508,Bajo,55.1514138561123,0.86359438535728,-4.8612814,-12.962239,-4.123651,-5.6719446,-0.3683686,5.0996413,-0.73048127,3.7215867,3
20509,Muy alto,47.1044270182945,0.737589770673895,22.874092,1.3379917,15.733884,-3.666624,9.446682,-5.6655326,7.6827273,-4.554131,2
20510,Alto,50.7343198802279,0.794428841077285,21.01394,-16.230225,9.345204,3.6279054,10.827585,2.0184255,10.0860405,-3.7604444,2
20511,Muy alto,48.2469529241055,0.755480136276449,18.178663,8.3409195,14.372597,-7.717969,6.4589877,-7.5078726,5.310527,-6.2165303,0
20512,Alto,50.9489728844747,0.79779000838573,22.28741,-11.634581,12.581031,2.3223066,10.697702,-0.5508724,8.482977,-0.40570837,2
20513,Medio,53.1250978241592,0.831865096372602,1.3718336,6.9249363,0.14263935,3.6617854,-0.9228341,-4.2815905,-0.6736437,-3.340878,4
20514,Muy alto,47.4991211588905,0.743770131609725,29.409967,-4.662493,18.260687,0.74531394,13.19389,-4.3119683,10.74697,-3.3277133,2
20515,Bajo,55.2154760768848,0.864597510577551,-8.5056305,14.106568,-5.568166,7.457967,-6.1722965,-2.5319977,-4.86898,-2.116323,1
20516,Alto,51.8718498461093,0.812240977213519,19.73715,-13.19854,10.22344,1.8664831,9.5099325,-0.3931713,7.4761786,-0.3649663,2
20517,Muy alto,46.6709890286738,0.730802734983141,29.111118,-6.0643773,17.630606,1.3124132,13.031753,-3.6655936,10.556904,-2.7576017,2
20518,Bajo,55.0780817116493,0.862446106033206,7.304227,-19.538324,2.2186983,-0.6908274,5.515729,5.4324327,3.9412403,4.1861515,0
20519,Medio,54.5397240877879,0.854016174889573,3.833316,-11.55514,0.6842863,-1.0663009,3.128573,3.1582692,2.1779666,2.66752,3
20520,Medio,52.7208836589929,0.825535665101263,13.330668,-14.981748,6.0857725,-2.7382882,6.7955666,2.398606,5.122265,1.7712011,0
20521,Medio,53.1254366960545,0.831870402634867,12.70685,-10.487049,7.226381,0.074883945,6.6847243,0.79305065,5.250003,0.5652905,0
20522,Alto,50.1929983998036,0.785952500064754,24.051287,-5.852004,14.983731,0.07697768,10.869866,-3.040622,8.749711,-2.395651,2
20523,Medio,54.5164901319105,0.853652363475822,4.0068083,-10.988039,0.32513967,-1.1800478,2.7969632,2.8344975,1.7767936,2.2134316,3
20524,Bajo,55.0360332770858,0.861787686067821,6.984659,-18.381758,3.1066043,-0.68408406,6.1847596,5.028874,4.63608,3.9842622,0
20525,Medio,53.8857244800083,0.843775451219681,-3.7571425,6.278677,-2.9839742,4.049206,-2.3756359,-2.3184953,-1.8628262,-2.107715,4
20526,Alto,51.7194107270272,0.809853992762104,19.21325,-4.256578,11.251787,1.1445465,8.535911,-2.2150934,7.1259227,-1.2881254,2
20527,Alto,50.8722696747953,0.796588942871963,22.18212,-6.6345983,13.807451,0.18935168,10.309551,-2.4732373,8.324652,-1.96477,2
20528,Alto,50.9613356433133,0.797983591983575,25.800453,-13.5420065,13.589513,4.3456364,12.255901,0.36158654,9.652252,0.54312646,0
20529,Muy alto,47.591830827377,0.745221835991812,23.43015,-1.34695,15.318013,-2.0734363,9.560863,-4.3172255,7.6076193,-3.6120403,2
20530,Alto,49.786181722265,0.779582317071646,17.739227,7.997477,14.040271,-8.208395,5.9831424,-7.6036296,4.9015536,-6.3091354,0
20531,Medio,54.5464834139844,0.854122016530684,5.003221,-11.610039,0.748626,-1.4408685,3.3386257,2.928535,2.3788185,2.247115,3
20532,Alto,50.223222776954,0.786425771746893,21.427128,-11.0554,12.240671,1.9089036,10.42507,-0.90516174,8.293004,-0.7803586,2
20533,Medio,53.213162172348,0.83324406150384,6.498325,-9.589,5.726362,-3.361163,4.9691763,0.7882284,3.8072598,0.50605226,0
20534,Alto,48.8382679263955,0.764739306264139,25.091152,-7.923919,14.96542,1.5086116,11.6678,-2.2957404,9.36672,-1.7455249,2
20535,Alto,51.1740238493043,0.801313993285792,20.590134,-9.478546,12.250991,1.0742149,9.843938,-1.3300726,7.8243985,-1.0700991,2
20536,Bajo,54.751967187128,0.857339606441105,7.505522,-18.492651,2.7820013,-0.8521913,5.7953014,5.0702662,4.2056427,3.9756432,0
20537,Alto,52.3851429865836,0.820278433430191,14.516698,-14.295668,7.225719,-2.1865711,7.76622,1.5612078,5.999914,1.11782,0
20538,Medio,53.3916838727478,0.836039462878896,10.767413,-11.710393,5.895582,-0.28069967,5.964568,1.3509245,4.578873,0.8800864,0
20539,Bajo,55.0669643867351,0.862272024197314,-10.586702,-10.880163,-7.1023765,-3.8156705,-2.6322849,4.956735,-2.3838937,3.6091743,3
20540,Bajo,56.5393484361019,0.885327509255959,-10.543941,15.207599,-7.1989775,8.334146,-8.1668415,-2.1599448,-6.8312206,-1.6683757,1
20541,Medio,53.794266002626,0.84234333874897,18.284475,-17.249384,7.2952604,3.1048,9.204276,3.1282227,6.9596453,2.597406,0
20542,Medio,53.0141542466249,0.830127874351422,11.371127,-12.998288,6.1248856,-0.3941677,6.806481,1.7456071,5.4353347,1.2922469,0
20543,Alto,49.3746947228528,0.773139003337804,21.274654,-5.2966523,13.704733,-0.6738721,9.925078,-2.8761275,8.035976,-2.306984,2
20544,Alto,52.6182245066547,0.823928165649007,19.177738,-16.792946,8.175855,3.3460534,9.889684,2.4673848,7.7043977,1.9515723,0
20545,Bajo,55.692267844041,0.872063406087953,-9.01143,14.480224,-6.2627707,7.9370246,-7.1465173,-2.5845003,-5.829014,-2.1869442,1
20546,Alto,52.064601362043,0.81525919769584,14.615493,-1.7767287,10.791063,-4.270398,6.5334415,-3.3059382,5.315299,-2.7308092,0
20547,Medio,54.3033371157521,0.850314683893271,7.476709,-16.284935,3.0990355,-1.7298586,5.157031,3.968394,3.7236896,2.9738064,0
20548,Alto,49.6856358646832,0.77800790887415,13.706147,4.7861648,12.115236,-7.3077126,5.582897,-6.143415,4.7123504,-5.0619464,0
20549,Alto,51.6898038116708,0.809390389672323,15.261405,-12.651644,8.243462,-1.5406866,8.1829195,0.6337153,6.4228883,0.3653422,0
20550,Medio,53.687085210756,0.840665036714527,4.5977235,-9.552199,1.6113744,-5.2808146,2.9329531,1.8209918,2.0593371,1.0366702,3
20551,Bajo,55.9767002010425,0.87651722094683,-10.926144,14.547906,-6.8250904,8.585448,-7.8226266,-2.690912,-6.425442,-2.1394017,1
20552,Medio,54.4568370435835,0.852718279133346,7.6265492,-17.974049,3.107975,-0.97253263,5.8587174,4.5936875,4.327929,3.522889,0
20553,Muy bajo,57.0684831864466,0.893613023036029,-16.872778,19.71945,-11.257066,10.758508,-10.730779,-2.130662,-8.716531,-1.7154912,1
20554,Alto,50.7311560242598,0.794379299496044,22.02388,-10.310014,12.81424,1.6851681,10.540589,-1.1304862,8.382093,-0.87253535,2
20555,Medio,53.2272341100064,0.833464408463296,14.661768,3.649096,10.642768,-6.472757,4.8932834,-5.2894354,3.7741277,-4.466925,0
20556,Medio,54.1172918618237,0.847401474140678,3.342515,-16.429424,2.5814815,-3.3479826,4.1167817,4.603701,3.0146744,3.4269147,0
20557,Muy bajo,57.402700187761,0.898846396138286,-21.14819,17.583014,-11.743454,9.180242,-9.8004055,-0.3317412,-7.8651805,-0.3490045,1
20558,Medio,53.905758832112,0.844089161291306,5.0104094,-10.944674,0.8725377,-1.7299678,3.45069,2.5637414,2.5291753,1.8940799,3
20559,Medio,53.6106634174365,0.839468377789303,3.5004218,6.464816,6.293893,-4.401177,3.6219199,0.3511583,2.709693,0.18412367,0
20560,Alto,52.0265824626296,0.814663874642898,19.38206,-13.67999,9.907503,2.0443091,9.540754,0.6606899,7.432093,0.41544515,0
20561,Alto,49.8365052381525,0.780370313293923,16.98355,-4.936253,11.446367,-1.8503346,7.430628,-2.4679716,6.0439854,-2.2664027,2
20562,Medio,53.998055275422,0.845534395142226,8.4119425,-10.222356,-0.08576434,-2.546391,3.86007,1.7166703,2.7658906,1.1174624,0
