CVE_MUN,GM,IM,Perplexity 100 Component 1,Perplexity 100 Component 2,Perplexity 100 Component 3,Perplexity 200 Component 1,Perplexity 200 Component 2,Perplexity 200 Component 3,Perplexity 300 Component 1,Perplexity 300 Component 2,Perplexity 300 Component 3,Perplexity 400 Component 1,Perplexity 400 Component 2,Perplexity 400 Component 3
20070,Alto,0.667,2.6906872,3.0208385,-2.0106542,-0.10276741,-3.5973845,-0.0020026255,0.29815137,-2.1081133,2.2222443,0.6884399,-0.1579127,2.6293368
20498,Muy alto,1.452,8.390171,2.6545908,-0.030617299,4.695497,-4.323883,-0.9264058,4.292264,-1.4583302,3.3897078,4.1957655,-0.33497027,2.824675
20178,Bajo,-0.647,-5.446145,-5.5957637,0.7863049,-2.835007,5.476861,-1.3287637,-2.8136325,3.643128,0.9801535,-3.7582352,-1.4991827,-2.4572003
20072,Alto,1.068,8.289945,3.4409697,-1.0021608,4.275166,-5.1427746,-1.1477841,3.9331243,-1.6380703,4.109829,3.945853,-0.33174407,3.5084605
20265,Alto,1.121,8.140965,0.77041924,0.91580594,5.4318376,-2.4253087,-0.7710893,4.595464,-0.38254732,2.0606685,4.0837545,-0.96388626,1.4951893
20208,Alto,1.094,9.329375,-4.1772494,4.7816763,6.7250795,0.14518842,3.9020665,6.0858264,0.6937088,0.81514394,5.541867,-0.20946854,-1.9014052
20300,Alto,0.715,5.3179884,-1.450213,1.7530086,4.0032425,-0.8938617,0.635379,3.6753883,-0.4155124,0.080617934,3.1037283,-0.26654822,-0.03094898
20560,Alto,0.679,5.909115,-4.070014,1.9519387,3.9149928,-0.23688696,2.2592778,3.8051496,-1.292392,-1.009592,3.3224688,0.7190092,-0.80737275
20537,Alto,0.386,2.6931434,-0.8321298,4.117994,2.570673,0.16421135,-1.4076573,3.6081567,1.8120805,-0.25724682,2.7684388,-0.9366,-2.2864063
20272,Alto,0.577,1.4837565,6.425401,-3.5091822,0.09904099,-3.4334986,3.106029,0.4443278,-3.6515172,-0.28148514,0.77508867,2.162791,1.790878
20392,Muy alto,2.02,9.975076,0.4361815,-0.9530296,5.838534,-4.4840612,0.7185329,5.578005,-2.3429615,2.5250516,5.3011994,0.70746225,2.100334
20040,Muy alto,2.947,11.020628,0.9552635,-0.033934433,6.5460253,-4.595759,0.84523946,6.3502336,-1.5671567,2.7649727,5.952423,-0.058889214,2.0121267
20090,Alto,0.192,2.545283,-5.083364,0.07512591,2.2095168,2.3697836,1.3926327,1.4381093,0.96737796,0.48137537,0.94278437,-0.94913864,-0.80572385
20225,Muy alto,1.453,8.728494,0.4656753,0.18414988,5.9686666,-3.0663729,-0.16476096,5.0088177,-1.6901637,2.044001,4.6669674,0.24005415,1.6828033
20446,Muy alto,1.392,9.021339,-5.6598105,0.9902435,4.8636885,-2.716488,3.6697607,5.5563235,-3.4160979,-0.5505351,5.128046,2.015972,-0.65999484
20052,Medio,0.008,0.12622051,-1.4138249,0.90268123,1.5310986,2.826638,-2.7003267,0.85118693,2.5754886,0.6142792,0.086375974,-1.6407862,-1.6743172
20103,Alto,0.759,7.4682856,4.4148474,-1.2443135,3.3722844,-5.6604548,-1.0675048,3.2487495,-2.1142225,4.4693627,3.4854765,0.02401874,4.0211062
20543,Muy alto,1.255,8.57441,-1.8592149,1.6491406,6.7381024,-1.2138531,1.1522804,5.5429726,-1.1663039,-0.24094366,4.7753158,0.049700186,-0.015141059
20546,Alto,0.548,5.003651,-6.579422,1.7185707,2.5414004,0.47665936,3.7580647,3.455665,-3.2162178,-0.5825423,2.9602296,2.0698593,-1.4935403
20210,Alto,0.67,7.151859,-4.951396,2.924758,4.569663,-0.18357277,3.342682,4.3573365,-2.065236,-0.72054166,3.9595995,0.8892368,-1.449351
20539,Bajo,-0.695,-5.3332133,-4.8929505,0.7343116,-2.725938,4.903387,-1.2970127,-2.8308463,3.5368352,0.40573645,-3.3197057,-1.4560149,-2.3256447
20550,Alto,0.219,3.1624122,-6.3114614,1.0711573,1.6562996,1.6420346,2.9261658,2.3633513,-2.494685,0.4780857,1.5725867,1.889827,-1.0118687
20036,Alto,0.768,6.019086,-2.12893,2.4172406,4.806852,0.36918047,1.1399451,4.214771,-0.5047807,-1.1349479,3.5463865,-0.32234505,-0.6453053
20554,Alto,0.982,7.6177416,-4.4010873,2.3871565,5.1215487,-0.7946162,3.021683,5.0697694,-1.7413825,-0.6735395,4.5169253,0.7381164,-1.0507077
20091,Muy bajo,-1.139,-6.597976,-3.791886,2.3205132,-3.8123522,4.2749376,-2.922268,-3.434609,4.561934,-0.6946195,-3.88836,-0.67487437,-3.3105502
20066,Medio,0.073,1.2924188,-1.354132,3.51763,1.6312706,0.8793557,-1.7317106,2.3244154,2.4162655,-0.5909847,1.4286311,-1.1054308,-2.4363964
20502,Muy alto,2.081,10.532919,-4.307415,0.6544903,6.5623565,-3.137899,3.418192,6.5565324,-2.942283,0.3028779,5.970621,1.4995527,0.10270409
20126,Muy alto,1.506,9.371193,-2.7316468,2.2985156,6.7079353,-1.3145521,2.3149393,6.2429433,-1.2113491,-0.3639137,5.4018793,0.070829846,-0.40939388
20326,Muy alto,1.484,8.9773655,0.32455635,1.6896038,5.712715,-2.5826805,0.37643966,5.4280057,-0.7861807,1.6227528,4.873872,-0.6283952,1.1076437
20130,Alto,0.926,4.7353964,0.527138,-0.37851876,4.2847915,-1.7326982,-1.3684503,3.8594718,0.2219819,1.911544,3.4028335,-1.3411447,1.2289491
20516,Alto,0.905,6.918443,-3.7784743,1.0920732,4.623234,-0.94278014,2.1425178,4.4024796,-1.6359789,-0.40885243,3.8865948,0.904826,-0.3001546
20159,Muy alto,1.266,8.009282,-1.4532777,-0.28893277,4.8921347,-2.4644756,1.3936788,4.6234317,-1.9520372,0.8713383,4.1943603,0.6790791,0.8374673
20489,Alto,0.683,5.28181,-4.828571,-1.1954552,3.9862185,2.1103349,2.781906,3.2107482,-2.3685734,0.16154067,2.940618,1.767212,0.07426853
20415,Alto,0.509,4.1562376,-2.3540964,3.728905,3.218361,0.37560886,0.18149179,3.6229596,0.91180503,-0.9684496,2.8727198,-0.4491174,-1.7400194
20460,Alto,1.12,7.415283,-3.6916635,1.8913499,5.0841255,-1.3488832,2.063279,4.945905,-1.3740361,-0.048317596,4.3750606,0.58434397,-0.29697418
20470,Alto,0.585,5.4352503,-5.0408225,-0.58959234,3.9495673,1.7145317,2.767596,3.460229,-2.2733102,-0.4774587,3.1063545,1.5892013,-0.39577702
20153,Alto,0.485,4.426075,-3.9617803,-0.2708716,3.5354059,1.735087,1.8936895,2.4483414,-1.4309713,-1.2638367,2.29023,1.0143635,-0.14205234
20015,Muy alto,1.719,10.3007555,-2.8225615,3.1645527,7.402858,-1.2950314,2.9571488,6.8872046,-0.8468417,0.24102716,6.048516,-0.09191702,-0.56921387
20517,Muy alto,1.974,10.6449795,-4.0282483,1.5436655,6.971014,-2.5602405,3.3265362,6.8352475,-2.2549443,0.35666347,6.130877,0.9608963,-0.15641463
20337,Muy alto,1.703,10.923342,-4.007904,2.491823,7.3513956,-2.0839665,3.383576,6.8463063,-1.4485453,0.75534827,6.162203,0.63118535,-0.5578286
20384,Muy alto,1.455,9.054023,-4.892525,2.097619,5.5463414,-1.7941056,3.6033518,5.8459444,-2.5171509,-0.49198842,5.2458744,1.1771618,-0.87685406
20202,Alto,0.96,7.0793557,-3.2474644,1.5698793,5.0306163,-0.699947,1.8834875,4.696497,-1.2679206,-0.81541216,4.027969,0.41127893,-0.41204622
20494,Muy alto,1.646,10.322308,-3.8872888,1.5360836,6.612046,-2.5973802,2.8116522,6.1360745,-2.2287362,0.5311248,5.5722136,1.0098568,0.1626264
20051,Muy alto,2.39,10.870026,-0.24348119,1.08358,6.4633417,-3.7853134,1.5911078,6.54728,-1.3330922,1.8139501,5.9622974,-0.13579212,1.190514
20421,Medio,-0.283,-1.6365,-4.177627,1.2572445,0.23247044,4.1823583,-1.5571307,-0.8854583,2.221283,-0.19028278,-1.1862419,-0.70630205,-1.6324322
20302,Muy alto,1.314,5.4594584,-0.7590601,-1.6875618,5.6269774,-0.7893217,-0.657155,4.507618,-0.42242676,1.0697999,3.900104,-1.3350732,0.5238723
20367,Muy alto,1.253,5.1312847,1.4025084,-2.4251676,4.9593873,-2.3930717,-2.2011123,4.04002,0.056445833,3.177986,3.6055012,-1.7004033,2.1106834
20098,Alto,1.15,7.835258,-0.52649415,1.4827899,5.8683295,-1.521649,0.4975724,4.8796897,-0.8656912,0.56371045,4.2252526,-0.17412096,0.4438877
20108,Alto,1.154,8.444803,-2.398967,-1.7411582,8.020472,-2.9837804,0.28952825,4.8495693,-3.437249,1.1669958,4.4644084,1.9658132,1.0394242
20398,Alto,0.665,7.342768,-4.698599,3.788996,4.882012,0.33145437,3.1887186,4.616547,0.27943256,-0.026079144,3.898596,0.27273428,-1.6526018
20116,Muy alto,1.73,9.823102,-1.3610756,3.3082616,7.6833916,-0.97174364,1.8531858,6.770863,-0.4598175,0.32440612,5.7582035,-0.8067766,0.0030700164
20102,Medio,-0.017,-1.766319,-7.2643237,3.467251,1.4347091,4.2627006,-4.727676,-1.5089953,3.0168939,2.7510798,-0.8659918,2.4497924,-2.1239026
20491,Alto,0.498,5.898121,-6.5301943,1.0912402,2.9562986,0.74527913,4.1504064,3.700773,-3.3077142,-0.9566262,3.374787,2.2939377,-1.1728934
20037,Muy alto,1.376,8.178807,-1.7496874,4.2534003,7.2706966,-0.8773723,1.3327651,5.6980834,-0.25487885,-0.011808665,4.932486,-0.6877488,-0.8716611
20459,Medio,-0.097,1.0226898,-3.3958454,3.819349,0.66429484,0.9923263,-0.7790905,1.6173159,2.312181,-1.3514053,0.8377448,-0.45698366,-2.6231084
20497,Muy alto,1.758,10.013509,-2.109478,3.7958364,7.7653327,-0.634192,2.5038652,7.008254,-0.33533818,-0.3173771,5.9809947,-0.7252396,-0.7297397
20087,Medio,0.07,1.213625,-7.6483483,0.7374775,1.7811426,-4.167338,1.4038408,1.8926914,-3.0475502,1.4702394,0.9528026,2.570032,-0.89528984
20095,Muy alto,1.651,9.657756,-3.7796907,0.8726744,6.0564065,-2.537085,2.9712079,6.169464,-2.3989682,-0.020638058,5.515617,1.0537674,-0.03858375
20213,Alto,0.957,7.9965353,-2.5987506,4.159146,6.5153685,0.19209124,2.491542,5.652794,0.25293776,-0.47708455,4.6997375,-0.59571594,-1.354001
20484,Alto,0.595,3.861535,0.037098255,0.65986955,3.6104002,-0.81106776,-1.1433201,3.0502834,0.53911585,0.98173016,2.4849417,-1.267196,0.027606033
20111,Alto,1.062,4.36854,-0.47865725,-1.694167,5.095269,-0.8062049,-1.969843,4.482719,0.6878399,1.8405483,3.588299,-2.008933,0.721909
20291,Alto,0.515,5.0335727,-1.2269516,0.5735267,3.0616553,-1.4437919,1.0088391,2.5952284,-1.0414108,-0.014654327,2.39353,0.29394183,0.21008484
20305,Bajo,-0.85,-4.8811455,-3.23014,2.6277103,-2.580638,3.650614,-2.7331285,-2.2864146,4.200077,-0.8368504,-2.8220603,-0.7843177,-3.1602278
20330,Alto,0.764,5.0943966,-2.1752567,2.1674838,4.292062,0.08960494,0.5053808,3.7206864,-0.17154682,-0.8394781,3.0953362,-0.6025316,-0.5913648
20434,Alto,1.172,8.319406,-2.1524324,3.7356324,6.786172,0.011414908,2.1103683,5.943886,-0.0426889,-0.7076467,4.9279003,-0.77815133,-0.9938027
20029,Muy alto,1.906,10.24687,-0.9208931,2.5771909,7.1272354,-2.1742494,1.3301516,6.4241624,-0.82449967,1.1026616,5.8210187,-0.38196436,0.55101746
20269,Alto,0.15,3.5971932,-7.128725,2.0236874,1.6917608,1.2519526,3.5037575,2.726231,-3.3561282,-0.3161796,1.9629885,1.8192745,-2.1662738
20082,Alto,0.464,5.2096977,-5.2366037,-0.43132728,3.7280848,1.6597848,2.8415108,3.325102,-2.2891119,-0.4483715,2.9618356,1.5783116,-0.52275795
20462,Medio,-0.13,-0.43704462,-2.9859328,0.86657697,0.90682846,2.8997116,-0.9795503,0.30563822,1.842904,-0.38830203,-0.10854279,-0.86610514,-1.5697948
20345,Alto,0.445,3.1972752,-5.1144433,-0.02183306,2.5596695,-1.8010962,0.25725532,2.3441415,-0.80021447,0.8154248,2.0764866,-0.33548772,0.49873382
20339,Medio,-0.25,0.30268568,-5.893332,0.90802103,0.19902033,3.2117162,0.8884619,-0.55601794,1.6735103,-0.6955267,-0.633199,0.0057229237,-1.6086712
20452,Muy alto,1.55,9.972642,-5.2451825,1.4088365,5.826176,-2.571509,4.1580176,6.2191143,-3.3286462,-0.53306293,5.6362524,1.8602272,-0.8355947
20084,Muy bajo,-1.099,-6.19992,-4.119013,1.7796036,-3.591434,4.4721403,-2.4511652,-3.4607399,4.1270785,-0.4981013,-3.8441117,-0.73950386,-2.9395678
20020,Muy alto,1.447,9.694972,-3.6908035,1.5376294,6.7105665,-2.0449276,2.6948867,6.0742583,-2.0347598,0.13672043,5.4432015,0.8278382,-0.17042017
20534,Muy alto,1.52,9.315453,-4.6462293,0.9872019,5.6264305,-2.4110303,3.4414022,5.970558,-2.7708323,-0.34381884,5.364255,1.4399549,-0.4178624
20174,Bajo,-0.946,-5.6111803,-4.1021376,1.5745438,-3.117382,4.38106,-2.1638913,-3.0724604,3.8634145,-0.4217785,-3.4496353,-0.8407977,-2.7488294
20063,Bajo,-1.021,-5.2952967,-3.968589,0.9445741,-3.0022118,4.2860675,-1.6128896,-2.9635088,3.6586385,-0.058052406,-3.3679616,-1.2118573,-2.5119064
20366,Alto,1.146,7.9522414,-3.652687,0.9949695,5.2767816,-1.5743933,2.3670852,5.164715,-2.0043793,-0.2657366,4.5412874,0.94138116,-0.11437819
20424,Alto,1.106,7.899798,-3.0520332,1.1597209,5.6567826,-1.1021639,1.854191,5.2547207,-1.5283582,-0.61696994,4.524494,0.4337958,-0.14140113
20169,Muy alto,2.748,10.598243,1.9015613,-0.92047006,5.98568,-5.298272,0.24593697,5.7725043,-2.0374248,3.5225503,5.5487547,0.2646663,2.857121
20393,Alto,0.808,6.322855,-5.929899,0.51120675,4.2445803,0.86045945,3.8668149,4.0604553,-2.7973728,-0.89111257,3.8833923,1.8123729,-1.0341873
20145,Bajo,-0.548,-5.6019964,-6.0353003,0.66075224,-2.9538255,5.9022713,-1.2514151,-2.854373,3.6029322,1.5738127,-3.843777,1.4822611,-2.9373271
20244,Alto,0.527,4.34396,-3.918171,1.3119305,2.8892667,0.36256325,1.8215599,2.59158,-0.73232764,-1.2603352,2.2472284,0.4882495,-0.6391456
20360,Alto,0.61,5.2836056,-6.5700192,1.4204881,2.9876657,0.6164393,3.8092797,3.620094,-3.037357,-0.54264784,3.2934783,1.9103532,-1.305949
20077,Medio,-0.235,-0.5030935,-6.946361,1.1135855,-2.2149048,5.7321367,-0.6567026,-1.9286932,2.773467,1.7007567,-0.87132126,1.4528787,-1.6883594
20200,Alto,0.973,8.527383,-3.514796,4.348503,6.5065126,0.09378579,3.186592,5.903698,0.40853548,-0.08052419,5.0297546,-0.31099844,-1.6053998
20453,Medio,0.037,1.583193,-4.8657246,0.12115726,1.7170707,3.0756755,1.1490464,0.455951,0.6349972,-0.41617522,0.19712761,-0.28130785,-0.865777
20532,Alto,1.172,8.224652,-5.093571,1.7411623,4.9018946,-1.6024122,3.4157143,5.304263,-2.5809906,-0.6143353,4.7717695,1.3147192,-0.9322818
20285,Alto,0.712,4.542098,1.3499464,-0.9331771,3.1080418,-2.566738,-0.095653996,2.816319,-1.0260682,1.6838233,2.6061392,-0.7770171,1.3583009
20024,Muy alto,1.435,9.601031,-1.7092348,3.7318058,7.528102,-0.8724815,1.9865793,6.3448524,-0.22010319,0.37852207,5.6514635,-0.6432285,-0.5915921
20235,Alto,1.074,8.123826,0.4564362,1.3099806,5.799505,-2.1011283,-0.31908607,4.9447994,-0.41276184,1.4775401,4.339934,-0.76346123,1.0016782
20530,Alto,0.636,6.504431,2.8571405,-0.43295732,3.0571725,-3.9409487,-0.60049576,2.8818727,-1.6954863,2.8450403,2.960963,0.0073773046,2.6386871
20249,Alto,0.965,7.157938,-1.7565312,1.3147463,5.699191,-0.2788856,0.7912234,4.956541,-0.9714757,-1.6438947,4.0240583,-0.39690742,0.05100818
20133,Alto,1.187,7.7053413,-0.20597716,-1.1137462,4.110821,-3.4775102,1.8853084,4.289068,-2.647178,1.1801709,4.1250267,1.3695151,1.1595037
20347,Alto,0.407,4.364311,-4.379359,-0.6003436,3.5482125,2.3420238,2.1518233,2.419199,-1.9262414,-1.620564,2.2824874,1.7157153,-0.10828684
20306,Muy alto,1.516,9.378191,-0.3261971,1.3479047,6.757017,-2.480014,0.82685834,5.902765,-1.1742878,1.2996223,5.4197216,-0.14899175,0.88525766
20352,Muy alto,2.155,4.499048,-1.9176508,-5.60921,7.0921626,0.35954866,-1.358937,7.952441,-0.90042907,0.044781003,4.2129555,-3.1341355,0.31725127
20055,Alto,0.146,2.3013213,-2.1247883,2.4411786,2.4171996,1.3115672,-0.4603615,2.310941,1.3285481,-0.8576049,1.6558609,-0.7460885,-1.7148505
20507,Alto,0.891,3.615338,-0.6703115,-2.8176124,5.1599045,0.36264625,-2.4135947,3.524703,1.6109294,2.1320798,2.453778,-2.8139536,0.34463158
20435,Muy alto,1.87,11.076054,-3.7450528,2.3556206,7.6521373,-2.1277127,2.8523135,7.0036187,-1.6645932,0.5074811,6.210193,0.5362663,-0.3438744
20378,Alto,0.477,5.513629,-0.052793212,0.73108506,2.6397812,-2.1034322,0.9941271,2.5265799,-1.4124808,0.5691596,2.4048126,0.57806426,0.40529317
20050,Muy alto,1.806,10.285792,-0.7442684,1.6002042,6.414136,-2.9501016,1.451204,6.2400074,-1.1102836,1.2697864,5.6469436,-0.18956313,0.78875536
20137,Alto,0.66,6.5207577,-4.34019,-1.4999572,3.399067,-3.3271239,3.021212,3.8291857,-3.5379245,0.4839098,3.3692172,2.3417084,0.2981768
20017,Alto,1.025,7.3326583,-3.48321,2.3195467,5.144156,-0.92922133,2.1043391,4.903105,-1.0669467,-0.24198006,4.2813835,0.2834557,-0.5312052
20391,Muy alto,2.334,10.8488245,-2.782169,1.2999473,7.365062,-2.5479412,2.616858,7.0175242,-1.908789,0.46089816,6.235791,0.44311327,0.20771778
20410,Alto,0.142,2.2969978,-5.5903335,1.678185,1.3329321,1.6146837,1.7041484,1.5162338,0.14788875,-0.24531436,1.1170983,0.72102886,-1.4894091
20342,Bajo,-0.972,-6.17113,-4.200193,1.6670871,-3.5101824,4.554753,-2.3670733,-3.3934488,4.112675,-0.44760817,-3.782783,-0.7682325,-2.9223416
20472,Medio,-0.143,-0.6823797,-3.0164142,2.667737,0.6532672,2.420933,-2.2001646,0.66059005,2.9457629,-0.42407855,-0.14625598,-0.8056641,-2.5390642
20156,Medio,-0.094,0.07096724,-1.9961292,4.984205,0.75287175,1.1599894,-2.8046837,1.6447238,3.535477,-1.0271175,0.6016246,-0.5091815,-3.4394403
20273,Muy alto,1.606,9.274878,-2.9013827,-0.9638812,7.6701045,-3.426022,1.5540516,5.768423,-3.317069,0.7949932,5.297838,1.7997941,0.742576
20474,Alto,0.248,1.7843479,-1.2707659,0.59792334,2.7653496,1.6155304,-1.757461,1.8542522,1.5616742,0.6063805,1.3237227,-1.594522,-1.0337425
20203,Alto,1.178,7.476533,-2.3635592,0.40182504,6.1031127,-0.14586416,0.16728614,5.1559153,-1.5329913,-1.9526374,4.206603,-0.997465,0.1543314
20076,Alto,0.268,2.9707282,-3.675195,2.5853133,2.0138257,0.78355557,0.6549069,2.2669363,0.61273795,-1.072044,1.7465317,0.03876341,-1.501055
20170,Muy alto,2.216,10.6325035,1.2789178,0.3490167,5.9998255,-4.692615,0.59248906,5.8808274,-1.4305818,3.001551,5.52878,-0.2237743,2.3410645
20396,Muy alto,2.367,10.322673,-1.814085,3.9642982,8.114172,-0.62215006,2.4584515,7.227675,-0.1351729,-0.0061414437,6.1879773,-0.98445094,-0.4725769
20197,Alto,0.439,3.4123452,-5.3361764,-0.039571002,2.9978435,1.7600344,2.608877,2.6872756,-1.7499,0.07696017,2.4353387,1.2517035,-0.528313
20485,Muy alto,1.468,4.312855,-0.10355587,-3.5682955,5.983717,-0.18255715,-2.4085944,4.2556195,1.3196898,2.7937288,3.0258138,-3.0791383,0.97237307
20263,Muy alto,1.519,9.180762,-2.105317,-2.0171158,7.7748184,-2.833372,0.26214764,5.2018924,-3.299633,1.5337496,4.8807025,1.769343,1.3619182
20412,Muy alto,1.736,7.4295273,-1.3285064,-3.7580533,7.848708,-2.3658488,-1.6931059,5.1810455,-4.2735777,2.1625533,4.7328362,2.450107,2.1016994
20286,Alto,0.789,7.702564,-4.5477443,4.0142593,5.3935103,0.33029157,3.3767657,5.082715,0.505381,0.08970965,4.3207216,0.11303916,-1.7397318
20046,Alto,0.799,7.1146374,0.1504517,-0.637371,3.5834084,-3.3510141,1.3572127,3.5248494,-2.4311748,1.300641,3.5016685,1.0322367,1.4473157
20284,Muy alto,2.189,11.031754,-2.3775976,2.3068225,7.853395,-1.5597525,2.5156598,7.347241,-1.1151019,0.016179826,6.1748857,-0.4968126,-0.12314536
20308,Alto,0.586,6.01946,-6.5131207,0.9174455,3.0548224,0.87271756,4.282635,3.6981387,-3.3706772,-0.9590991,3.4279377,2.424677,-0.98518246
20567,Muy alto,1.707,10.442798,-0.9216583,1.4677117,6.174633,-3.0280106,1.744416,6.196613,-1.1965297,1.2102762,5.61073,-0.1064086,0.7543316
20254,Alto,0.846,7.414111,-3.1600108,-1.7119956,7.9641027,-2.238633,0.016395815,4.3558044,-3.5159223,1.0054587,3.8869379,1.9914953,0.78034353
20511,Alto,1.125,8.089447,1.1552576,-1.6776339,4.0077677,-4.7081194,0.5050189,3.930224,-2.7252173,2.7550037,3.9123728,0.99532044,2.6086164
20495,Muy alto,1.657,9.240845,-2.2902007,-1.6952819,7.6986594,-2.7701585,0.7184453,5.495611,-3.0172935,1.200525,5.1152773,1.5040412,0.99352515
20490,Alto,1.027,9.440868,-1.5332105,4.0593762,7.559423,0.017234063,1.9910235,6.581614,-0.018292632,-0.8698322,5.4397354,-1.051397,-0.9157125
20457,Alto,0.963,7.885509,-5.5794854,1.6097645,4.2635884,-1.5080006,3.7324803,4.8951554,-3.1119041,-0.8606106,4.3679585,1.7800364,-1.1984767
20555,Alto,0.21,4.8345304,-7.320311,1.3310243,2.141646,1.3498675,4.128553,3.0606067,-3.7699518,-0.59286433,2.5295386,2.6107535,-1.6299962
20566,Alto,1.194,8.844122,-0.75828034,-0.0021239738,5.358007,-2.912048,1.5029025,5.2770267,-1.9055352,1.0722507,4.842527,0.60688514,0.8718683
20113,Alto,0.259,4.4386764,-6.005488,-0.31921953,3.0516305,2.2723806,3.0494955,2.9184058,-2.6903534,-1.4783432,2.5536423,2.1017873,-0.6992084
20519,Medio,-0.065,1.4159912,-5.9337254,1.0853095,1.0701154,2.4827228,1.6325513,0.73152924,1.2076133,-0.46381783,0.26002374,0.40450215,-1.7221625
20403,Bajo,-0.531,-5.252615,-5.482228,0.81757694,-2.5677748,5.377006,-1.2704481,-2.6169133,3.449266,0.8542909,-3.4160259,-1.4652157,-2.240034
20231,Muy alto,1.529,9.852392,-3.1443546,-1.6014844,8.078499,-2.4942825,1.2254215,5.910249,-3.039755,0.99174255,5.5316753,1.7252293,0.71488404
20535,Muy alto,1.254,8.667542,-4.213335,1.3973045,5.598412,-1.7411728,3.0492308,5.6565742,-2.1830697,-0.37942153,5.0461416,0.9978049,-0.46147045
20492,Alto,1.188,8.391346,1.0134847,-0.09556927,4.8625402,-3.661425,0.0076379417,4.5021253,-1.6529686,2.411455,4.2532177,0.09913882,2.0677433
20013,Medio,-0.24,-0.1768694,-2.2624903,4.941541,0.34846213,1.3436286,-2.861341,1.1707419,3.767049,-1.0806501,0.16886024,-0.3775484,-3.5254347
20449,Alto,0.396,3.2068634,-1.3145049,1.9297922,3.2781878,1.0769362,-0.4105412,3.0019279,0.8756578,0.056244653,2.3310041,-0.83118856,-1.0705717
20019,Alto,0.867,7.2517548,-4.0049243,3.1345193,5.1722326,-0.09868718,2.8294003,4.960836,-0.33474052,-0.75969404,4.293877,0.33670536,-1.4138365
20379,Muy alto,1.321,8.88432,-5.3578906,1.0538516,4.931079,-2.3410225,3.7708902,5.516649,-3.270616,-0.66160506,5.02168,1.9186047,-0.76839465
20454,Alto,1.141,8.329905,-4.487471,1.607496,5.3349557,-1.4756012,3.1682484,5.3599777,-2.2226758,-0.4049886,4.8346305,1.0592512,-0.6410913
20212,Muy alto,1.564,10.091842,-4.719738,2.038816,6.415227,-2.1423645,3.9214203,6.7178793,-2.574963,-0.18170257,5.917481,1.2009577,-0.75697964
20387,Alto,0.201,4.031954,-7.411693,1.2767806,3.2470315,1.0934602,3.4658387,3.2176166,-2.593333,-1.3844665,2.683,0.8019672,-2.414833
20217,Muy alto,1.949,9.652542,2.0896595,-1.3757108,5.504252,-5.171908,-0.45241958,4.912855,-2.3351982,3.6413324,4.8000064,0.45910102,3.1469085
20071,Muy alto,1.47,9.0106325,-2.2872355,-1.7255477,7.7691574,-2.7104146,0.5233202,5.2306833,-3.1808784,1.1860775,4.8348403,1.6641808,0.9973863
20189,Muy alto,1.553,8.916619,-2.4014504,-2.0047948,8.055997,-3.0296419,0.36180902,5.3235116,-3.5841837,1.2900206,4.991431,2.0662923,1.1813943
20351,Alto,0.743,4.4000487,-1.3136643,4.0224867,3.9678752,0.25484082,-0.5047958,4.1707163,1.1227616,-0.39775705,3.327775,-1.139164,-1.5082011
20088,Muy alto,1.544,8.66264,0.3939819,-1.3164873,4.8955197,-4.258155,0.73919815,4.739294,-2.57873,2.2519896,4.5508175,0.9772364,2.0172489
20561,Alto,1.169,5.8588285,-1.0298678,-1.5846515,5.6353755,-1.0674596,-1.1781459,3.8135364,-1.6070888,0.95012075,3.3931696,-1.8651476,0.95471555
20146,Alto,1.085,8.322723,-1.0239143,0.78991354,5.3465447,-2.124269,1.2068797,5.062756,-1.4471382,0.73227835,4.477555,0.08775206,0.6683545
20164,Alto,0.872,7.140574,-2.3760266,4.595265,6.4452496,0.7512,2.3705554,5.1286993,0.8701557,-0.64258736,4.1269293,-0.96037257,-1.6561745
20394,Alto,0.37,5.0785937,-7.32111,0.107417025,3.67956,1.2448694,3.9026747,3.0460465,-3.133339,0.07969469,3.2796466,1.2794758,-2.2194636
20123,Alto,0.742,6.6342063,0.5540658,-0.21510105,3.351731,-3.0564442,0.6897561,3.2518892,-1.8345329,1.5079696,3.2097416,0.4654081,1.5013515
20075,Medio,-0.098,0.34639734,-1.3163322,4.150028,0.7984462,0.8651393,-2.323824,1.8660442,3.2361832,-1.1651716,0.8699433,-1.0167154,-3.2081301
20226,Alto,0.401,3.7924435,-2.65317,2.3057294,3.2048054,0.94513863,0.4290755,2.867429,0.36620447,-1.2908199,2.2757814,-0.42322242,-1.123464
20061,Alto,1.066,4.4058766,-1.1042018,-1.730857,5.136629,-0.2627842,-1.2328848,4.3691688,0.5544,0.9794592,3.4935238,-1.6874622,-0.016126817
20176,Alto,0.811,7.8112407,1.0881191,-1.7263913,3.623606,-4.5400915,0.42548597,3.5734036,-2.6614041,2.639339,3.545796,0.9523273,2.512123
20344,Alto,0.219,4.376198,-5.30343,-0.71531546,3.4057748,2.4948978,2.3577297,2.548773,-1.9725825,-1.6733005,2.163855,1.6842581,-0.38567522
20381,Medio,-0.176,0.2950862,-2.3447425,3.183232,0.73805326,1.592834,-1.4132123,1.2422856,2.539592,-1.1171808,0.5071478,-0.6817299,-2.5373175
20279,Alto,0.675,6.122607,-4.2138176,-0.96067476,4.5016785,1.6745406,2.4138548,3.694705,-2.0920174,-0.007835514,3.3389864,1.4301708,0.09354438
