CVE_MUN,GM,IM,Neighbors 8 Component 1,Neighbors 8 Component 2,Neighbors 10 Component 1,Neighbors 10 Component 2,Neighbors 12 Component 1,Neighbors 12 Component 2,Neighbors 14 Component 1,Neighbors 14 Component 2
20529,Muy alto,2.359,4.285063537342079,4.068664833011303,4.770785172912745,4.238734531842504,4.652466650093319,4.929010750616931,5.108702270707955,4.192811978924558
20048,Muy alto,1.596,5.676647433342877,-1.4277514813660777,5.246701120658498,-1.5790887772151676,5.293392224771177,-1.4933596989591011,5.19973930497714,-1.5699716763419953
20558,Alto,0.487,2.7890347513135993,0.1629093066881671,2.032069733553135,0.16584168725608503,2.041610679532881,0.054037635338143694,1.9361848284245216,0.023904491134730345
20473,Medio,-0.323,0.2336887224075989,0.771430747259135,0.32731056524411967,0.625272004872237,0.37120666877467895,0.34872409099628543,0.24636156110544385,0.46047875077412237
20216,Alto,0.271,1.78748813298719,0.1319160521031305,1.9140553307210588,-0.09160771470314413,1.7310016019290848,-0.4067229438037757,1.682776790609459,-0.397957343349597
20274,Muy alto,1.285,3.923671632487792,-2.336727057711334,3.895960453576349,-2.0943163204067856,3.7137717162273596,-2.3122548164523784,3.8670267897274244,-2.3700645137623964
20245,Alto,1.047,3.6773450807835006,-2.1841654320204142,3.134013427144328,-2.367351941131972,3.1526586124906455,-2.6268111355595822,3.28336901255906,-2.535512148815291
20563,Muy alto,1.546,4.310047595706659,2.378515483043257,4.38938979196289,2.375500449304327,4.419324803594032,2.393444233949076,4.402670826355063,2.282390685647222
20317,Alto,0.405,1.4110018930415595,-1.0050011769272391,1.221282511785186,-1.1039820407522598,1.2845406317724424,-0.9392326052884021,1.2799448099389363,-1.0198777405284571
20194,Alto,0.26,1.021360140287164,0.8336451761394938,1.0089076654490303,0.881100397238054,0.917597747662977,0.6017924092888312,0.9421183108816343,0.7440539853912523
20221,Alto,0.204,1.0566432263065253,0.14530462196417526,1.0559899411593825,-0.11179836065501113,0.9581926239257134,-0.1278101649768541,0.9737179065104804,-0.195588386977049
20109,Medio,-0.262,-0.12476283718954333,0.6321084486216448,-0.2290236130395179,0.7982053000506115,-0.25654914472103735,0.6829453592160689,-0.2791855891000444,0.6374715008028444
20329,Alto,1.096,3.5178665591221576,-1.087946986571112,3.578574797737224,-0.7762166597702824,3.3716663807010203,-0.9082938396534208,3.384943299761524,-0.8040626965874561
20053,Medio,-0.154,0.29018442758481133,1.6330425968420292,-0.08471316143188305,1.2697229223489426,-0.03818474826565017,1.1983077488672111,0.0461023819058625,1.1458815881955562
20065,Muy alto,1.254,4.828450903546986,-0.336944279089897,4.224139450362416,-0.2256110778328509,3.8247855437410445,-0.22965216834661695,3.5333248965738333,-0.261912505577252
20328,Muy alto,1.639,5.077971309746551,-1.5765575724740368,4.922294019990696,-1.5650632276899659,4.875318187715786,-1.513528007112477,4.885076767185748,-1.2917302685158982
20128,Medio,0.065,0.7706625272269126,1.0483068659439538,0.7112095127745305,1.0011923152206599,0.5811075239170224,0.8269862982666346,0.34002906460544996,0.5056656404949598
20011,Alto,1.061,3.5260444232925168,2.0929113909251296,3.5400034882003437,2.2623216311369356,2.9605277844489684,2.1849621515992457,2.812816926397563,1.9758261817424452
20034,Alto,0.364,2.0632775656091207,-0.8088507152680995,1.746324172452072,-0.8136597770869682,1.6232815642245038,-0.8333171690429131,1.446601090769796,-1.0508558562908155
20049,Alto,0.287,1.5104568434787051,0.10353614038004685,1.6022114898359412,-0.09636729933952864,1.5392063477910432,-0.3437165662109447,1.5051507223914635,-0.3980695285342844
20251,Muy alto,1.326,4.523624698610641,-0.9606296995169402,4.350829114941081,-0.9898687321792407,4.3235225889063615,-1.034033643459238,4.147135281852673,-1.023003599076566
20289,Alto,0.464,2.5525919401578085,0.16951658652803878,2.469634947101243,0.3224239521819687,2.501133854130625,0.34234968085185913,1.9797424111660789,0.08077866151632963
20564,Alto,0.929,3.6885043522681977,-1.1418344450995945,3.5017521471180904,-0.938896802895234,2.9887243173104108,-1.32450451243729,2.755856803498184,-1.4422578079371322
20382,Muy alto,1.45,5.3332083379133755,-0.8550665169785219,5.292743786458195,-0.41241088494523637,4.76779160181812,-0.9818429305199599,4.8484600888643055,-1.1933838582626572
20250,Alto,0.162,1.706499015636153,0.19006252832038467,1.5063018810874973,0.08267995125484004,1.3862226565088573,-0.00937036929699283,0.9838582023062987,-0.31001570568794484
20078,Bajo,-0.844,-2.1771174479592026,2.675843674007864,-2.4026155134141813,2.0808375533209897,-2.3032976461564054,1.7527109723653045,-2.1929165859558037,1.3918892203351407
20270,Muy alto,1.604,5.064969643529625,-2.098797381659966,4.992143832973264,-2.1085531870291967,4.732895355993784,-2.6815288612339545,4.954232110785277,-1.822872568919392
20303,Alto,0.366,2.07577899261708,0.31652690765892283,2.2165661908782335,0.208918162393109,1.9937320015943532,-0.1666439531646188,1.864029287613082,-0.3523794165611306
20241,Alto,0.531,2.7404308806765774,-0.06665736707851623,2.6621289642224295,-0.06348307179410934,2.396818697389002,-0.27242264300573255,2.2768863632989103,-0.4264296728194932
20132,Medio,-0.207,0.11723642657812172,0.32989870619208084,0.2569663783818108,0.2932080534186374,0.09435688778508895,0.025613594654749383,0.14941504088144222,-0.05440869999615877
20402,Alto,0.428,1.390937863281109,2.3406422722410225,1.3893718160446045,2.4242227934722997,1.432777657035373,2.377395906768794,1.4715547885676619,2.2867228887158624
20319,Alto,0.811,3.653175937753245,-1.0612098194149358,2.6637178666320716,-1.3294148362806106,2.57404165860787,-1.1956954480134707,2.5825758517683615,-1.3129839058914905
20195,Muy alto,1.344,4.8604745986573334,-1.1736930946849196,4.75807242773021,-1.204026470304879,4.755932810672592,-1.1795813783793714,4.576219127024562,-1.4105231060219747
20365,Alto,0.095,1.1150148011992882,0.05809011611393142,0.5695497868332303,-0.6908337001442957,0.6522979421979427,-0.9807071271376713,0.6761486251811274,-0.9984786255336489
20299,Alto,0.339,1.526231118470149,-0.6349635090182751,1.3138562584010178,-0.319666045468569,1.276843184873369,-0.1352284055044139,1.0777943530695593,-0.19515204522542534
20168,Alto,0.635,1.967450995290657,2.738203144182403,2.0364818533729494,2.712144979799011,2.0379439386124063,2.60987523191385,2.0390929578695487,2.747262415051619
20371,Alto,0.728,2.8060232556296936,-0.36189107738562365,2.6421668732580996,-0.3226986051113069,2.5113468598833437,-0.36301136879035895,2.258349538158767,-0.46267058584465154
20522,Alto,0.907,3.856046461789774,-0.9357218960416398,3.464556748891241,-1.1829415806964414,3.2754482619988705,-0.9844002935454064,3.1077775122054114,-0.8241133201543867
20514,Muy alto,1.698,5.106373430457692,-1.7383804474317497,4.97041662197157,-1.854998046306421,4.900335385436777,-1.6103192408309484,4.611479242404528,-1.6641847360402142
20544,Alto,0.319,1.952315589217302,0.23663522068117976,1.9776592559138286,0.167543224585942,1.8491858468419822,-0.276202144629809,1.7434375202365702,-0.30612309723542
20268,Alto,0.403,1.6827797213687417,0.10152616058607622,1.663146587655112,0.057740367241686325,1.745803889639001,-0.09327293931064642,1.7155730715776947,-0.10295795875621841
20239,Alto,0.304,1.3930474453666837,-1.6783014055749916,1.1418356096901925,-1.8055250218760772,1.1402773554444194,-1.9649360289408908,1.2490741703972608,-1.9363109946426347
20127,Muy alto,1.558,5.036497743751744,-1.8665054330675686,4.696337737998253,-2.0395111612440395,4.414885496153494,-2.200765868965952,4.425796925408718,-2.269473648764876
20283,Alto,0.134,0.6498063747347906,0.18644567422562688,0.49054431260190373,0.45004137152120094,0.5736511457670743,0.1374555948855116,0.5328559001675226,0.067188285143991
20032,Alto,1.103,3.4821937170254365,-1.1738287540619112,3.0971520179322316,-1.2185870521159285,2.9520165548935724,-1.282917419154327,3.0046142639431097,-1.186464679028745
20262,Medio,-0.224,0.432638941616829,0.7272906412099328,0.3233662281676125,0.6349921052956147,0.21056279243166123,0.4616228370748251,0.1843584327104049,0.3717539692180869
20142,Alto,1.222,4.822845685841279,-0.3778645615877604,4.657600607800448,-0.3038589935073996,4.430871770986342,-0.3421554280469452,4.284504911673651,-0.4656314374802239
20257,Alto,0.943,3.7391055542369664,-0.49300801510388204,3.599061495325687,-0.12033830636991223,3.580439440188184,-0.09281016864419633,3.3255277039742452,-0.11053622253914197
20155,Muy alto,1.547,5.597121693876447,-1.706493618097766,5.103903929753707,-1.024686224040453,4.501740275911959,-1.6420959709453804,4.554301270154689,-1.6861890572751508
20436,Muy alto,1.678,5.135453926862937,-5.040749324837541,4.92059632534263,-3.9561023895737133,4.705893592203995,-3.9928329931068873,4.724204929739359,-3.7513429949221724
20528,Alto,1.197,4.416871738241448,0.12314054315738247,4.05286201976205,-0.0556345162896877,3.8558991949040315,-0.26702020371146756,3.5392348990504026,-0.23287374347322165
20290,Alto,0.235,1.688855208228798,0.7394315433088366,1.5495725670195797,0.8030116735545293,1.483179089687191,0.6205686733003605,1.4218563456700546,0.6296340395941591
20458,Alto,0.114,1.0295213910593612,0.600136355429486,1.0535662911087786,0.5866784967523939,1.0345253687924327,0.5253187597335709,0.9351219482924152,0.4670931254187994
20389,Muy alto,1.428,5.064797805087743,-1.0273357861792134,5.080831008967277,-1.0782303974619003,4.998880510749153,-1.0418793942509659,4.559045771835277,-1.2588823813205665
20144,Alto,0.554,2.0104160296535083,0.708662721931992,1.8200780693982839,0.7345374556739972,1.7426129707352533,0.5309084884102057,1.7905826660287585,0.40584300010194696
20230,Alto,0.226,1.7009246791843453,0.7292734894428619,1.5399196478936148,0.7336497929289271,1.4077827530979066,0.6047868862073945,1.3607603520698892,0.5648861328446334
20501,Alto,0.273,1.2560292899886896,0.6113691259846089,1.3540072016560456,0.6831806165040097,1.3415191293056552,0.5596964081455826,1.2680672722240516,0.5050750397496719
20547,Medio,-0.05,0.6237796039029915,0.8349227976626715,0.6006449312841723,0.7240295376515703,0.5290823352852979,0.5834549167061867,0.4825342315775309,0.5171242145852656
20004,Medio,-0.165,0.39884977057099213,1.4932588261394633,0.11702371198435985,1.2287599017797435,0.15507420080117523,1.116559680133636,0.07237921037224622,1.098927854719977
20086,Alto,0.349,1.9502047843126409,-0.14845733231010352,1.9901988340225152,-0.35601467601322845,1.9001262644657222,-0.1998423981959308,1.8515918880624398,-0.18687479035510507
20359,Alto,0.729,3.1402607126720588,-0.5742204357982705,2.9932271865251114,-1.073581940235656,2.956885999440019,-1.312115468660828,3.014710956674345,-1.2273546367942154
20335,Alto,0.497,1.9115043411605006,0.6691535708516461,1.9411548801250111,0.3577245735428622,1.8986110845516573,0.2926751063881598,1.8344886439665797,0.08838633061351257
20432,Bajo,-0.533,-0.9115254970247924,2.179415801350253,-0.9367758103204264,1.909252894415984,-1.1399791327045845,1.6606943880972556,-1.1300141477377543,1.6104750103526095
20296,Alto,0.487,2.6000901312015205,-0.0706552529848213,2.189321276721487,-0.0891227274538286,2.0873736914369494,-0.26206042293892046,1.9970616777144714,-0.2894849182768597
20001,Alto,1.077,3.5301088747674996,-0.8665722049846504,3.4160792758103873,-0.6541758921393083,3.2470684387609507,-0.8336851463459711,3.2251375026800257,-0.8108679450639363
20480,Alto,0.97,3.506130928482448,-0.21432358957933065,3.2381151951088136,-0.2609802069601939,3.0576456913242085,-0.49515695962993317,3.037204105442482,-0.6402706702211127
20451,Muy alto,2.243,5.648523129485911,-4.506870117079147,5.78219545128557,-4.382660604716982,5.7314390271958215,-4.424146185110261,5.7928779712172105,-4.1787586899807
20331,Alto,0.8,2.776704452566693,0.5275911281920973,2.5980735215541855,0.44661132774092915,2.4877108339344978,0.33463959221923767,2.5676464612730485,0.47760036729864097
20361,Alto,0.701,2.925804244747901,0.40072319492172215,2.4605062333805017,0.3083148173406102,2.567599848656338,0.08791101842475998,2.355884013242925,-0.0014827683051175568
20512,Alto,0.893,3.5977787288231253,-0.6490101243923366,3.5608156456127253,-0.4161146212091932,3.3457566878731693,-0.39118339473747943,3.2992698322052494,-0.4026719900140501
20238,Alto,0.096,0.41004051289982163,0.6749345068637431,0.4399123088181538,0.6282779521752173,0.4939038734882049,0.8767344207588935,0.46382006288261546,0.9420259461198139
20440,Alto,0.506,2.2954620260001897,0.7121630667622112,2.2348585806486683,0.6446139037439401,2.188725536495082,0.6230143353498142,2.021431964269178,0.38870417757155773
20542,Alto,0.694,3.0653839316554667,-0.6826072301813497,2.9938285477739583,-0.5260437986585068,2.8390344623599297,-0.8178955241641764,2.836098645605656,-0.8321664615834521
20411,Medio,-0.338,-0.42714692999884535,0.7513795426934421,-0.40979836115045754,0.6178182863363963,-0.4536053307287089,0.40668246562454946,-0.4437603127351207,0.31446739019830694
20228,Muy alto,1.398,4.853662679315541,-0.5158828950084772,4.7090357164301135,-0.6064159475425779,4.671686056798248,-0.431617691671079,4.5948530024962695,-0.3754243346386901
20018,Alto,0.628,2.667919437867106,0.28502963196114256,2.4927886240556263,0.4021510323589982,2.4821262134045528,0.0808576583330763,2.2117058624363755,0.3726583945676014
20140,Alto,0.511,2.6082776981505447,-0.38951752235298936,2.4501308625328493,-0.04074926080972213,2.3975919478495573,-0.12285557725820245,2.0759556551923493,-0.2898712556171501
20322,Muy alto,1.502,5.375723730136215,-0.7915525808705878,5.2159580583182485,-0.7358190161035154,5.069687087737285,-0.7388950388771575,5.065156259146029,-0.6566174954256616
20215,Medio,-0.373,-0.7242163942970361,0.7604736023234353,-0.5179497755437379,0.5356694377331774,-0.5116601000099595,0.5964931692003915,-0.46920719544637146,0.42167764478639846
20313,Alto,0.913,3.1436533113853367,-0.8122472387500508,3.0228702641685725,-0.7764497526961147,2.9313951140468006,-0.6550871481282132,2.786590306020741,-0.7583726067088619
20357,Medio,-0.019,0.5029744723791754,1.8750184075612888,0.2163828167287944,1.4483224021000483,-0.02162073697370497,1.2997374476170425,0.12484186606359671,1.0220254733455776
20008,Medio,-0.201,-0.7722362446435781,2.0458496881103154,-0.6714119910200442,1.890571206557981,-0.7432047009224761,1.7254692118830108,-0.7427129047513344,1.667207281146076
20506,Alto,0.411,2.3928538405716306,-0.13369077981801075,2.1643867008262343,0.02095956116437194,1.990532692303504,-0.0807659355426794,1.8009294847672996,-0.15658421702611508
20101,Alto,0.941,3.377739645659015,-0.5628392880237413,3.3145672958689807,-0.5357654693423299,3.2026142479308435,-0.3453199563224589,2.9037616801196524,-0.35413839134816544
20304,Muy alto,1.647,5.147137717461593,-3.969171994875917,5.21904446088541,-3.8059092500433733,5.255469101200199,-3.8057480016071032,5.008876799335689,-3.948085871970107
20404,Medio,-0.32,0.19228728030041514,0.7330178466522795,0.1562198101437061,0.6528752482392541,0.02851538589673478,0.4711607592157891,-0.10699550248794244,0.37100684732413663
20282,Alto,0.746,2.862050555599476,0.6269575331392321,2.7440923358971436,0.9096812236649432,2.6402300546584563,0.868252284505393,2.6124991380948765,0.9390743355632878
20355,Muy alto,1.318,4.37773008454323,-1.2629245198799288,4.334984299669188,-1.012233915684557,4.3096434569455715,-0.9731148413103163,4.334688412334149,-0.9673323222712225
20321,Alto,0.708,2.672442216502478,-0.7216828054582639,2.49878603363948,-0.5738161398158509,2.3373650130212034,-0.6688975484772292,2.3261701022662455,-0.6070209419321972
20022,Alto,0.141,0.9702547233840477,0.9567611812772264,0.9846200401200097,1.1401604403836607,0.9010877473311935,1.108296743709986,0.8197575415211912,1.012468946812141
20096,Bajo,-0.66,-1.2387245875907225,1.7713788618432122,-1.543666096204357,1.5290144653910367,-1.5093634421973718,1.2398779709177659,-1.5186147895838245,1.1844379452654037
20258,Alto,0.152,1.1741738376475803,0.5603535207084543,1.109698046640868,0.5656913517704503,1.1060031232047216,0.5007292328216701,1.075994704541403,0.46017324312603497
20276,Muy alto,1.326,6.373842815979935,-0.8114854075614328,6.288981075746358,-0.6777359383384585,5.90014712365178,-0.8057681673811232,5.553213132644402,-0.9534617325097279
20316,Alto,0.223,1.384636106112674,0.7737693971877344,1.3788616372298237,0.6375436453929845,1.3037116566331686,0.3192986336573842,1.1737233050974627,0.33169508474986786
20538,Alto,0.517,2.2913592742315685,-1.5491877710036135,2.2005159005322015,-1.603447000285453,1.6609018681903354,-1.7761142608543568,1.6804942460605221,-1.4212738231605972
20320,Alto,0.595,3.0038552024649263,-0.21710672255084346,2.6645889037577537,-0.2691717904107972,2.44049485618597,-0.21078291047863656,2.290131029830719,-0.5683436141861125
20370,Medio,-0.107,0.3508767374828161,0.48027421664597436,0.23994433501098034,0.34096513709555676,-9.47534430311434e-06,0.19655898903998276,-0.009613931931485534,-0.29120165932796
20209,Muy alto,1.397,5.20887474874283,-1.1494691597212867,5.153853370320917,-1.1534844204888854,4.9829510967246025,-0.9944336876441359,4.7246700216686275,-1.0171113731547625
20121,Alto,0.362,1.9587025505803253,0.42719966416302907,1.8424561627210068,0.49830393707967013,1.8433712431115026,0.33959753028821965,1.7369386567217109,0.2946730256421771
20510,Alto,0.731,3.0994144875218548,0.3310901281296735,3.0473158683132713,0.2932684613693972,2.9121691871923376,0.1673757618050474,2.708565817395845,-0.06584512050478655
20114,Alto,0.568,2.897809166180557,-0.2160885258774613,2.590711626254421,-0.201837263978284,2.455914938139223,-0.39034733157850887,2.3344831337221614,-0.5026335352709066
20122,Medio,-0.335,-0.11249165081977588,0.7881429487572656,-0.13903284766675478,0.6619960702330774,-0.2799970506786642,0.5878993018509566,-0.5896381050061069,0.45747701519224093
20246,Alto,1.157,3.6687939130219154,-1.0223300367715773,3.630844642555895,-0.5865766054034488,3.409310123302809,-0.7287468129977249,3.4523812372146248,-0.7648151743101476
20204,Alto,0.091,0.8924031550016067,0.3690739599051442,0.79866758310494,0.34581245803787664,0.8323881811997652,0.2887708983170182,0.5898210575341261,0.03588689044190443
20288,Alto,0.87,2.911083393464573,-0.40298319171222285,2.9360923056035504,-0.11302137054330408,2.642628528422731,-0.4690727671734582,2.6433714640391677,-0.3808204963283219
20422,Alto,0.319,1.5815237563114877,0.5113829343560238,1.4017575215724496,0.39692547132081984,1.278705272671792,0.2405155037679005,1.2727136185131376,0.18534859990831645
20383,Alto,0.71,3.4419749513583833,-1.2441786953175002,3.026959515115786,-1.3824868448127021,2.993555156023817,-1.4549258300263537,2.577295042617693,-1.7718675713652463
20199,Alto,1.195,4.150166796645279,0.864892978456385,3.646129492756497,0.9933121757494926,3.815636911977471,0.7988210708501816,3.9166216046882587,0.7004071672842667
20224,Medio,-0.36,-0.8446837897146107,0.0521671204548175,-0.9422747582943862,0.13507981569898872,-0.864763896057143,-0.15005421789663032,-0.8613345224380519,-0.23496083096349057
20186,Alto,0.232,1.2630035289912358,0.11400255221983296,1.2008099827726397,0.12878666300975655,1.2182533149263073,0.30163094952907643,1.0364333192378385,0.0885479176507055
20311,Muy alto,1.253,4.926104040011192,-1.1031684387692515,4.33856668631066,-1.433686434663484,4.1860853727450635,-1.2011680681274894,4.160769854337844,-1.4374516016316778
20035,Muy bajo,-1.106,-2.7793091319712406,2.086170328944181,-2.815358917890016,1.687879269255688,-2.682296928368648,1.0774844697547117,-2.638346816106149,0.9147601281410445
20218,Alto,0.883,3.462714421717311,-1.1262994193562446,3.330846455575985,-1.0623434967023895,3.1936287708456153,-1.1733317659064881,3.177690837854966,-0.4692319755607506
20463,Alto,0.63,2.453761625222886,-0.27157565302922215,2.5409329581067004,-0.26712037766531793,2.4780970371233293,-0.8809051107823451,2.374135302057194,-1.1121434174948552
20493,Medio,-0.207,0.14698625695262138,0.6588592253284776,0.08905772298783185,0.5757282885476065,0.04808874442894922,0.4941588957331423,0.02990731746933342,0.36094422839386925
20461,Muy alto,1.562,5.301363573508407,0.6853277770579904,5.2178729413870855,1.1419772396598291,5.004149214837279,1.1851800999006499,4.60515443775042,1.1333149904574724
20354,Muy alto,1.815,6.314323023503224,-1.3529527632569047,6.3039658768435975,-1.2614664544806935,6.27911182318235,-1.3743108927659238,6.3073422320507575,-1.429896539884735
20419,Medio,-0.365,-0.3126475850427883,1.0828273755190376,-0.39250514880238235,0.9184691957574839,-0.3571294754556967,0.7054842776749557,-0.4382220715538571,0.5388638389779132
20471,Medio,-0.015,0.6363708621721488,0.6988291390719019,0.761399534327075,0.5652493765687643,0.6774889946853772,0.27397200058742666,0.6044413446558067,0.2334975972581284
20416,Alto,0.916,3.3876014295647012,-1.5233928627415856,3.3501797044157757,-1.680722722862722,3.098262377062739,-1.717324765139806,3.2310052536140947,-1.4939894442688395
20093,Medio,-0.092,0.11593264201213328,0.5231716584231605,0.1136816933851584,0.4977738654217546,0.14309570614773173,0.5435068520636063,0.15629340436852202,0.32231304427770924
20074,Alto,0.321,2.060440073903051,-0.10415844268193164,2.018529798569212,0.09202885575797917,1.7794726402833274,-0.15132321562275983,1.6868764150611302,-0.3014440733453585
20408,Medio,0.062,0.7965379679078303,0.21555172624825542,0.6284768411587327,0.059063458493863644,0.6097741552300067,-0.07882420435412843,0.5822964063355462,-0.08946606766898342
20062,Bajo,-0.614,-1.2749798071095289,1.6549370657677533,-1.3518562489581905,1.4897466676325644,-1.3120325255687122,1.0075443312924377,-1.343224912735183,0.88387181248848
20223,Bajo,-0.688,-2.0051960015983337,1.2390949890508733,-1.8910699043621748,1.1387886619175882,-1.9383269946099735,1.0780515497261383,-1.9373493943646398,1.1804427575288254
20099,Muy alto,1.323,4.8328782378050335,-1.1776974371559048,4.101494649065216,-1.3638552482012547,4.144563211688808,-1.3345582875601771,4.118075274995768,-1.3471119930293949
20443,Medio,-0.297,-0.0844524250823091,0.4458262331810896,-0.17990498226115292,0.35201280335439905,-0.28781669973768464,0.13687194095510846,-0.30072605289941967,-0.11491298906465268
20423,Alto,0.512,2.150782343880625,0.3412428693612446,2.0355311305889634,0.39002557228712437,2.175409229575952,0.4016708687732447,2.152415008606547,0.4440865114650744
20138,Alto,0.493,2.7394304942835563,-0.06894326408824554,2.4990650082873027,-0.09670582056247706,2.3684556710082934,-0.23570040384755198,2.2495964909961943,-0.4163649606140357
20181,Alto,0.533,2.6086446904168556,0.8536184405705248,1.9566459781831569,1.000610167861723,1.999135774121644,0.8781972477264062,1.9834298697486454,0.5814901970245294
20552,Alto,0.129,0.9129432832957416,0.6773527432085599,1.0550836428853108,0.6026463472579557,1.119110885133059,0.3786154210946545,1.0547257635049927,0.12315359449626506
20100,Alto,0.926,3.5794565191350523,-0.3061678875176908,3.5287524049873373,-0.11294978686385665,3.3782934581501776,0.3204934132979738,3.1179541857488817,0.13409154503822268
20054,Medio,-0.106,0.6073050917951459,0.9739640306370324,0.6262606987037395,0.7570814191791875,0.500289791974748,0.6723399471149448,0.41755836723506645,0.5805183353583171
20196,Medio,-0.243,-0.07095706045445646,0.9794472837986834,-0.05617052871681507,0.80447327582978,-0.052485094767285745,0.7315439845868213,-0.07744335147830944,0.5993998244959268
20536,Medio,0.062,0.9366598090425203,0.7275972983921611,1.093736235999825,0.3058705585765531,0.9987340164991465,0.13175308210923825,1.0386373228090124,0.20934573856590863
20444,Alto,0.319,1.5610199647277727,0.3245639501647355,1.3549365061642864,0.16431976334511186,1.4025414329609744,0.23058819642953743,1.3778794380948536,0.27825601955949125
20503,Bajo,-0.52,-1.4685022786127044,1.2645745420202619,-1.6406857304712779,0.9602206438531516,-1.6640767867120692,0.9940087091075558,-1.60714588777913,1.0624129771905042
20476,Medio,-0.012,0.36535940447933046,0.6055557768369422,0.333778913988003,0.5435497127984665,0.2407522792421373,0.4777151432595975,0.2385915294599347,0.17192409666410255
20119,Alto,1.029,3.9793258846328143,-0.8270554733376645,3.8249557459997496,-0.7509154793566766,3.3551790448443324,-1.0657865099074486,3.2855144322708387,-0.9353864695838353
20172,Alto,0.104,0.9432641778826837,0.7178680702606954,0.9090690984419579,0.7728683390008585,0.9260424412150491,0.5908774081364087,0.8846090581800862,0.5164526948095383
20147,Alto,0.487,2.6336455230088673,-0.4382600299069099,1.5313598804727087,-1.2311428748984046,1.5205844926541694,-1.2753557297613727,1.5304053579232253,-1.2601868357606436
20373,Alto,0.694,2.877866250566716,0.8894761135856032,2.769839533875681,1.1620789905038038,2.373966689300257,0.8785007840099464,2.2149499677436513,0.9373762160368908
20129,Medio,-0.314,-0.14992057245516197,0.6156496340379289,-0.5464643849179376,0.46316247830747,-0.525607496011694,0.24123916500799664,-0.46934631453532577,-0.07452497633546382
20430,Muy alto,1.431,5.306005199861601,0.08582552813066929,5.281581913315851,0.03517053273629145,5.015027370011391,0.6302799392804843,4.469501240302783,0.2958917414283817
20376,Alto,0.761,2.8846195661447966,-0.1920634868434371,2.8672268785848884,0.057543495736600066,2.5221672115833256,0.15639587302343552,2.2661815030750145,0.04806584463746759
20464,Alto,0.712,2.6958925346305898,-0.19739555172382953,2.5007011495883162,-0.13631315269707986,2.085635039378693,-0.5488771230527247,2.219836132985066,-0.39181603132787085
20332,Alto,0.26,1.7346759507813325,0.42456989267025025,1.0231209538247894,0.17602713973777345,1.0274949733570018,0.13663974220708358,1.1170726990435915,-0.0673742376608225
20120,Alto,0.303,2.206838209807267,-0.06783136701406753,2.321508812472139,-0.05390458753006176,2.375603206629429,-0.5511941746362127,2.1317931884796364,-0.5771265085841777
20191,Medio,-0.128,0.44831159768146855,0.971327363841079,0.5418785263438914,1.1515034211368225,0.480718851522077,1.08722514748392,0.45273630690100974,0.9700280870080682
20151,Alto,0.409,1.7617535423658015,1.3391444600333227,1.6514556672838434,1.4009558674974447,1.4987804422728639,1.5549096150890238,1.3244869045359686,1.3909111807827579
20524,Medio,-0.164,0.7701959137947327,1.0324413544614612,0.4701093556348092,0.8422052605513406,0.4078493144887186,0.9396301522413918,-0.021085555043207107,0.6864008208175181
20287,Alto,0.309,1.8389810840289318,0.5572308708430767,1.7469576646986023,0.7218641376587295,1.5871197135205024,0.5760053405354199,1.5031623736460609,0.47749382204984925
20442,Medio,-0.435,-1.2157341525688472,1.3912045546102005,-1.2572515797652144,1.2036248070742648,-1.3405203812925077,1.1241470337129638,-1.3193727580038934,1.1323994801208477
20281,Medio,-0.036,0.8517781931898736,0.5315036336967641,0.6062377085508972,0.24558140895891822,0.6913415752104094,0.38688953193420167,0.7509146873836922,0.2722716495902729
20556,Medio,0.048,0.6670936269301239,0.6469880010810681,0.6981869400173182,0.690923505758946,0.7648638914490153,0.6094452053551709,0.7219406449162006,0.5571996047268164
20106,Alto,0.519,2.5368478622036283,0.3875802726980204,2.281428902450451,0.45519427681660074,2.140155151540648,0.3732429537526674,2.1227187937123384,0.3566784060354857
20267,Medio,-0.264,0.04887508817107361,1.0963649968700104,0.05469284864691961,0.8642402805409332,0.09506925509017981,0.9562551723499328,0.05194923737588079,0.846545470541912
20341,Medio,-0.299,-0.27086518355829386,0.7595357953753888,-0.313518232911812,0.6649248600674055,-0.23687982607282684,0.6065309872876377,-0.2714474556255369,0.4869534645781372
20521,Alto,1.07,3.086487230747345,-0.31804090510078453,3.2021351387314705,0.2481230974411413,3.1119034950308175,0.2120934694832271,3.1629967476900562,0.09308581651118457
20256,Alto,0.138,0.7700231663369848,1.6415104349003495,0.7536317221691957,1.7365399346685293,0.729782204367167,1.6208040177303453,0.7587874214646882,1.4284214985557981
20479,Alto,0.144,0.9016538183875714,0.8581781690046758,0.9405620344770704,0.9682014735756628,0.8660163606315434,0.803721999024235,0.8147288960661538,0.7318185635374223
20518,Medio,-0.066,0.4659080556355573,0.796385526370014,0.4857513786082532,0.6540725339485468,0.42060824512127853,0.6856821631203625,0.14356258637776464,0.2623878996082108
20488,Medio,0.004,0.34617734805146566,0.6748051388443278,0.3744839428905929,0.6259213016493449,0.35290236235496153,0.386868522850679,0.29071927557270844,0.3485573156554178
20047,Bajo,-0.594,-1.5077281333210324,2.6872219778677544,-1.481297573783722,2.161714324186797,-1.7523339684250527,1.8528366336514361,-1.511426640248092,1.86460781353047
