CVE_MUN,GM,IM,Perplexity 100 Component 1,Perplexity 100 Component 2,Perplexity 200 Component 1,Perplexity 200 Component 2,Perplexity 300 Component 1,Perplexity 300 Component 2,Perplexity 400 Component 1,Perplexity 400 Component 2
24036,Alto,0.543,20.400543,6.5962853,5.2278666,-7.7333007,7.5680203,-6.391473,6.023367,0.57184285
24017,Alto,0.965,24.52871,6.4421434,6.4022045,-10.3930025,9.52038,-7.3466315,7.587823,1.2669454
24055,Medio,-0.262,-4.2857676,2.363307,-3.5046384,0.32657287,-1.8675227,1.6775333,-1.5169008,1.2768074
24058,Medio,-0.485,-8.967429,10.93054,-6.5113587,-2.0263917,-4.2473774,3.4086308,-3.3409855,2.4981923
24008,Bajo,-0.665,-11.46095,8.015332,-8.2152605,-0.2692624,-5.855738,2.8034515,-4.658856,2.2907827
24029,Alto,1.015,23.500021,6.1381397,6.576117,-9.740744,9.291326,-6.826543,7.5010777,0.8539399
24015,Medio,-0.454,-13.358294,17.043686,-9.4474,-5.6550956,-5.2133317,6.646108,-3.8593662,5.142362
24012,Alto,1.111,22.650661,2.1638536,8.280762,-10.370144,10.285991,-6.471448,8.236086,0.7295327
24041,Alto,0.715,11.82061,-9.349563,6.3793225,-2.04571,5.433441,-1.7284985,4.852779,-1.9142096
24022,Alto,0.432,7.859461,-1.190187,4.8367186,-5.7318854,2.8219268,0.35305864,3.9199946,0.46475953
24007,Bajo,-0.738,-13.396827,9.449575,-9.019114,-0.8787634,-6.2142673,3.3217947,-4.988598,2.5938156
24005,Bajo,-0.701,-14.433594,10.873545,-9.5356245,-1.4209995,-6.2246013,3.7884297,-4.8694015,3.0712092
24001,Alto,0.257,6.8898325,-1.1640285,6.984867,5.664163,2.0875385,0.46363187,1.8284018,0.297166
24046,Alto,0.111,3.1678755,2.6858332,8.514426,7.0153317,2.4166949,3.1360426,1.9479011,2.390726
24018,Alto,0.819,22.033047,1.90812,8.366805,-10.355807,10.10749,-6.4425874,8.121901,0.74635124
24039,Alto,0.963,21.425278,0.5298163,9.020216,-9.47982,9.547543,-5.070675,8.090337,-0.29605862
24038,Alto,0.589,23.18671,7.436133,5.683089,-9.830359,8.823677,-7.1832957,7.191572,1.0925895
24023,Alto,0.293,19.146656,10.814838,2.858247,-7.882461,7.101619,-7.247029,5.4161396,1.2134688
24056,Medio,-0.063,-4.0272026,10.3008795,-3.1741412,-3.317255,-1.8948478,3.5723565,-1.3143597,2.4955928
24014,Alto,0.564,22.605068,7.5837574,5.5241466,-9.726759,8.79229,-7.229189,7.1166363,1.1916559
24042,Medio,-0.166,-5.2256293,8.247345,-5.064126,-2.464884,-3.2140524,3.7507858,-2.4477868,2.9873552
24051,Medio,-0.293,-4.5418725,-12.213761,-0.19974035,7.6081686,-2.6524193,-4.1162376,-2.40241,-3.1993296
24034,Alto,0.254,17.751043,11.111448,2.1753564,-6.949407,5.9459753,-6.152611,4.545043,0.59244585
24045,Medio,0.057,-1.4993258,5.5742135,-1.4080845,-1.4918268,-0.38131696,1.81104,0.12214735,1.4418254
24033,Alto,0.099,2.5677638,-16.543133,4.7583866,4.979971,0.7768396,-3.9938316,0.83153224,-2.4911807
24031,Muy alto,2.257,25.072926,0.63825876,10.418229,-10.581441,11.764041,-5.564222,9.416233,0.31422767
24027,Medio,-0.22,-6.6790986,7.163497,-4.6899614,-1.6832864,-3.1347978,3.0595174,-2.4870524,2.3661134
24052,Alto,0.246,3.3620636,-16.021566,5.0086427,3.2737136,2.519932,-4.1170106,1.737801,-3.3888931
24006,Alto,0.344,19.696747,7.153419,4.7582417,-7.4025774,7.092201,-6.4893384,5.509916,0.59085804
24047,Alto,0.808,21.897614,6.8224883,5.7311864,-9.081688,8.498043,-6.8713417,6.8054166,0.9494025
24043,Alto,0.181,-1.6070242,5.4094224,-1.7653619,-1.5375609,-0.40885106,2.3410237,0.14588463,2.156926
24026,Alto,1.008,22.095835,1.8313143,8.441743,-10.040595,9.970713,-6.1669245,7.972622,0.4579917
24002,Alto,0.598,21.781261,7.3626213,5.2392564,-9.173637,8.262298,-7.178088,6.6643314,1.1115153
24044,Alto,0.547,22.534712,7.088399,5.4901314,-9.381228,8.49216,-7.125124,6.714842,1.1365952
24019,Alto,0.615,14.667566,-1.2574239,6.295792,-5.7758546,6.1286097,-4.902106,5.2487955,-0.5388294
24048,Bajo,-0.585,-8.322349,-10.23042,-3.0681005,7.437798,-4.559125,-3.024452,-3.9400773,-2.2926805
24030,Medio,-0.066,-1.7321733,-18.322054,3.0326648,8.363633,-1.139318,-5.941154,-1.4095045,-4.6846895
24009,Bajo,-0.54,-8.764699,-11.846433,-3.4509358,8.305087,-5.488767,-3.5819752,-4.7766037,-2.7908478
24004,Alto,0.387,7.1934724,-2.3426366,5.36274,5.611721,1.6144725,-5.0281053,2.5342047,-0.017595053
25006,Muy bajo,-1.497,-30.13207,6.6185107,-17.748987,2.367413,-12.327257,3.6790395,-9.650494,2.9881122
25012,Muy bajo,-1.527,-28.742254,8.890256,-17.253504,1.0526298,-11.930098,4.4614863,-9.292563,3.6413414
25001,Muy bajo,-1.223,-23.61313,6.827812,-14.562899,0.9462748,-10.212571,3.6956308,-8.025466,3.0214846
25011,Bajo,-0.705,-12.93128,9.134462,-8.575499,-0.38169223,-5.960617,2.626712,-4.7700286,1.9230999
25018,Medio,-0.433,-4.2161274,0.109324865,-4.110599,2.5587473,-1.8950754,1.1782969,-1.538508,0.992961
25010,Medio,-0.355,-8.503326,10.213491,-5.5457873,-1.5614018,-3.2485318,2.4392724,-2.422088,1.581403
25017,Alto,0.13,4.7388525,-4.9785585,3.3068302,1.5402253,1.736398,-1.8818147,1.3748903,-1.451435
25015,Muy bajo,-1.35,-26.419472,8.846312,-16.056017,0.7645882,-11.0598545,4.2447133,-8.665398,3.4643779
25009,Bajo,-0.748,-17.918356,13.390772,-12.0440855,-3.1958785,-7.7234416,5.654305,-6.059105,4.345883
25008,Medio,-0.43,-8.024466,-0.27649492,-4.7059875,3.2792983,-3.599929,5.5286546,-3.502698,0.2011722
25014,Bajo,-0.658,-15.505086,-0.88681227,-7.1152625,4.638693,-6.1418767,-0.48865724,-4.962792,-0.26335087
25002,Bajo,-0.813,-16.192223,0.33102596,-7.440703,4.8318686,-6.114227,-0.96085817,-4.942297,-0.79187447
25013,Medio,-0.105,-4.846775,1.8467696,-2.7330701,0.53246534,-1.3891139,1.1600895,-0.7530023,0.8056714
25007,Alto,0.319,10.048676,10.456166,2.1886308,-5.969771,2.5718734,1.1569643,3.5325167,1.0756493
25003,Alto,0.676,10.440116,1.4694126,12.038313,4.820316,5.721783,3.8473527,4.0779333,3.1956449
25004,Bajo,-0.546,-14.698359,-1.3265512,-6.4319997,4.6632333,-5.676948,-0.6718932,-4.4893036,-0.48366964
25016,Medio,-0.211,-3.3884563,-8.464995,-0.10029433,5.594378,-1.7508699,-2.4312315,-1.5835404,-1.7041323
25005,Medio,-0.317,-4.33082,1.7695879,-4.251885,2.2551968,-2.0511942,1.2735121,-1.7904888,0.90535724
26030,Muy bajo,-1.728,-32.054535,7.240225,-18.900068,2.1260767,-13.23441,4.567008,-10.323321,3.7329144
26018,Muy bajo,-1.478,-29.02959,10.342975,-17.31368,0.3435897,-11.713042,4.255592,-9.107841,3.5400372
26043,Muy bajo,-1.557,-28.780478,8.19896,-18.484682,-0.5228421,-12.523167,5.210634,-9.765155,4.305587
26055,Muy bajo,-1.292,-26.78932,8.901389,-16.40333,0.7423029,-11.280212,4.47425,-8.828787,3.685529
26042,Bajo,-1.009,-20.531668,12.258122,-12.917264,-1.35062,-8.690065,4.6515355,-6.888131,3.6978326
26029,Muy bajo,-1.258,-26.412464,9.0358095,-16.291206,0.4615185,-11.162923,4.251074,-8.712875,3.548719
26017,Muy bajo,-1.169,-23.701733,7.7070236,-14.761383,0.9439655,-10.325203,3.7780814,-8.124333,3.0470574
26002,Muy bajo,-1.455,-27.905725,9.849984,-17.01374,0.22608703,-11.737481,4.857184,-9.141932,4.0153284
26033,Bajo,-0.542,-9.595522,10.970187,-6.858694,-1.9830106,-4.4126987,3.1431928,-3.3629303,2.0765815
26026,Medio,-0.148,-3.3113804,5.9127364,-0.7793411,0.12580365,-0.8079789,0.36645934,-0.71772814,0.2642289
26048,Muy bajo,-1.515,-29.841469,7.244913,-17.940756,2.1027875,-12.491562,4.9790807,-9.721631,4.0700965
26025,Muy bajo,-1.258,-25.799147,8.69676,-15.69876,0.860293,-10.884532,4.0427537,-8.533323,3.3188348
26019,Muy bajo,-1.867,-32.839035,6.711879,-19.445433,2.4985535,-13.687923,4.588015,-10.686127,3.7223406
26036,Muy bajo,-1.604,-30.932768,8.722095,-18.237856,1.3803468,-12.54909,3.722155,-9.771854,3.073514
26003,Medio,-0.034,-3.3700786,3.6425436,-2.832701,-0.45568308,-0.8760636,1.94726,-0.48680472,1.4231998
26012,Bajo,-0.518,-10.03619,-1.3311014,-4.6177993,3.3793223,-3.613571,-0.20546766,-2.946674,-0.1606202
26071,Bajo,-0.774,-11.341685,13.438464,-8.830212,-3.0282953,-5.917809,4.6068535,-4.776465,3.53102
26070,Bajo,-0.947,-18.54531,13.520904,-12.92891,-2.888647,-9.134229,6.039471,-7.1036696,4.561992
26058,Muy bajo,-1.51,-27.896729,6.6911597,-17.00712,2.0182192,-12.083296,3.1615098,-9.456565,2.6318805
26072,Medio,-0.357,-8.261552,13.261362,-6.23664,-3.862364,-3.5606043,4.620099,-2.7246382,3.4613407
26041,Muy bajo,-1.669,-31.863714,6.252717,-18.802103,2.7512915,-13.351244,4.8555565,-10.427781,3.9134426
26035,Muy bajo,-1.145,-22.1518,3.8362749,-13.461839,2.7187366,-9.876239,2.1810174,-7.7749367,1.8447889
26004,Muy bajo,-1.093,-21.23772,10.771488,-14.001757,-0.6930511,-9.560554,4.713235,-7.50692,3.8209112
26047,Muy bajo,-1.271,-22.006205,2.9181926,-14.73801,3.7289479,-11.116259,1.7065016,-8.888883,1.5136584
26056,Medio,0.062,-6.5985827,18.107744,-6.2916846,-6.393096,-1.424969,7.1678276,-0.92514867,5.634392
26066,Muy bajo,-1.179,-12.946364,-14.505518,-4.2897854,10.627389,-6.5152435,-4.7017164,-5.679957,-3.5294678
26027,Muy bajo,-1.596,-31.375921,6.915676,-18.47904,2.406857,-12.94058,3.2164452,-10.094724,2.6946566
26039,Muy bajo,-1.549,-29.68197,8.460279,-17.768675,1.3418906,-12.303934,4.3674045,-9.583137,3.5815961
26023,Muy bajo,-1.286,-13.216117,-13.889344,-4.652112,10.276471,-6.715005,-4.2766776,-5.849208,-3.1897867
26069,Medio,-0.21,-4.6603107,-10.110253,-1.6616565,4.153981,-3.082953,-6.8169045,-2.7696812,-5.3033147
26052,Bajo,-0.835,-12.367974,-15.661812,-3.7022533,10.818458,-6.09993,-4.9960475,-5.333384,-3.7484646
26016,Muy bajo,-1.459,-31.541391,11.6798115,-18.270359,0.61157954,-12.483407,3.3163714,-9.703181,2.834166
26051,Medio,-0.296,-4.9881263,-10.128535,-1.1967419,6.7470546,-3.400005,-5.455654,-3.1040838,-3.9533355
26038,Muy bajo,-1.399,-13.622112,-14.105592,-4.826756,10.543216,-6.9511867,-4.368364,-6.0605893,-3.2394943
26020,Bajo,-0.786,-12.4692135,-12.273282,-4.3982043,9.348391,-5.9548116,-4.0672565,-5.106682,-3.0283585
26014,Bajo,-1.068,-12.309467,-13.647071,-4.1263757,10.00524,-6.1414785,-4.4101014,-5.3505073,-3.30226
26049,Alto,1.048,16.424162,-0.7302684,15.282993,2.5546253,10.185084,2.9195871,8.560483,2.9996824
26001,Bajo,-1.044,-13.744295,-12.333165,-5.200757,9.840701,-6.7758355,-4.139366,-5.8419,-3.0932472
26006,Muy bajo,-1.089,-11.916726,-14.544567,-3.6304302,10.352285,-5.949513,-4.7067666,-5.2092733,-3.554442
26045,Medio,-0.439,-6.368591,-12.313242,-1.0915596,8.2190895,-3.5651357,-4.309214,-3.1957123,-3.378047
26021,Bajo,-0.693,-11.691209,-16.390236,-2.866997,11.098825,-5.4790063,-5.4789634,-4.8115363,-4.1646934
26040,Medio,-0.266,-10.148542,-19.625349,1.4576867,11.477833,-4.28034,-7.1233974,-3.8397112,-5.5964117
26059,Muy bajo,-1.137,-12.650114,-11.630849,-4.828734,9.3188715,-6.5059986,-3.7858577,-5.651855,-2.8245506
26013,Muy bajo,-1.232,-12.918279,-14.033549,-4.4272423,10.309513,-6.539747,-4.4043813,-5.6959925,-3.2924583
26064,Bajo,-0.532,-8.334671,-12.187527,-2.342795,8.538503,-4.6168375,-4.536862,-4.054352,-3.530627
26060,Bajo,-0.785,-9.390178,-13.320913,-2.6918037,9.064708,-4.8803697,-4.1456995,-4.280634,-3.1206515
26011,Muy bajo,-1.254,-13.443153,-14.4383335,-4.543741,10.7645035,-6.8054805,-4.624949,-5.928846,-3.466816
26067,Muy bajo,-1.41,-13.814126,-15.118238,-4.549562,11.234574,-6.9890237,-4.9648614,-6.1256,-3.7304542
26057,Bajo,-0.987,-10.081288,-16.398445,-2.2731442,10.836017,-5.18589,-5.453065,-4.663123,-4.189018
26015,Bajo,-0.98,-11.588478,-13.565821,-3.6650643,9.779511,-5.784593,-4.3230243,-5.0511065,-3.2600703
26050,Bajo,-0.903,-11.168222,-15.829195,-2.8533885,10.768572,-5.4893584,-5.2483835,-4.8497486,-3.9940767
26061,Bajo,-0.649,-12.114186,-16.630867,-3.0847259,11.505444,-5.760168,-5.73163,-5.063118,-4.3766694
26010,Bajo,-0.663,-8.704572,-12.164256,-2.7136514,8.520173,-4.889063,-3.9384503,-4.318984,-3.0451577
26037,Muy bajo,-1.154,-12.992549,-15.152804,-4.0826955,10.992913,-6.4875,-4.9946914,-5.663437,-3.7775671
26031,Bajo,-0.774,-7.782302,-14.54134,-1.5959738,9.1203785,-4.2147717,-4.395922,-3.7597976,-3.357184
26063,Bajo,-1.05,-10.058439,-14.870169,-2.5692608,10.05224,-5.142735,-4.8291774,-4.578266,-3.7060568
26065,Bajo,-0.585,-6.0528116,-14.840715,-0.4636238,8.771553,-3.2922301,-4.5064025,-2.9777472,-3.4820597
26068,Muy bajo,-1.225,-13.222593,-15.239559,-4.116125,11.115419,-6.56241,-5.058703,-5.7250686,-3.83729
26005,Medio,-0.404,-10.38501,-20.045984,1.6752528,11.895977,-4.5276437,-7.5917826,-4.1394677,-6.056997
26062,Bajo,-0.78,-12.101898,-12.638171,-3.890961,9.548321,-5.5476937,-4.631558,-4.8071585,-3.4389114
26008,Bajo,-0.75,-9.477723,-16.193027,-1.8856232,10.408571,-4.719871,-5.2704935,-4.1918335,-4.026622
26028,Muy bajo,-1.414,-13.559285,-14.732075,-4.5117407,10.932762,-6.8489447,-4.755047,-5.9797416,-3.5600622
26022,Bajo,-0.855,-12.062612,-15.930815,-3.3933098,11.050776,-5.9266357,-5.290669,-5.20406,-4.004767
26034,Muy bajo,-1.368,-13.431034,-14.86913,-4.3876595,10.975336,-6.7520356,-4.8488445,-5.893341,-3.6469152
26032,Muy bajo,-1.334,-13.388911,-14.882923,-4.356075,10.975178,-6.7334948,-4.8482547,-5.8738284,-3.649971
26009,Bajo,-0.827,-11.7850275,-16.059526,-3.1478868,11.038065,-5.7285028,-5.359831,-5.0343304,-4.068785
26024,Bajo,-0.976,-11.584716,-13.577166,-3.717571,9.71734,-5.7996864,-4.2582846,-5.058328,-3.2005663
26007,Bajo,-1.032,-10.078514,-13.237085,-3.2581587,8.698018,-5.2249775,-3.5168498,-4.6006694,-2.699966
26054,Bajo,-0.599,-14.8275585,-10.229419,-6.5367417,8.719112,-7.5316105,-3.201082,-6.45897,-2.367679
26044,Bajo,-0.68,-12.991531,-12.467509,-4.5464087,9.701369,-5.814848,-5.0656323,-5.0106792,-3.7173536
26053,Muy bajo,-1.33,-13.940278,-14.071042,-4.9122305,10.658738,-6.9932218,-4.537019,-6.093539,-3.3783357
26046,Bajo,-0.714,-7.2158947,-17.836761,-0.21563877,10.691185,-3.7450964,-6.015707,-3.4535146,-4.741051
27004,Muy bajo,-1.483,-29.295712,6.46094,-17.219286,2.320939,-11.931653,3.5601344,-9.399667,2.8743482
27002,Bajo,-0.551,-11.026047,10.671289,-7.5744033,-1.9920064,-4.8579893,3.6610415,-3.83506,2.7514439
27005,Bajo,-0.807,-16.862942,-0.2708394,-8.40715,4.8949957,-7.300773,-0.3144719,-6.000955,-0.0700371
27008,Medio,-0.225,-6.442113,1.7139236,-2.2679763,0.06631005,-2.490937,0.89282143,-1.0478059,1.3256972
27012,Bajo,-0.566,-11.083929,10.898435,-7.65877,-2.1912205,-4.8747563,3.928666,-3.8461792,3.0637155
27006,Medio,-0.361,-6.5096354,1.2602946,-2.4375467,0.9568754,-2.8064833,0.39510798,-2.2659748,0.4105464
27013,Muy bajo,-1.087,-21.051035,0.15679432,-9.390036,6.108619,-8.52044,-0.8035606,-7.1348295,-0.34177345
27003,Medio,-0.107,-11.571543,19.282381,-8.104035,-7.6138544,-4.0951924,7.4849854,-2.274465,5.868691
27014,Muy bajo,-1.234,-21.776442,0.02752974,-9.589047,6.953596,-9.124929,-1.0220699,-7.772596,-0.34113523
27010,Bajo,-0.791,-16.771345,-0.749393,-7.610192,5.4008174,-6.679702,-1.1326241,-5.4739385,-0.82426876
27001,Medio,-0.045,-4.422971,9.51531,-2.9263902,-2.7650921,-1.7978501,2.8100252,-0.930063,1.7178367
27017,Medio,-0.325,-7.1528096,10.730224,-5.464138,-2.7937984,-3.2998502,3.708811,-2.5236506,2.7380693
27016,Medio,-0.319,-5.920578,12.350001,-5.1971807,-3.6480973,-3.0127988,4.159168,-2.3427846,2.9056113
27015,Medio,-0.076,-0.6054728,-5.109083,-0.089163825,0.87896895,-0.079273604,-0.59868896,-0.15072149,-0.4271984
27009,Medio,-0.416,-5.9821773,-8.34448,-1.8198149,5.4693017,-2.977148,-2.1727362,-2.6412191,-1.6656379
27007,Bajo,-0.878,-18.967436,10.970222,-11.792557,-0.9763301,-7.8131533,4.0714903,-6.1045303,3.1687648
27011,Medio,0.009,-3.6580591,8.897342,0.6531644,-0.41952688,1.1841388,-1.1635485,0.853912,-1.0870181
28032,Muy bajo,-1.43,-26.915918,10.389963,-16.492168,-0.16665412,-11.225338,4.942532,-8.762691,4.0696535
28022,Muy bajo,-1.296,-25.499416,10.614599,-15.71087,-0.48461682,-10.620169,4.8645363,-8.307106,3.9783266
28027,Muy bajo,-1.441,-27.039265,10.152429,-16.55,-0.017265806,-11.457531,5.1374288,-8.938575,4.2105427
28041,Muy bajo,-1.558,-29.622885,9.124357,-17.729515,0.982581,-12.211548,4.3681555,-9.508696,3.612021
28038,Muy bajo,-1.686,-31.099361,10.486192,-18.667994,0.2535821,-12.678388,4.2449017,-9.887251,3.6175983
28003,Muy bajo,-1.259,-25.155434,10.17348,-15.427581,-0.13710833,-10.519688,4.611268,-8.240098,3.760672
28009,Muy bajo,-1.69,-30.905888,9.739538,-18.556618,0.6441291,-12.713109,4.4657993,-9.912405,3.7543125
28033,Muy bajo,-1.117,-22.008722,10.692644,-14.0824995,-0.7612692,-9.5798435,4.687156,-7.5165625,3.812065
28021,Bajo,-1.06,-17.783472,9.4727335,-12.016844,-0.4088569,-8.350514,3.7910323,-6.6476984,3.0557487
28040,Bajo,-1.043,-19.648186,10.060561,-12.456995,-0.6124817,-8.466794,4.044486,-6.6850424,3.258114
28035,Bajo,-0.51,-10.023895,9.685743,-6.8064394,-1.5121397,-4.482744,3.2391112,-3.535738,2.4166973
28012,Medio,-0.294,-6.896932,8.372117,-4.9170513,-2.244599,-2.9559498,3.320564,-2.2703638,2.415145
28039,Alto,0.299,18.937347,10.554196,2.970446,-7.700002,7.139992,-6.7549686,5.4533987,0.9231375
28002,Medio,-0.479,-9.644151,7.449005,-6.4213185,-0.43908358,-4.358164,2.2898128,-3.4419413,1.6672392
28025,Muy bajo,-1.559,-27.455706,5.7828875,-16.882727,2.6076357,-12.404168,2.8157554,-9.708035,2.3717375
28037,Medio,-0.358,-8.794275,8.322497,-5.777811,-1.0290337,-3.761718,2.5444443,-2.929708,1.8450652
28043,Bajo,-0.68,-13.109727,7.9181046,-8.109039,-0.070899606,-5.4674067,2.3570075,-4.32026,1.6369623
28016,Medio,-0.081,-4.8016167,7.180385,-0.50823987,-1.1245699,1.2500602,-2.76216,0.8209778,-2.1103199
28019,Medio,0.069,2.7070985,-14.803224,4.0254135,3.603067,1.4894222,-3.8426628,1.0216798,-2.974691
28007,Muy bajo,-1.263,-21.115679,4.0536017,-12.906373,3.335267,-9.996525,1.5153161,-8.062487,1.3045094
28013,Medio,-0.11,1.8729883,-10.140148,2.0324721,2.715886,0.39816868,-2.5451667,0.09192269,-2.170617
28015,Muy bajo,-1.127,-20.279322,5.988544,-12.56639,1.9878476,-9.375766,2.4226437,-7.5329423,2.0674775
28017,Medio,-0.349,-8.225193,8.027846,-5.4208136,-0.9052536,-3.436387,2.2562509,-2.5788689,1.480258
28030,Bajo,-0.658,-12.425321,7.604646,-7.4181275,-0.20827939,-4.9575706,2.2546237,-3.8774521,1.4892231
28029,Medio,-0.252,-8.006736,8.475863,-5.1075354,-1.4328,-3.1173666,2.6253827,-2.2906754,1.8147633
28001,Bajo,-0.558,-10.192858,6.9249806,-6.7507,-0.12652281,-4.6178493,2.2497373,-3.660899,1.6895285
28004,Medio,-0.059,3.005943,-11.801901,2.8246033,2.6410866,0.9704735,-2.7776904,0.5725403,-2.3253999
28011,Medio,-0.143,2.8133333,-11.919953,2.7211444,2.7696402,0.74675256,-2.8548458,0.30369452,-2.4598475
28034,Alto,0.233,4.532617,-10.994602,4.1257257,-4.6270285,2.9302764,-4.237152,2.2431843,-1.6756893
28018,Bajo,-0.696,-11.854361,7.5402446,-8.287065,-0.31744766,-5.728623,2.9060457,-4.5484424,2.3251011
28006,Alto,1.19,24.801455,5.9643574,6.722224,-10.366791,9.725457,-7.201208,7.7043242,1.1698136
28042,Medio,-0.045,1.792632,-13.75575,3.3609087,4.1154027,0.6269248,-3.703753,0.28560895,-3.0068853
28014,Muy bajo,-1.162,-12.312703,-14.571671,-3.8298357,10.497584,-6.1785154,-4.7156134,-5.4083495,-3.5692792
28005,Medio,-0.237,-3.741022,-11.576405,1.614652,10.268114,-2.412644,-6.2868867,-2.4814086,-4.61398
28024,Muy bajo,-1.098,-10.954518,-13.841214,-3.426806,9.681675,-5.6788096,-4.2377915,-4.991294,-3.184945
28008,Alto,0.223,17.624294,7.6734724,4.2403064,-5.7621894,6.0951624,-5.9157696,4.5236006,0.09120847
28023,Medio,-0.17,-3.6945784,-11.493419,1.8055469,10.318636,-2.1324947,-6.5244517,-2.1924245,-4.8310537
28026,Alto,0.743,20.383997,5.5562572,5.8808784,-7.6117525,7.897143,-5.9575024,6.2289424,0.20362046
28028,Medio,-0.167,1.4527179,-9.831444,1.861772,2.6312747,0.29264066,-2.3924525,-0.022846108,-2.121149
28020,Medio,-0.342,-3.3619163,-13.6064625,0.6530238,7.090353,-1.8165711,-3.9267414,-1.684655,-3.0587862
28010,Medio,-0.029,-2.0509903,-11.644404,2.1825836,6.021814,-0.7192593,-4.1404576,-0.81223893,-3.2277427
28031,Medio,-0.024,1.8202418,-13.552575,3.285744,4.2113724,0.54288346,-3.7161644,0.24590707,-2.935548
28036,Alto,0.713,23.000542,6.711041,5.864484,-9.850771,9.003827,-7.2370415,7.1747484,1.2144234
29033,Muy bajo,-1.687,-32.339268,11.166264,-19.23132,0.09856673,-12.987645,3.3972611,-10.125206,2.851995
29013,Bajo,-0.715,-10.93922,14.357186,-8.681967,-3.8707035,-5.5048532,5.308778,-4.3926888,4.1832457
29005,Muy bajo,-1.551,-29.788406,11.962397,-18.030426,-0.50538516,-11.777484,4.207794,-9.179754,3.6342201
29025,Bajo,-0.785,-19.054472,15.197707,-12.541431,-3.3951516,-7.729818,5.9457397,-5.9758754,4.7948027
29010,Muy bajo,-1.249,-21.521488,12.797635,-13.227506,-1.3990655,-9.020015,4.6839437,-7.254622,3.7452202
29006,Muy bajo,-1.075,-20.958424,12.862947,-12.875749,-1.6487557,-8.524397,4.83197,-6.720629,3.8562489
29044,Muy bajo,-1.298,-23.470829,13.418791,-14.905024,-1.9677744,-9.859319,5.4652176,-7.785727,4.473087
29034,Medio,-0.43,-8.897066,12.649847,-6.318253,-2.778055,-2.8258746,2.0636952,-2.1630783,1.3428985
29018,Bajo,-0.791,-11.189559,14.416747,-8.900065,-3.9206514,-5.6702046,5.437108,-4.5427785,4.358199
29015,Bajo,-0.914,-9.843762,-7.0593066,-4.39177,6.186018,-4.984292,-1.8947742,-4.3465953,-1.3808335
29043,Muy bajo,-1.338,-23.90691,4.0630903,-14.28392,2.5617874,-10.534079,2.344391,-8.356293,2.001043
29031,Muy bajo,-1.083,-20.79129,12.340002,-12.360537,-1.0561296,-8.418502,4.2663665,-6.7142234,3.407138
29041,Muy bajo,-1.145,-22.1354,13.079484,-13.876344,-1.8374288,-9.090143,5.1219893,-7.1529994,4.1122127
29024,Muy bajo,-1.088,-19.022982,-1.1076522,-8.1015835,6.4041476,-7.4833384,-1.3624358,-6.280426,-0.83432525
29023,Bajo,-0.663,-8.09609,-7.0622025,-3.0820496,5.626437,-3.5727882,-1.9366887,-2.9873292,-1.5704917
29028,Bajo,-0.816,-11.496297,14.044597,-9.120936,-3.5129848,-6.0467095,5.1066365,-4.938845,4.0336084
29039,Bajo,-0.854,-15.813799,10.957141,-10.018558,-1.3311749,-6.5790496,3.8521729,-5.11621,2.95001
29036,Muy bajo,-1.418,-22.932388,0.3316834,-9.160048,7.3667345,-9.468442,-0.876836,-8.0599375,-0.116468586
29019,Bajo,-1.032,-21.210375,13.235502,-12.805011,-1.9794286,-8.284813,5.0611186,-6.4949913,4.057597
29026,Bajo,-1.011,-19.223686,-0.80256665,-8.276803,5.907854,-7.377227,-0.80457073,-6.0511436,-0.38198233
29048,Muy bajo,-1.095,-22.244946,14.36105,-14.11612,-2.5757957,-8.983692,5.744047,-7.0050898,4.652775
29021,Bajo,-0.891,-14.738899,11.677015,-10.189139,-1.8539268,-6.7607913,4.323678,-5.375629,3.475413
29007,Medio,-0.468,-7.735921,16.175827,-5.223227,-6.4668636,-1.8832766,6.1610203,-1.7562863,4.614046
29004,Medio,-0.012,0.3001312,-5.0869136,1.2421097,1.3835518,0.5963483,-1.0439298,0.41233054,-1.0276047
29038,Muy bajo,-1.135,-20.873537,12.724265,-12.870752,-1.4483582,-8.680525,4.676611,-6.919918,3.7293358
29008,Bajo,-0.548,-8.271129,14.376151,-6.609267,-4.403929,-3.873591,5.1362367,-3.065016,3.910704
29002,Muy bajo,-1.15,-11.491425,-9.452169,-4.762534,7.800457,-6.00895,-2.8868752,-5.2982225,-2.1802895
29030,Medio,-0.048,-0.18514118,-5.148623,1.0433952,1.9148905,0.30760553,-1.0888108,0.1652256,-1.0252546
29014,Bajo,-0.574,-7.451261,-7.7967167,-2.59107,5.700759,-3.3084922,-2.0669155,-2.7764797,-1.657405
29042,Muy bajo,-1.498,-28.946293,12.181515,-17.570492,-0.85128754,-11.413496,5.066906,-8.909459,4.2439857
29032,Bajo,-0.84,-8.927212,-7.1370277,-3.614586,6.041807,-4.2467003,-2.0926726,-3.6814282,-1.6699644
29027,Bajo,-0.897,-15.117593,12.3985615,-10.671019,-2.475592,-7.1096487,4.9506984,-5.708622,4.0374846
29029,Bajo,-0.969,-10.1482935,-7.929678,-4.202004,6.7707257,-5.0328846,-2.3717878,-4.401759,-1.8353798
29001,Muy bajo,-1.253,-22.688837,13.8688135,-14.496125,-2.255514,-9.557876,5.6331367,-7.5592,4.6032863
29050,Bajo,-0.904,-12.167007,15.119558,-9.717046,-3.9921544,-6.6496663,5.6430554,-5.595178,4.5415626
